Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
28,Sat,2014-03-29,,Wolfsburg,2–1,Eint Frankfurt,,,Peter Gagelmann,Match Report,
28,Sat,2014-03-29,,Mainz 05,3–0,Augsburg,,,Marco Fritz,Match Report,
28,Sat,2014-03-29,,Bayern Munich,3–3,Hoffenheim,,,Christian Dingert,Match Report,
28,Sat,2014-03-29,,Freiburg,3–2,Nürnberg,,,Jochen Drees,Match Report,
28,Sat,2014-03-29,,Stuttgart,2–3,Dortmund,,,Michael Weiner,Match Report,
28,Sat,2014-03-29,,Leverkusen,1–1,Braunschweig,,,Guido Winkmann,Match Report,
28,Sun,2014-03-30,,Hannover 96,1–2,Werder Bremen,,,Markus Schmidt,Match Report,
28,Sun,2014-03-30,,M'Gladbach,3–1,Hamburger SV,,,Thorsten Kinhöfer,Match Report,
29,Fri,2014-04-04,,Hamburger SV,2–1,Leverkusen,,,Bastian Dankert,Match Report,
29,Sat,2014-04-05,,Stuttgart,2–0,Freiburg,,,Felix Zwayer,Match Report,
29,Sat,2014-04-05,,Augsburg,1–0,Bayern Munich,,,Manuel Gräfe,Match Report,
29,Sat,2014-04-05,,Dortmund,2–1,Wolfsburg,,,Knut Kircher,Match Report,
29,Sat,2014-04-05,,Eint Frankfurt,2–0,Mainz 05,,,Wolfgang Stark,Match Report,
29,Sat,2014-04-05,,Nürnberg,0–2,M'Gladbach,,,Tobias Stieler,Match Report,
29,Sat,2014-04-05,,Werder Bremen,1–1,Schalke 04,,,Peter Sippel,Match Report,
29,Sun,2014-04-06,,Braunschweig,3–0,Hannover 96,,,Peter Gagelmann,Match Report,
29,Sun,2014-04-06,,Hertha BSC,1–1,Hoffenheim,,,Felix Brych,Match Report,
30,Fri,2014-04-11,,Schalke 04,2–0,Eint Frankfurt,,,Christian Dingert,Match Report,
30,Sat,2014-04-12,,Hannover 96,2–1,Hamburger SV,,,Robert Hartmann,Match Report,
30,Sat,2014-04-12,,Freiburg,2–0,Braunschweig,,,Tobias Welz,Match Report,
30,Sat,2014-04-12,,Bayern Munich,0–3,Dortmund,,,Felix Zwayer,Match Report,
30,Sat,2014-04-12,,Wolfsburg,4–1,Nürnberg,,,Bastian Dankert,Match Report,
30,Sat,2014-04-12,,M'Gladbach,1–1,Stuttgart,,,Florian Meyer,Match Report,
30,Sat,2014-04-12,,Mainz 05,3–0,Werder Bremen,,,Deniz Aytekin,Match Report,
30,Sun,2014-04-13,,Leverkusen,2–1,Hertha BSC,,,Tobias Stieler,Match Report,
30,Sun,2014-04-13,,Hoffenheim,2–0,Augsburg,,,Markus Schmidt,Match Report,
31,Thu,2014-04-17,,Eint Frankfurt,2–3,Hannover 96,,,Felix Brych,Match Report,
31,Sat,2014-04-19,,Braunschweig,0–2,Bayern Munich,,,Daniel Siebert,Match Report,
31,Sat,2014-04-19,,Dortmund,4–2,Mainz 05,,,Markus Schmidt,Match Report,
31,Sat,2014-04-19,,Augsburg,0–0,Hertha BSC,,,Jochen Drees,Match Report,
31,Sat,2014-04-19,,Werder Bremen,3–1,Hoffenheim,,,Bastian Dankert,Match Report,
31,Sat,2014-04-19,,Freiburg,4–2,M'Gladbach,,,Peter Gagelmann,Match Report,
31,Sat,2014-04-19,,Hamburger SV,1–3,Wolfsburg,,,Peter Sippel,Match Report,
31,Sun,2014-04-20,,Stuttgart,3–1,Schalke 04,,,Günter Perl,Match Report,
31,Sun,2014-04-20,,Nürnberg,1–4,Leverkusen,,,Marco Fritz,Match Report,
32,Fri,2014-04-25,,Hannover 96,0–0,Stuttgart,,,Wolfgang Stark,Match Report,
