Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
5,Wed,2012-09-26,,Stuttgart,0–3,Hoffenheim,,,Peter Sippel,Match Report,
5,Wed,2012-09-26,,M'Gladbach,2–2,Hamburger SV,,,Deniz Aytekin,Match Report,
5,Wed,2012-09-26,,Augsburg,1–3,Leverkusen,,,Bastian Dankert,Match Report,
6,Fri,2012-09-28,,Düsseldorf,2–2,Schalke 04,,,Peter Gagelmann,Match Report,
6,Sat,2012-09-29,,Hamburger SV,1–0,Hannover 96,,,Felix Zwayer,Match Report,
6,Sat,2012-09-29,,Leverkusen,2–0,Greuther Fürth,,,Guido Winkmann,Match Report,
6,Sat,2012-09-29,,Werder Bremen,0–2,Bayern Munich,,,Michael Weiner,Match Report,
6,Sat,2012-09-29,,Dortmund,5–0,M'Gladbach,,,Wolfgang Stark,Match Report,
6,Sat,2012-09-29,,Nürnberg,0–2,Stuttgart,,,Florian Meyer,Match Report,
6,Sat,2012-09-29,,Hoffenheim,0–0,Augsburg,,,Markus Schmidt,Match Report,
6,Sun,2012-09-30,,Wolfsburg,0–2,Mainz 05,,,Marco Fritz,Match Report,
6,Sun,2012-09-30,,Eint Frankfurt,2–1,Freiburg,,,Felix Brych,Match Report,
7,Fri,2012-10-05,,Augsburg,3–1,Werder Bremen,,,Knut Kircher,Match Report,
7,Sat,2012-10-06,,Bayern Munich,2–0,Hoffenheim,,,Tobias Stieler,Match Report,
7,Sat,2012-10-06,,Mainz 05,1–0,Düsseldorf,,,Deniz Aytekin,Match Report,
7,Sat,2012-10-06,,Greuther Fürth,0–1,Hamburger SV,,,Thorsten Kinhöfer,Match Report,
7,Sat,2012-10-06,,Schalke 04,3–0,Wolfsburg,,,Peter Sippel,Match Report,
7,Sat,2012-10-06,,Freiburg,3–0,Nürnberg,,,Michael Weiner,Match Report,
7,Sun,2012-10-07,,Hannover 96,1–1,Dortmund,,,Peter Gagelmann,Match Report,
7,Sun,2012-10-07,,Stuttgart,2–2,Leverkusen,,,Günter Perl,Match Report,
7,Sun,2012-10-07,,M'Gladbach,2–0,Eint Frankfurt,,,Marco Fritz,Match Report,
8,Fri,2012-10-19,,Hoffenheim,3–3,Greuther Fürth,,,Daniel Siebert,Match Report,
8,Sat,2012-10-20,,Werder Bremen,4–0,M'Gladbach,,,Günter Perl,Match Report,
8,Sat,2012-10-20,,Leverkusen,2–2,Mainz 05,,,Peter Sippel,Match Report,
8,Sat,2012-10-20,,Düsseldorf,0–5,Bayern Munich,,,Felix Zwayer,Match Report,
8,Sat,2012-10-20,,Dortmund,1–2,Schalke 04,,,Felix Brych,Match Report,
8,Sat,2012-10-20,,Wolfsburg,0–2,Freiburg,,,Robert Hartmann,Match Report,
8,Sat,2012-10-20,,Eint Frankfurt,3–1,Hannover 96,,,Christian Dingert,Match Report,
8,Sun,2012-10-21,,Hamburger SV,0–1,Stuttgart,,,Tobias Welz,Match Report,
8,Sun,2012-10-21,,Nürnberg,0–0,Augsburg,,,Wolfgang Stark,Match Report,
9,Fri,2012-10-26,,Augsburg,0–2,Hamburger SV,,,Michael Weiner,Match Report,
9,Sat,2012-10-27,,Düsseldorf,1–4,Wolfsburg,,,Tobias Welz,Match Report,
9,Sat,2012-10-27,,Mainz 05,3–0,Hoffenheim,,,Guido Winkmann,Match Report,
9,Sat,2012-10-27,,Schalke 04,1–0,Nürnberg,,,Knut Kircher,Match Report,
9,Sat,2012-10-27,,Greuther Fürth,1–1,Werder Bremen,,,Tobias Stieler,Match Report,
9,Sat,2012-10-27,,Freiburg,0–2,Dortmund,,,Marco Fritz,Match Report,
9,Sun,2012-10-28,,Hannover 96,2–3,M'Gladbach,,,Thorsten Kinhöfer,Match Report,
9,Sun,2012-10-28,,Bayern Munich,1–2,Leverkusen,,,Florian Meyer,Match Report,
9,Sun,2012-10-28,,Stuttgart,2–1,Eint Frankfurt,,,Peter Gagelmann,Match Report,
10,Fri,2012-11-02,,Eint Frankfurt,1–1,Greuther Fürth,,,Markus Schmidt,Match Report,
10,Sat,2012-11-03,,Nürnberg,1–0,Wolfsburg,,,Christian Dingert,Match Report,
10,Sat,2012-11-03,,Dortmund,0–0,Stuttgart,,,Felix Zwayer,Match Report,
10,Sat,2012-11-03,,Hannover 96,2–0,Augsburg,,,Jochen Drees,Match Report,
10,Sat,2012-11-03,,Hoffenheim,3–2,Schalke 04,,,Deniz Aytekin,Match Report,
10,Sat,2012-11-03,,M'Gladbach,1–1,Freiburg,,,Wolfgang Stark,Match Report,
10,Sat,2012-11-03,,Hamburger SV,0–3,Bayern Munich,,,Knut Kircher,Match Report,
10,Sun,2012-11-04,,Werder Bremen,2–1,Mainz 05,,,Manuel Gräfe,Match Report,
10,Sun,2012-11-04,,Leverkusen,3–2,Düsseldorf,,,Felix Brych,Match Report,
11,Fri,2012-11-09,,Mainz 05,2–1,Nürnberg,,,Thorsten Kinhöfer,Match Report,
11,Sat,2012-11-10,,Düsseldorf,1–1,Hoffenheim,,,Robert Hartmann,Match Report,
11,Sat,2012-11-10,,Bayern Munich,2–0,Eint Frankfurt,,,Marco Fritz,Match Report,
11,Sat,2012-11-10,,Schalke 04,2–1,Werder Bremen,,,Florian Meyer,Match Report,
11,Sat,2012-11-10,,Freiburg,0–0,Hamburger SV,,,Günter Perl,Match Report,
11,Sat,2012-11-10,,Augsburg,1–3,Dortmund,,,Manuel Gräfe,Match Report,
11,Sun,2012-11-11,,Stuttgart,2–4,Hannover 96,,,Felix Brych,Match Report,
11,Sun,2012-11-11,,Wolfsburg,3–1,Leverkusen,,,Bastian Dankert,Match Report,
11,Sun,2012-11-11,,Greuther Fürth,2–4,M'Gladbach,,,Peter Gagelmann,Match Report,
12,Sat,2012-11-17,,Dortmund,3–1,Greuther Fürth,,,Jochen Drees,Match Report,
12,Sat,2012-11-17,,Nürnberg,1–1,Bayern Munich,,,Manuel Gräfe,Match Report,
12,Sat,2012-11-17,,Eint Frankfurt,4–2,Augsburg,,,Florian Meyer,Match Report,
12,Sat,2012-11-17,,Hannover 96,1–2,Freiburg,,,Deniz Aytekin,Match Report,
12,Sat,2012-11-17,,M'Gladbach,1–2,Stuttgart,,,Michael Weiner,Match Report,
12,Sat,2012-11-17,,Hamburger SV,1–0,Mainz 05,,,Daniel Siebert,Match Report,
12,Sat,2012-11-17,,Leverkusen,2–0,Schalke 04,,,Wolfgang Stark,Match Report,
12,Sun,2012-11-18,,Hoffenheim,1–3,Wolfsburg,,,Günter Perl,Match Report,
12,Sun,2012-11-18,,Werder Bremen,2–1,Düsseldorf,,,Peter Sippel,Match Report,
13,Fri,2012-11-23,,Düsseldorf,2–0,Hamburger SV,,,Peter Gagelmann,Match Report,
13,Sat,2012-11-24,,Bayern Munich,5–0,Hannover 96,,,Felix Zwayer,Match Report,
13,Sat,2012-11-24,,Greuther Fürth,0–0,Nürnberg,,,Felix Brych,Match Report,
13,Sat,2012-11-24,,Schalke 04,1–1,Eint Frankfurt,,,Günter Perl,Match Report,
13,Sat,2012-11-24,,Wolfsburg,1–1,Werder Bremen,,,Markus Schmidt,Match Report,
13,Sat,2012-11-24,,Mainz 05,1–2,Dortmund,,,Knut Kircher,Match Report,
13,Sun,2012-11-25,,Freiburg,3–0,Stuttgart,,,Tobias Welz,Match Report,
13,Sun,2012-11-25,,Augsburg,1–1,M'Gladbach,,,Tobias Stieler,Match Report,
13,Sun,2012-11-25,,Hoffenheim,1–2,Leverkusen,,,Christian Dingert,Match Report,
14,Tue,2012-11-27,,Dortmund,1–1,Düsseldorf,,,Deniz Aytekin,Match Report,
14,Tue,2012-11-27,,Eint Frankfurt,1–3,Mainz 05,,,Wolfgang Stark,Match Report,
14,Tue,2012-11-27,,Hamburger SV,3–1,Schalke 04,,,Manuel Gräfe,Match Report,
14,Tue,2012-11-27,,Hannover 96,2–0,Greuther Fürth,,,Marco Fritz,Match Report,
14,Wed,2012-11-28,,Werder Bremen,1–4,Leverkusen,,,Thorsten Kinhöfer,Match Report,
14,Wed,2012-11-28,,Nürnberg,4–2,Hoffenheim,,,Jochen Drees,Match Report,
14,Wed,2012-11-28,,M'Gladbach,2–0,Wolfsburg,,,Robert Hartmann,Match Report,
14,Wed,2012-11-28,,Freiburg,0–2,Bayern Munich,,,Florian Meyer,Match Report,
14,Wed,2012-11-28,,Stuttgart,2–1,Augsburg,,,Bastian Dankert,Match Report,
15,Fri,2012-11-30,,Düsseldorf,4–0,Eint Frankfurt,,,Michael Weiner,Match Report,
15,Sat,2012-12-01,,Augsburg,1–1,Freiburg,,,Christian Dingert,Match Report,
15,Sat,2012-12-01,,Schalke 04,1–1,M'Gladbach,,,Felix Brych,Match Report,
15,Sat,2012-12-01,,Leverkusen,1–0,Nürnberg,,,Markus Schmidt,Match Report,
15,Sat,2012-12-01,,Bayern Munich,1–1,Dortmund,,,Peter Gagelmann,Match Report,
15,Sat,2012-12-01,,Greuther Fürth,0–1,Stuttgart,,,Thorsten Kinhöfer,Match Report,
15,Sat,2012-12-01,,Mainz 05,2–1,Hannover 96,,,Günter Perl,Match Report,
15,Sun,2012-12-02,,Wolfsburg,1–1,Hamburger SV,,,Peter Sippel,Match Report,
15,Sun,2012-12-02,,Hoffenheim,1–4,Werder Bremen,,,Knut Kircher,Match Report,
16,Fri,2012-12-07,,Hamburger SV,2–0,Hoffenheim,,,Michael Weiner,Match Report,
16,Sat,2012-12-08,,Freiburg,1–0,Greuther Fürth,,,Knut Kircher,Match Report,
16,Sat,2012-12-08,,Eint Frankfurt,4–1,Werder Bremen,,,Deniz Aytekin,Match Report,
16,Sat,2012-12-08,,Augsburg,0–2,Bayern Munich,,,Jochen Drees,Match Report,
16,Sat,2012-12-08,,Dortmund,2–3,Wolfsburg,,,Wolfgang Stark,Match Report,
16,Sat,2012-12-08,,Nürnberg,2–0,Düsseldorf,,,Marco Fritz,Match Report,
16,Sat,2012-12-08,,Stuttgart,3–1,Schalke 04,,,Felix Zwayer,Match Report,
16,Sun,2012-12-09,,M'Gladbach,2–0,Mainz 05,,,Thorsten Kinhöfer,Match Report,
16,Sun,2012-12-09,,Hannover 96,3–2,Leverkusen,,,Tobias Welz,Match Report,
17,Fri,2012-12-14,,Bayern Munich,1–1,M'Gladbach,,,Tobias Welz,Match Report,
17,Sat,2012-12-15,,Wolfsburg,0–2,Eint Frankfurt,,,Peter Gagelmann,Match Report,
17,Sat,2012-12-15,,Schalke 04,1–3,Freiburg,,,Tobias Stieler,Match Report,
17,Sat,2012-12-15,,Greuther Fürth,1–1,Augsburg,,,Felix Zwayer,Match Report,
17,Sat,2012-12-15,,Leverkusen,3–0,Hamburger SV,,,Deniz Aytekin,Match Report,
17,Sat,2012-12-15,,Düsseldorf,2–1,Hannover 96,,,Knut Kircher,Match Report,
17,Sat,2012-12-15,,Mainz 05,3–1,Stuttgart,,,Felix Brych,Match Report,
17,Sun,2012-12-16,,Werder Bremen,1–1,Nürnberg,,,Manuel Gräfe,Match Report,
17,Sun,2012-12-16,,Hoffenheim,1–3,Dortmund,,,Florian Meyer,Match Report,
18,Fri,2013-01-18,,Schalke 04,5–4,Hannover 96,,,Deniz Aytekin,Match Report,
18,Sat,2013-01-19,,Leverkusen,3–1,Eint Frankfurt,,,Wolfgang Stark,Match Report,
18,Sat,2013-01-19,,Mainz 05,0–0,Freiburg,,,Felix Zwayer,Match Report,
18,Sat,2013-01-19,,Wolfsburg,2–0,Stuttgart,,,Felix Brych,Match Report,
18,Sat,2013-01-19,,Werder Bremen,0–5,Dortmund,,,Knut Kircher,Match Report,
18,Sat,2013-01-19,,Bayern Munich,2–0,Greuther Fürth,,,Markus Schmidt,Match Report,
18,Sat,2013-01-19,,Hoffenheim,0–0,M'Gladbach,,,Peter Sippel,Match Report,
18,Sun,2013-01-20,,Nürnberg,1–1,Hamburger SV,,,Tobias Welz,Match Report,
18,Sun,2013-01-20,,Düsseldorf,2–3,Augsburg,,,Manuel Gräfe,Match Report,
19,Fri,2013-01-25,,Dortmund,3–0,Nürnberg,,,Michael Weiner,Match Report,
19,Sat,2013-01-26,,Hannover 96,2–1,Wolfsburg,,,Günter Perl,Match Report,
19,Sat,2013-01-26,,Eint Frankfurt,2–1,Hoffenheim,,,Jochen Drees,Match Report,
19,Sat,2013-01-26,,M'Gladbach,2–1,Düsseldorf,,,Peter Gagelmann,Match Report,
19,Sat,2013-01-26,,Augsburg,0–0,Schalke 04,,,Christian Dingert,Match Report,
19,Sat,2013-01-26,,Greuther Fürth,0–3,Mainz 05,,,Marco Fritz,Match Report,
19,Sat,2013-01-26,,Freiburg,0–0,Leverkusen,,,Felix Brych,Match Report,
19,Sun,2013-01-27,,Hamburger SV,3–2,Werder Bremen,,,Thorsten Kinhöfer,Match Report,
19,Sun,2013-01-27,,Stuttgart,0–2,Bayern Munich,,,Florian Meyer,Match Report,
20,Fri,2013-02-01,,Werder Bremen,2–0,Hannover 96,,,Manuel Gräfe,Match Report,
20,Sat,2013-02-02,,Hamburger SV,0–2,Eint Frankfurt,,,Felix Zwayer,Match Report,
20,Sat,2013-02-02,,Schalke 04,1–2,Greuther Fürth,,,Bastian Dankert,Match Report,
20,Sat,2013-02-02,,Hoffenheim,2–1,Freiburg,,,Robert Hartmann,Match Report,
20,Sat,2013-02-02,,Düsseldorf,3–1,Stuttgart,,,Wolfgang Stark,Match Report,
20,Sat,2013-02-02,,Wolfsburg,1–1,Augsburg,,,Marco Fritz,Match Report,
20,Sat,2013-02-02,,Mainz 05,0–3,Bayern Munich,,,Michael Weiner,Match Report,
20,Sun,2013-02-03,,Leverkusen,2–3,Dortmund,,,Deniz Aytekin,Match Report,
20,Sun,2013-02-03,,Nürnberg,2–1,M'Gladbach,,,Florian Meyer,Match Report,
21,Sat,2013-02-09,,M'Gladbach,3–3,Leverkusen,,,Knut Kircher,Match Report,
21,Sat,2013-02-09,,Hannover 96,1–0,Hoffenheim,,,Daniel Siebert,Match Report,
21,Sat,2013-02-09,,Eint Frankfurt,0–0,Nürnberg,,,Christian Dingert,Match Report,
21,Sat,2013-02-09,,Dortmund,1–4,Hamburger SV,,,Manuel Gräfe,Match Report,
21,Sat,2013-02-09,,Bayern Munich,4–0,Schalke 04,,,Peter Gagelmann,Match Report,
21,Sat,2013-02-09,,Greuther Fürth,0–1,Wolfsburg,,,Guido Winkmann,Match Report,
21,Sat,2013-02-09,,Stuttgart,1–4,Werder Bremen,,,Günter Perl,Match Report,
21,Sun,2013-02-10,,Freiburg,1–0,Düsseldorf,,,Jochen Drees,Match Report,
21,Sun,2013-02-10,,Augsburg,1–1,Mainz 05,,,Tobias Stieler,Match Report,
22,Fri,2013-02-15,,Wolfsburg,0–2,Bayern Munich,,,Felix Zwayer,Match Report,
22,Sat,2013-02-16,,Leverkusen,2–1,Augsburg,,,Markus Schmidt,Match Report,
22,Sat,2013-02-16,,Dortmund,3–0,Eint Frankfurt,,,Felix Brych,Match Report,
22,Sat,2013-02-16,,Mainz 05,2–2,Schalke 04,,,Wolfgang Stark,Match Report,
22,Sat,2013-02-16,,Werder Bremen,2–3,Freiburg,,,Peter Sippel,Match Report,
22,Sat,2013-02-16,,Hamburger SV,1–0,M'Gladbach,,,Robert Hartmann,Match Report,
22,Sat,2013-02-16,,Düsseldorf,1–0,Greuther Fürth,,,Tobias Welz,Match Report,
22,Sun,2013-02-17,,Nürnberg,2–2,Hannover 96,,,Thorsten Kinhöfer,Match Report,
22,Sun,2013-02-17,,Hoffenheim,0–1,Stuttgart,,,Guido Winkmann,Match Report,
23,Fri,2013-02-22,,Freiburg,0–0,Eint Frankfurt,,,Peter Gagelmann,Match Report,
23,Sat,2013-02-23,,Bayern Munich,6–1,Werder Bremen,,,Marco Fritz,Match Report,
23,Sat,2013-02-23,,Mainz 05,1–1,Wolfsburg,,,Peter Sippel,Match Report,
23,Sat,2013-02-23,,Augsburg,2–1,Hoffenheim,,,Florian Meyer,Match Report,
23,Sat,2013-02-23,,Stuttgart,1–1,Nürnberg,,,Tobias Stieler,Match Report,
23,Sat,2013-02-23,,Hannover 96,5–1,Hamburger SV,,,Knut Kircher,Match Report,
23,Sat,2013-02-23,,Schalke 04,2–1,Düsseldorf,,,Michael Weiner,Match Report,
23,Sun,2013-02-24,,Greuther Fürth,0–0,Leverkusen,,,Jochen Drees,Match Report,
23,Sun,2013-02-24,,M'Gladbach,1–1,Dortmund,,,Günter Perl,Match Report,
24,Fri,2013-03-01,,Eint Frankfurt,0–1,M'Gladbach,,,Deniz Aytekin,Match Report,
24,Sat,2013-03-02,,Leverkusen,2–1,Stuttgart,,,Wolfgang Stark,Match Report,
24,Sat,2013-03-02,,Werder Bremen,0–1,Augsburg,,,Guido Winkmann,Match Report,
24,Sat,2013-03-02,,Dortmund,3–1,Hannover 96,,,Tobias Welz,Match Report,
24,Sat,2013-03-02,,Nürnberg,1–1,Freiburg,,,Felix Zwayer,Match Report,
24,Sat,2013-03-02,,Hamburger SV,1–1,Greuther Fürth,,,Daniel Siebert,Match Report,
24,Sat,2013-03-02,,Wolfsburg,1–4,Schalke 04,,,Manuel Gräfe,Match Report,
24,Sun,2013-03-03,,Hoffenheim,0–1,Bayern Munich,,,Thorsten Kinhöfer,Match Report,
24,Sun,2013-03-03,,Düsseldorf,1–1,Mainz 05,,,Felix Brych,Match Report,
25,Fri,2013-03-08,,Augsburg,1–2,Nürnberg,,,Günter Perl,Match Report,
25,Sat,2013-03-09,,M'Gladbach,1–1,Werder Bremen,,,Wolfgang Stark,Match Report,
25,Sat,2013-03-09,,Schalke 04,2–1,Dortmund,,,Peter Gagelmann,Match Report,
25,Sat,2013-03-09,,Mainz 05,1–0,Leverkusen,,,Florian Meyer,Match Report,
25,Sat,2013-03-09,,Greuther Fürth,0–3,Hoffenheim,,,Knut Kircher,Match Report,
25,Sat,2013-03-09,,Bayern Munich,3–2,Düsseldorf,,,Tobias Stieler,Match Report,
25,Sat,2013-03-09,,Freiburg,2–5,Wolfsburg,,,Markus Schmidt,Match Report,
25,Sun,2013-03-10,,Hannover 96,0–0,Eint Frankfurt,,,Bastian Dankert,Match Report,
25,Sun,2013-03-10,,Stuttgart,0–1,Hamburger SV,,,Christian Dingert,Match Report,
26,Fri,2013-03-15,,Wolfsburg,1–1,Düsseldorf,,,Christian Dingert,Match Report,
26,Sat,2013-03-16,,Hamburger SV,0–1,Augsburg,,,Tobias Welz,Match Report,
26,Sat,2013-03-16,,Hoffenheim,0–0,Mainz 05,,,Robert Hartmann,Match Report,
26,Sat,2013-03-16,,Dortmund,5–1,Freiburg,,,Michael Weiner,Match Report,
26,Sat,2013-03-16,,Werder Bremen,2–2,Greuther Fürth,,,Markus Schmidt,Match Report,
26,Sat,2013-03-16,,Nürnberg,3–0,Schalke 04,,,Jochen Drees,Match Report,
26,Sat,2013-03-16,,Leverkusen,1–2,Bayern Munich,,,Peter Gagelmann,Match Report,
26,Sun,2013-03-17,,M'Gladbach,1–0,Hannover 96,,,Manuel Gräfe,Match Report,
26,Sun,2013-03-17,,Eint Frankfurt,1–2,Stuttgart,,,Peter Sippel,Match Report,
27,Sat,2013-03-30,,Düsseldorf,1–4,Leverkusen,,,Felix Zwayer,Match Report,
27,Sat,2013-03-30,,Augsburg,0–2,Hannover 96,,,Marco Fritz,Match Report,
27,Sat,2013-03-30,,Bayern Munich,9–2,Hamburger SV,,,Guido Winkmann,Match Report,
27,Sat,2013-03-30,,Mainz 05,1–1,Werder Bremen,,,Manuel Gräfe,Match Report,
27,Sat,2013-03-30,,Freiburg,2–0,M'Gladbach,,,Günter Perl,Match Report,
27,Sat,2013-03-30,,Schalke 04,3–0,Hoffenheim,,,Felix Brych,Match Report,
27,Sat,2013-03-30,,Stuttgart,1–2,Dortmund,,,Deniz Aytekin,Match Report,
27,Sun,2013-03-31,,Wolfsburg,2–2,Nürnberg,,,Thorsten Kinhöfer,Match Report,
27,Sun,2013-03-31,,Greuther Fürth,2–3,Eint Frankfurt,,,Jochen Drees,Match Report,
28,Fri,2013-04-05,,Hoffenheim,3–0,Düsseldorf,,,Wolfgang Stark,Match Report,
28,Sat,2013-04-06,,Eint Frankfurt,0–1,Bayern Munich,,,Florian Meyer,Match Report,
28,Sat,2013-04-06,,Hamburger SV,0–1,Freiburg,,,Felix Brych,Match Report,
28,Sat,2013-04-06,,Leverkusen,1–1,Wolfsburg,,,Peter Sippel,Match Report,
28,Sat,2013-04-06,,Werder Bremen,0–2,Schalke 04,,,Knut Kircher,Match Report,
28,Sat,2013-04-06,,M'Gladbach,1–0,Greuther Fürth,,,Bastian Dankert,Match Report,
28,Sat,2013-04-06,,Dortmund,4–2,Augsburg,,,Markus Schmidt,Match Report,
28,Sun,2013-04-07,,Hannover 96,0–0,Stuttgart,,,Christian Dingert,Match Report,
28,Sun,2013-04-07,,Nürnberg,2–1,Mainz 05,,,Tobias Stieler,Match Report,
29,Fri,2013-04-12,,Freiburg,3–1,Hannover 96,,,Deniz Aytekin,Match Report,
29,Sat,2013-04-13,,Mainz 05,1–2,Hamburger SV,,,Peter Gagelmann,Match Report,
29,Sat,2013-04-13,,Wolfsburg,2–2,Hoffenheim,,,Daniel Siebert,Match Report,
29,Sat,2013-04-13,,Düsseldorf,2–2,Werder Bremen,,,Tobias Welz,Match Report,
29,Sat,2013-04-13,,Bayern Munich,4–0,Nürnberg,,,Michael Weiner,Match Report,
29,Sat,2013-04-13,,Schalke 04,2–2,Leverkusen,,,Manuel Gräfe,Match Report,
29,Sat,2013-04-13,,Greuther Fürth,1–6,Dortmund,,,Marco Fritz,Match Report,
29,Sun,2013-04-14,,Stuttgart,2–0,M'Gladbach,,,Wolfgang Stark,Match Report,
29,Sun,2013-04-14,,Augsburg,2–0,Eint Frankfurt,,,Guido Winkmann,Match Report,
30,Fri,2013-04-19,,M'Gladbach,1–0,Augsburg,,,Jochen Drees,Match Report,
30,Sat,2013-04-20,,Werder Bremen,0–3,Wolfsburg,,,Felix Brych,Match Report,
30,Sat,2013-04-20,,Eint Frankfurt,1–0,Schalke 04,,,Günter Perl,Match Report,
30,Sat,2013-04-20,,Dortmund,2–0,Mainz 05,,,Florian Meyer,Match Report,
30,Sat,2013-04-20,,Hannover 96,1–6,Bayern Munich,,,Felix Zwayer,Match Report,
30,Sat,2013-04-20,,Leverkusen,5–0,Hoffenheim,,,Guido Winkmann,Match Report,
30,Sat,2013-04-20,,Hamburger SV,2–1,Düsseldorf,,,Robert Hartmann,Match Report,
30,Sun,2013-04-21,,Stuttgart,2–1,Freiburg,,,Thorsten Kinhöfer,Match Report,
30,Sun,2013-04-21,,Nürnberg,0–1,Greuther Fürth,,,Manuel Gräfe,Match Report,
31,Fri,2013-04-26,,Greuther Fürth,2–3,Hannover 96,,,Thorsten Kinhöfer,Match Report,
31,Sat,2013-04-27,,Hoffenheim,2–1,Nürnberg,,,Markus Schmidt,Match Report,
31,Sat,2013-04-27,,Augsburg,3–0,Stuttgart,,,Manuel Gräfe,Match Report,
31,Sat,2013-04-27,,Bayern Munich,1–0,Freiburg,,,Christian Dingert,Match Report,
31,Sat,2013-04-27,,Düsseldorf,1–2,Dortmund,,,Michael Weiner,Match Report,
31,Sat,2013-04-27,,Wolfsburg,3–1,M'Gladbach,,,Tobias Stieler,Match Report,
31,Sat,2013-04-27,,Leverkusen,1–0,Werder Bremen,,,Deniz Aytekin,Match Report,
31,Sun,2013-04-28,,Mainz 05,0–0,Eint Frankfurt,,,Knut Kircher,Match Report,
31,Sun,2013-04-28,,Schalke 04,4–1,Hamburger SV,,,Peter Sippel,Match Report,
