Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
2,Sun,2014-08-24,17:00 (19:00),Estoril,1–5,Rio Ave,2000,Estádio António Coimbra da Mota,Olegário Benquerença,Match Report,
2,Sun,2014-08-24,19:30 (21:30),Boavista,0–1,Benfica,23000,Estádio do Bessa Século XXI,Marco Ferreira,Match Report,
2,Mon,2014-08-25,20:00 (22:00),Moreirense,0–0,Braga,5200,P.D. Comendador Joaquim de Almeida Freit...,Bruno Paixão,Match Report,
3,Fri,2014-08-29,20:00 (22:00),Académica,1–1,Vitória Setúbal,3003,Estádio EFAPEL,Manuel Mota,Match Report,
3,Sat,2014-08-30,18:00 (20:00),Belenenses,0–3,Vitória,2287,Estádio do Restelo,Fábio Costa,Match Report,
3,Sat,2014-08-30,20:30 (22:30),Braga,2–1,Estoril,16000,Estádio Municipal de Braga,Hugo Miguel,Match Report,
3,Sun,2014-08-31,16:00 (18:00),Gil Vicente,1–2,Marítimo,8500,Estádio Cidade de Barcelos,Paulo Baptista,Match Report,
3,Sun,2014-08-31,17:00 (19:00),Penafiel,0–1,Paços,7000,Estádio Municipal 25 de Abril,João Santos Capela,Match Report,
3,Sun,2014-08-31,18:00 (20:00),Nacional,2–0,Arouca,11000,Estádio da Madeira,Tiago Martins,Match Report,
3,Sun,2014-08-31,18:00 (20:00),Porto,3–0,Moreirense,45300,Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,
3,Sun,2014-08-31,19:00 (21:00),Benfica,1–1,Sporting CP,61835,Estádio do Sport Lisboa e Benfica,Pedro Proença,Match Report,
3,Mon,2014-09-01,20:00 (22:00),Rio Ave,4–0,Boavista,3708,Estádio do Rio Ave Futebol Clube,Luís Ferreira,Match Report,
4,Fri,2014-09-12,20:30 (22:30),Vitória Setúbal,0–5,Benfica,10000,Estádio do Bonfim,João Santos Capela,Match Report,
4,Sat,2014-09-13,16:00 (18:00),Moreirense,1–1,Rio Ave,1576,P.D. Comendador Joaquim de Almeida Freit...,Jorge Joaquim,Match Report,
4,Sat,2014-09-13,18:00 (20:00),Arouca,1–0,Braga,1800,Estádio Municipal de Arouca,Pedro Proença,Match Report,
4,Sat,2014-09-13,20:15 (22:15),Sporting CP,1–1,Belenenses,34980,Estádio José Alvalade,Cosme Cunha Machado,Match Report,
4,Sun,2014-09-14,16:00 (18:00),Boavista,1–0,Académica,3187,Estádio do Bessa Século XXI,Bruno Alexandre Da Silva Esteves,Match Report,
4,Sun,2014-09-14,16:00 (18:00),Marítimo,2–0,Penafiel,2576,Estádio dos Barreiros,Bruno Paixão,Match Report,
4,Sun,2014-09-14,17:00 (19:00),Paços,1–1,Gil Vicente,4800,Estádio da Capital do Móvel,Marco Ferreira,Match Report,
4,Sun,2014-09-14,17:00 (19:00),Vitória,1–1,Porto,25358,Estádio Dom Afonso Henriques,Paulo Baptista,Match Report,
4,Sun,2014-09-14,19:15 (21:15),Estoril,2–1,Nacional,1886,Estádio António Coimbra da Mota,Nuno Miguel Serrano Almeida,Match Report,
5,Fri,2014-09-19,20:30 (22:30),Vitória,1–1,Paços,13804,Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
5,Sat,2014-09-20,16:00 (18:00),Penafiel,2–0,Vitória Setúbal,1037,Estádio Municipal 25 de Abril,Olegário Benquerença,Match Report,
5,Sat,2014-09-20,20:15 (22:15),Nacional,1–1,Braga,1948,Estádio da Madeira,Jorge Joaquim,Match Report,
5,Sun,2014-09-21,16:00 (18:00),Rio Ave,1–2,Arouca,2176,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
5,Sun,2014-09-21,16:00 (18:00),Belenenses,1–0,Marítimo,2309,Estádio do Restelo,Hugo Miguel,Match Report,
5,Sun,2014-09-21,17:00 (19:00),Benfica,3–1,Moreirense,37126,Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
5,Sun,2014-09-21,18:00 (20:00),Gil Vicente,0–4,Sporting CP,6085,Estádio Cidade de Barcelos,Carlos Xistra,Match Report,
5,Sun,2014-09-21,21:00 (23:00),Porto,0–0,Boavista,31209,Estádio Do Dragão,Jorge Ferreira,Match Report,
5,Mon,2014-09-22,20:00 (22:00),Académica,2–2,Estoril,4222,Estádio EFAPEL,Rui Costa,Match Report,
6,Fri,2014-09-26,20:30 (22:30),Sporting CP,1–1,Porto,37999,Estádio José Alvalade,Olegário Benquerença,Match Report,
6,Sat,2014-09-27,18:30 (20:30),Estoril,2–3,Benfica,6600,Estádio António Coimbra da Mota,Vasco Santos,Match Report,
6,Sat,2014-09-27,20:30 (22:30),Braga,3–0,Rio Ave,9052,Estádio Municipal de Braga,Bruno Alexandre Da Silva Esteves,Match Report,
6,Sun,2014-09-28,16:00 (18:00),Boavista,3–2,Gil Vicente,3000,Estádio do Bessa Século XXI,Bruno Paixão,Match Report,
6,Sun,2014-09-28,16:00 (18:00),Marítimo,4–0,Vitória,2500,Estádio dos Barreiros,Manuel Mota,Match Report,
6,Sun,2014-09-28,16:00 (18:00),Moreirense,0–0,Penafiel,2600,P.D. Comendador Joaquim de Almeida Freit...,Pedro Proença,Match Report,
6,Sun,2014-09-28,16:00 (18:00),Arouca,0–1,Académica,1900,Estádio Municipal de Arouca,Cosme Cunha Machado,Match Report,
6,Sun,2014-09-28,18:00 (20:00),Vitória Setúbal,2–0,Nacional,4500,Estádio do Bonfim,Artur Soares Dias,Match Report,
6,Mon,2014-09-29,20:00 (22:00),Paços,2–0,Belenenses,12000,Estádio da Capital do Móvel,Jorge de Sousa,Match Report,
7,Fri,2014-10-03,20:30 (22:30),Vitória,3–0,Boavista,13059,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,
7,Sat,2014-10-04,20:15 (22:15),Penafiel,0–4,Sporting CP,5200,Estádio Municipal 25 de Abril,Rui Costa,Match Report,
7,Sun,2014-10-05,16:00 (18:00),Gil Vicente,1–1,Estoril,1979,Estádio Cidade de Barcelos,Bruno Alexandre Da Silva Esteves,Match Report,
7,Sun,2014-10-05,16:00 (18:00),Paços,3–2,Marítimo,6000,Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
7,Sun,2014-10-05,16:00 (18:00),Académica,0–0,Moreirense,2905,Estádio EFAPEL,Fábio Costa,Match Report,
7,Sun,2014-10-05,18:00 (20:00),Benfica,4–0,Arouca,41655,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
7,Sun,2014-10-05,18:00 (20:00),Porto,2–1,Braga,37103,Estádio Do Dragão,Pedro Proença,Match Report,
7,Sun,2014-10-05,19:00 (21:00),Nacional,0–0,Rio Ave,1800,Estádio da Madeira,João Santos Capela,Match Report,
7,Sun,2014-10-05,20:15 (22:15),Belenenses,1–1,Vitória Setúbal,3423,Estádio do Restelo,António Gonçalves,Match Report,
8,Fri,2014-10-24,20:30 (22:30),Vitória Setúbal,0–1,Vitória,5300,Estádio do Bonfim,Duarte Gomes,Match Report,
8,Sat,2014-10-25,16:00 (18:00),Boavista,1–2,Paços,2300,Estádio do Bessa Século XXI,Jorge Joaquim,Match Report,
8,Sat,2014-10-25,16:00 (18:00),Moreirense,2–0,Gil Vicente,1800,P.D. Comendador Joaquim de Almeida Freit...,Paulo Baptista,Match Report,
8,Sat,2014-10-25,20:15 (22:15),Arouca,0–5,Porto,2300,Estádio Municipal de Arouca,Carlos Xistra,Match Report,
8,Sun,2014-10-26,16:00 (19:00),Estoril,1–2,Belenenses,500,Estádio António Coimbra da Mota,Olegário Benquerença,Match Report,
8,Sun,2014-10-26,16:00 (19:00),Nacional,1–0,Académica,2200,Estádio da Madeira,Jorge de Sousa,Match Report,
8,Sun,2014-10-26,18:00 (21:00),Sporting CP,4–2,Marítimo,18000,Estádio José Alvalade,Manuel Oliveira,Match Report,
8,Sun,2014-10-26,20:15 (23:15),Braga,2–1,Benfica,21078,Estádio Municipal de Braga,Marco Ferreira,Match Report,
8,Mon,2014-10-27,20:00 (23:00),Rio Ave,3–2,Penafiel,2748,Estádio do Rio Ave Futebol Clube,Cosme Cunha Machado,Match Report,
9,Fri,2014-10-31,19:45 (22:45),Benfica,1–0,Rio Ave,36599,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
9,Sat,2014-11-01,16:00 (19:00),Penafiel,1–2,Estoril,963,Estádio Municipal 25 de Abril,Duarte Gomes,Match Report,
9,Sat,2014-11-01,18:00 (21:00),Vitória,3–0,Sporting CP,25108,Estádio Dom Afonso Henriques,Hugo Miguel,Match Report,
9,Sat,2014-11-01,20:15 (23:15),Porto,2–0,Nacional,33000,Estádio Do Dragão,Nuno Miguel Serrano Almeida,Match Report,
9,Sun,2014-11-02,16:00 (19:00),Paços,4–1,Vitória Setúbal,7000,Estádio da Capital do Móvel,Luís Ferreira,Match Report,
9,Sun,2014-11-02,16:00 (19:00),Marítimo,1–2,Moreirense,4000,Estádio dos Barreiros,Artur Soares Dias,Match Report,
9,Sun,2014-11-02,16:00 (19:00),Gil Vicente,1–1,Arouca,5200,Estádio Cidade de Barcelos,Jorge Ferreira,Match Report,
9,Sun,2014-11-02,19:15 (22:15),Académica,1–1,Braga,3263,Estádio EFAPEL,Bruno Paixão,Match Report,
9,Mon,2014-11-03,20:00 (23:00),Belenenses,3–1,Boavista,1000,Estádio do Restelo,Rui Costa,Match Report,
10,Fri,2014-11-07,20:30 (23:30),Arouca,1–2,Vitória,4000,Estádio Municipal de Arouca,Jorge de Sousa,Match Report,
10,Sat,2014-11-08,20:15 (23:15),Braga,2–0,Gil Vicente,9800,Estádio Municipal de Braga,Manuel Oliveira,Match Report,
10,Sun,2014-11-09,16:00 (19:00),Vitória Setúbal,1–0,Marítimo,6800,Estádio do Bonfim,Carlos Xistra,Match Report,
10,Sun,2014-11-09,16:00 (19:00),Boavista,1–0,Penafiel,3220,Estádio do Bessa Século XXI,Fábio Costa,Match Report,
10,Sun,2014-11-09,16:00 (19:00),Moreirense,0–1,Belenenses,2200,P.D. Comendador Joaquim de Almeida Freit...,João Santos Capela,Match Report,
10,Sun,2014-11-09,16:00 (19:00),Nacional,1–2,Benfica,4800,Estádio da Madeira,Bruno Paixão,Match Report,
10,Sun,2014-11-09,18:00 (21:00),Sporting CP,1–1,Paços,28456,Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
10,Sun,2014-11-09,20:15 (23:15),Estoril,2–2,Porto,5067,Estádio António Coimbra da Mota,Artur Soares Dias,Match Report,
10,Mon,2014-11-10,20:00 (23:00),Rio Ave,3–0,Académica,4300,Estádio do Rio Ave Futebol Clube,Pedro Proença,Match Report,
11,Fri,2014-11-28,20:30 (23:30),Vitória,2–1,Moreirense,12500,Estádio Dom Afonso Henriques,Cosme Cunha Machado,Match Report,
11,Sat,2014-11-29,16:00 (19:00),Belenenses,0–0,Arouca,2600,Estádio do Restelo,Tiago Martins,Match Report,
11,Sat,2014-11-29,18:00 (21:00),Penafiel,1–6,Braga,1257,Estádio Municipal 25 de Abril,Hugo Miguel,Match Report,
11,Sat,2014-11-29,20:15 (23:15),Sporting CP,3–0,Vitória Setúbal,34009,Estádio José Alvalade,Artur Soares Dias,Match Report,
11,Sun,2014-11-30,16:00 (19:00),Marítimo,4–0,Boavista,3200,Estádio dos Barreiros,Paulo Baptista,Match Report,
11,Sun,2014-11-30,16:00 (19:00),Gil Vicente,0–0,Nacional,3900,Estádio Cidade de Barcelos,Vasco Santos,Match Report,
11,Sun,2014-11-30,18:00 (21:00),Académica,0–2,Benfica,8600,Estádio EFAPEL,Jorge Ferreira,Match Report,
11,Sun,2014-11-30,20:15 (23:15),Porto,5–0,Rio Ave,328,Estádio Do Dragão,Olegário Benquerença,Match Report,
11,Mon,2014-12-01,20:00 (23:00),Paços,1–1,Estoril,2400,Estádio da Capital do Móvel,Marco Ferreira,Match Report,
12,Fri,2014-12-05,20:30 (23:30),Boavista,1–3,Sporting CP,4200,Estádio do Bessa Século XXI,Raúl Castro,Match Report,
12,Sat,2014-12-06,16:00 (19:00),Rio Ave,0–0,Gil Vicente,2000,Estádio do Rio Ave Futebol Clube,Bruno Paixão,Match Report,
12,Sat,2014-12-06,17:00 (20:00),Benfica,3–0,Belenenses,46611,Estádio do Sport Lisboa e Benfica,Manuel Oliveira,Match Report,
12,Sat,2014-12-06,18:00 (21:00),Estoril,1–0,Vitória Setúbal,1116,Estádio António Coimbra da Mota,Jorge Joaquim,Match Report,
12,Sat,2014-12-06,20:15 (23:15),Académica,0–3,Porto,8500,Estádio EFAPEL,Manuel Mota,Match Report,
12,Sun,2014-12-07,16:00 (19:00),Arouca,0–1,Penafiel,1300,Estádio Municipal de Arouca,Vasco Santos,Match Report,
12,Sun,2014-12-07,16:00 (19:00),Moreirense,2–0,Paços,2600,P.D. Comendador Joaquim de Almeida Freit...,Nuno Miguel Serrano Almeida,Match Report,
12,Sun,2014-12-07,20:15 (23:15),Braga,0–0,Vitória,8600,Estádio Municipal de Braga,Carlos Xistra,Match Report,
12,Mon,2014-12-08,20:00 (23:00),Nacional,3–0,Marítimo,6000,Estádio da Madeira,João Santos Capela,Match Report,
13,Fri,2014-12-12,20:30 (23:30),Vitória Setúbal,0–1,Boavista,10000,Estádio do Bonfim,Manuel Mota,Match Report,
13,Sat,2014-12-13,16:00 (19:00),Gil Vicente,1–1,Académica,2400,Estádio Cidade de Barcelos,Duarte Gomes,Match Report,
13,Sat,2014-12-13,16:00 (19:00),Penafiel,2–1,Nacional,1200,Estádio Municipal 25 de Abril,Rui Rodrigues,Match Report,
13,Sat,2014-12-13,16:00 (19:00),Paços,2–1,Arouca,3500,Estádio da Capital do Móvel,Carlos Xistra,Match Report,
13,Sat,2014-12-13,20:15 (23:15),Belenenses,0–1,Braga,300,Estádio do Restelo,Paulo Baptista,Match Report,
13,Sun,2014-12-14,16:00 (19:00),Vitória,0–0,Rio Ave,14800,Estádio Dom Afonso Henriques,Bruno Alexandre Da Silva Esteves,Match Report,
13,Sun,2014-12-14,18:00 (21:00),Sporting CP,1–1,Moreirense,29619,Estádio José Alvalade,António Gonçalves,Match Report,
13,Sun,2014-12-14,20:00 (23:00),Marítimo,0–0,Estoril,2800,Estádio dos Barreiros,Luís Ferreira,Match Report,
13,Sun,2014-12-14,20:00 (23:00),Porto,0–2,Benfica,48109,Estádio Do Dragão,Jorge de Sousa,Match Report,
14,Fri,2014-12-19,20:30 (23:30),Porto,4–0,Vitória Setúbal,20207,Estádio Do Dragão,Manuel Oliveira,Match Report,
14,Sat,2014-12-20,20:15 (23:15),Estoril,1–0,Vitória,1487,Estádio António Coimbra da Mota,Tiago Martins,Match Report,
14,Sun,2014-12-21,16:00 (19:00),Académica,1–1,Penafiel,2458,Estádio EFAPEL,Cosme Cunha Machado,Match Report,
14,Sun,2014-12-21,16:00 (19:00),Moreirense,1–0,Boavista,2200,P.D. Comendador Joaquim de Almeida Freit...,Marco Ferreira,Match Report,
14,Sun,2014-12-21,16:00 (19:00),Arouca,1–0,Marítimo,1500,Estádio Municipal de Arouca,Artur Soares Dias,Match Report,
14,Sun,2014-12-21,17:00 (20:00),Benfica,1–0,Gil Vicente,40219,Estádio do Sport Lisboa e Benfica,João Santos Capela,Match Report,
14,Sun,2014-12-21,19:15 (22:15),Nacional,0–1,Sporting CP,2300,Estádio da Madeira,Duarte Gomes,Match Report,
14,Mon,2014-12-22,19:00 (22:00),Braga,3–0,Paços,11500,Estádio Municipal de Braga,Rui Costa,Match Report,
14,Mon,2014-12-22,21:00 (00:00),Rio Ave,0–0,Belenenses,1500,Estádio do Rio Ave Futebol Clube,Jorge Joaquim,Match Report,
15,Fri,2015-01-02,20:30 (23:30),Belenenses,0–0,Académica,1954,Estádio do Restelo,João Santos Capela,Match Report,
15,Sat,2015-01-03,16:00 (19:00),Marítimo,2–1,Braga,4208,Estádio dos Barreiros,Jorge de Sousa,Match Report,
15,Sat,2015-01-03,16:00 (19:00),Paços,1–2,Rio Ave,2010,Estádio da Capital do Móvel,Hugo Miguel,Match Report,
15,Sat,2015-01-03,18:00 (21:00),Sporting CP,3–0,Estoril,32793,Estádio José Alvalade,Vasco Santos,Match Report,
15,Sat,2015-01-03,20:15 (23:15),Gil Vicente,1–5,Porto,2153,Estádio Cidade de Barcelos,Nuno Miguel Serrano Almeida,Match Report,
15,Sun,2015-01-04,16:00 (19:00),Boavista,3–1,Arouca,3025,Estádio do Bessa Século XXI,Rui Costa,Match Report,
15,Sun,2015-01-04,16:00 (19:00),Vitória Setúbal,2–1,Moreirense,1913,Estádio do Bonfim,Duarte Gomes,Match Report,
15,Sun,2015-01-04,17:00 (20:00),Vitória,4–0,Nacional,13723,Estádio Dom Afonso Henriques,Fábio Costa,Match Report,
15,Sun,2015-01-04,19:15 (22:15),Penafiel,0–3,Benfica,4079,Estádio Municipal 25 de Abril,Paulo Baptista,Match Report,
16,Fri,2015-01-09,20:30 (23:30),Estoril,1–1,Moreirense,827,Estádio António Coimbra da Mota,Bruno Paixão,Match Report,
16,Sat,2015-01-10,17:00 (20:00),Benfica,3–0,Vitória,44065,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
16,Sat,2015-01-10,18:00 (21:00),Académica,2–2,Paços,2004,Estádio EFAPEL,Rui Rodrigues,Match Report,
16,Sat,2015-01-10,20:15 (23:15),Porto,3–0,Belenenses,26509,Estádio Do Dragão,Manuel Mota,Match Report,
16,Sun,2015-01-11,16:00 (19:00),Gil Vicente,2–1,Penafiel,2371,Estádio Cidade de Barcelos,Bruno Alexandre Da Silva Esteves,Match Report,
16,Sun,2015-01-11,16:00 (19:00),Rio Ave,0–0,Marítimo,2230,Estádio do Rio Ave Futebol Clube,Tiago Martins,Match Report,
16,Sun,2015-01-11,16:00 (19:00),Arouca,1–0,Vitória Setúbal,1413,Estádio Municipal de Arouca,Marco Ferreira,Match Report,
16,Sun,2015-01-11,18:00 (21:00),Nacional,2–1,Boavista,4500,Estádio da Madeira,Jorge Ferreira,Match Report,
16,Sun,2015-01-11,19:15 (22:15),Braga,0–1,Sporting CP,15876,Estádio Municipal de Braga,Hugo Miguel,Match Report,
17,Sat,2015-01-17,18:00 (21:00),Vitória,4–0,Académica,11759,Estádio Dom Afonso Henriques,Vasco Santos,Match Report,
17,Sat,2015-01-17,20:15 (23:15),Penafiel,1–3,Porto,2477,Estádio Municipal 25 de Abril,Artur Soares Dias,Match Report,
17,Sun,2015-01-18,16:00 (19:00),Vitória Setúbal,1–3,Braga,1585,Estádio do Bonfim,Paulo Baptista,Match Report,
17,Sun,2015-01-18,16:00 (19:00),Belenenses,2–0,Gil Vicente,1451,Estádio do Restelo,Manuel Oliveira,Match Report,
17,Sun,2015-01-18,16:00 (19:00),Boavista,1–2,Estoril,2707,Estádio do Bessa Século XXI,Jorge Joaquim,Match Report,
17,Sun,2015-01-18,16:00 (19:00),Paços,2–3,Nacional,1746,Estádio da Capital do Móvel,Luís Ferreira,Match Report,
17,Sun,2015-01-18,16:00 (19:00),Moreirense,1–0,Arouca,1200,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,
17,Sun,2015-01-18,18:00 (21:00),Marítimo,0–4,Benfica,7097,Estádio dos Barreiros,Carlos Xistra,Match Report,
17,Sun,2015-01-18,20:15 (23:15),Sporting CP,4–2,Rio Ave,27919,Estádio José Alvalade,Nuno Miguel Serrano Almeida,Match Report,
18,Sat,2015-01-24,20:15 (23:15),Vitória,2–2,Gil Vicente,11291,Estádio Dom Afonso Henriques,Jorge Ferreira,Match Report,
18,Sun,2015-01-25,16:00 (19:00),Sporting CP,1–0,Académica,37769,Estádio José Alvalade,Rui Costa,Match Report,
18,Sun,2015-01-25,16:00 (19:00),Belenenses,0–0,Penafiel,2836,Estádio do Restelo,Fábio Costa,Match Report,
18,Sun,2015-01-25,16:00 (19:00),Moreirense,2–3,Nacional,1609,P.D. Comendador Joaquim de Almeida Freit...,Vasco Santos,Match Report,
18,Sun,2015-01-25,16:00 (19:00),Vitória Setúbal,4–1,Rio Ave,2136,Estádio do Bonfim,Cosme Cunha Machado,Match Report,
18,Sun,2015-01-25,17:00 (20:00),Estoril,1–0,Arouca,913,Estádio António Coimbra da Mota,Rui Rodrigues,Match Report,
18,Sun,2015-01-25,18:00 (21:00),Marítimo,1–0,Porto,7091,Estádio dos Barreiros,João Santos Capela,Match Report,
18,Sun,2015-01-25,20:15 (23:15),Boavista,1–0,Braga,4117,Estádio do Bessa Século XXI,Duarte Gomes,Match Report,
18,Mon,2015-01-26,20:00 (23:00),Paços,1–0,Benfica,6404,Estádio da Capital do Móvel,Bruno Paixão,Match Report,
19,Fri,2015-01-30,20:30 (23:30),Braga,1–0,Moreirense,3572,Estádio Municipal de Braga,Artur Soares Dias,Match Report,
19,Sat,2015-01-31,17:00 (20:00),Benfica,3–0,Boavista,40346,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
19,Sat,2015-01-31,17:30 (20:30),Nacional,2–1,Belenenses,1932,Estádio da Madeira,Rui Costa,Match Report,
19,Sat,2015-01-31,20:15 (23:15),Penafiel,1–1,Vitória,1206,Estádio Municipal 25 de Abril,Bruno Paixão,Match Report,
19,Sun,2015-02-01,16:00 (19:00),Académica,1–1,Marítimo,4200,Estádio EFAPEL,Manuel Oliveira,Match Report,
19,Sun,2015-02-01,16:00 (19:00),Gil Vicente,1–1,Vitória Setúbal,3500,Estádio Cidade de Barcelos,Vasco Santos,Match Report,
19,Sun,2015-02-01,16:00 (19:00),Rio Ave,2–1,Estoril,3500,Estádio do Rio Ave Futebol Clube,Bruno Alexandre Da Silva Esteves,Match Report,
19,Sun,2015-02-01,18:00 (21:00),Arouca,1–3,Sporting CP,3000,Estádio Municipal de Arouca,Jorge Ferreira,Match Report,
19,Sun,2015-02-01,20:15 (23:15),Porto,5–0,Paços,24309,Estádio Do Dragão,Marco Ferreira,Match Report,
20,Sat,2015-02-07,20:15 (23:15),Moreirense,0–2,Porto,4184,P.D. Comendador Joaquim de Almeida Freit...,Carlos Xistra,Match Report,
20,Sun,2015-02-08,16:00 (19:00),Arouca,3–3,Nacional,1600,Estádio Municipal de Arouca,Paulo Baptista,Match Report,
20,Sun,2015-02-08,16:00 (19:00),Paços,2–1,Penafiel,3500,Estádio da Capital do Móvel,Jorge Joaquim,Match Report,
20,Sun,2015-02-08,16:00 (19:00),Vitória Setúbal,0–0,Académica,3500,Estádio do Bonfim,Fábio Costa,Match Report,
20,Sun,2015-02-08,16:00 (19:00),Vitória,0–1,Belenenses,13089,Estádio Dom Afonso Henriques,Bruno Alexandre Da Silva Esteves,Match Report,
20,Sun,2015-02-08,16:00 (19:00),Marítimo,1–2,Gil Vicente,1500,Estádio dos Barreiros,Artur Soares Dias,Match Report,
20,Sun,2015-02-08,18:00 (21:00),Estoril,0–2,Braga,1197,Estádio António Coimbra da Mota,Manuel Oliveira,Match Report,
20,Sun,2015-02-08,20:00 (23:00),Sporting CP,1–1,Benfica,49076,Estádio José Alvalade,Jorge de Sousa,Match Report,
20,Mon,2015-02-09,20:00 (23:00),Boavista,1–1,Rio Ave,2381,Estádio do Bessa Século XXI,Marco Ferreira,Match Report,
21,Fri,2015-02-13,20:30 (23:30),Porto,1–0,Vitória,26108,Estádio Do Dragão,Nuno Miguel Serrano Almeida,Match Report,
21,Sat,2015-02-14,18:00 (21:00),Gil Vicente,1–0,Paços,1894,Estádio Cidade de Barcelos,João Santos Capela,Match Report,
21,Sat,2015-02-14,20:15 (23:15),Belenenses,1–1,Sporting CP,4426,Estádio do Restelo,Paulo Baptista,Match Report,
21,Sun,2015-02-15,16:00 (19:00),Rio Ave,1–1,Moreirense,2500,Estádio do Rio Ave Futebol Clube,Bruno Paixão,Match Report,
21,Sun,2015-02-15,16:00 (19:00),Penafiel,3–4,Marítimo,1100,Estádio Municipal 25 de Abril,Manuel Mota,Match Report,
21,Sun,2015-02-15,17:00 (20:00),Académica,0–0,Boavista,2364,Estádio EFAPEL,Luís Ferreira,Match Report,
21,Sun,2015-02-15,17:00 (20:00),Benfica,3–0,Vitória Setúbal,40564,Estádio do Sport Lisboa e Benfica,Manuel Oliveira,Match Report,
21,Sun,2015-02-15,19:15 (22:15),Braga,2–0,Arouca,7871,Estádio Municipal de Braga,Tiago Martins,Match Report,
21,Mon,2015-02-16,20:00 (23:00),Nacional,1–0,Estoril,1531,Estádio da Madeira,Cosme Cunha Machado,Match Report,
22,Fri,2015-02-20,20:30 (23:30),Paços,2–2,Vitória,2637,Estádio da Capital do Móvel,Cosme Cunha Machado,Match Report,
22,Sat,2015-02-21,17:00 (20:00),Braga,3–1,Nacional,8975,Estádio Municipal de Braga,Bruno Alexandre Da Silva Esteves,Match Report,
22,Sat,2015-02-21,18:00 (21:00),Vitória Setúbal,0–1,Penafiel,2108,Estádio do Bonfim,Rui Rodrigues,Match Report,
22,Sat,2015-02-21,19:00 (22:00),Moreirense,1–3,Benfica,5793,P.D. Comendador Joaquim de Almeida Freit...,Jorge Ferreira,Match Report,
22,Sun,2015-02-22,16:00 (19:00),Arouca,1–0,Rio Ave,1046,Estádio Municipal de Arouca,Rui Costa,Match Report,
22,Sun,2015-02-22,16:15 (19:15),Marítimo,1–2,Belenenses,5232,Estádio dos Barreiros,Vasco Santos,Match Report,
22,Sun,2015-02-22,17:00 (20:00),Estoril,1–2,Académica,1346,Estádio António Coimbra da Mota,Artur Soares Dias,Match Report,
22,Sun,2015-02-22,18:15 (21:15),Sporting CP,2–0,Gil Vicente,42098,Estádio José Alvalade,Jorge Joaquim,Match Report,
