Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
8,Sat,2015-10-24,16:15 (18:15),Marítimo,0–2,Paços,4250,Estádio dos Barreiros,Bruno Alexandre Da Silva Esteves,Match Report,
8,Sat,2015-10-24,18:30 (20:30),Estoril,2–2,Rio Ave,1152,Estádio António Coimbra da Mota,Luís Ferreira,Match Report,
8,Sat,2015-10-24,20:45 (22:45),Vitória,1–1,Académica,10036,Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
8,Sun,2015-10-25,16:00 (19:00),Arouca,1–1,Tondela,942,Estádio Municipal de Arouca,Manuel Mota,Match Report,
8,Sun,2015-10-25,16:00 (19:00),Moreirense,0–2,Vitória Setúbal,1078,P.D. Comendador Joaquim de Almeida Freit...,João Pinheiro,Match Report,
8,Sun,2015-10-25,17:00 (20:00),Benfica,0–3,Sporting CP,63053,Estádio do Sport Lisboa e Benfica,Carlos Xistra,Match Report,
8,Sun,2015-10-25,19:15 (22:15),Porto,0–0,Braga,40809,Estádio Do Dragão,Artur Soares Dias,Match Report,
8,Mon,2015-10-26,20:00 (23:00),Belenenses,1–0,União,1241,Estádio do Restelo,Tiago Antunes,Match Report,
9,Fri,2015-10-30,20:30 (23:30),Tondela,0–4,Benfica,9394,Estádio João Cardoso,Fábio Costa,Match Report,
9,Sat,2015-10-31,16:15 (19:15),Braga,4–0,Belenenses,14239,Estádio Municipal de Braga,Tiago Martins,Match Report,
9,Sat,2015-10-31,20:45 (23:45),Sporting CP,1–0,Estoril,40144,Estádio José Alvalade,Jorge Ferreira,Match Report,
9,Sun,2015-11-01,16:00 (19:00),Rio Ave,1–0,Nacional,3182,Estádio do Rio Ave Futebol Clube,Rui Costa,Match Report,
9,Sun,2015-11-01,16:00 (19:00),Académica,1–1,Moreirense,2855,Estádio EFAPEL,Hugo Miguel,Match Report,
9,Sun,2015-11-01,16:00 (19:00),Vitória Setúbal,0–0,Arouca,3069,Estádio do Bonfim,André Moreira,Match Report,
9,Sun,2015-11-01,19:15 (22:15),Boavista,0–1,Marítimo,3956,Estádio do Bessa Século XXI,Jorge de Sousa,Match Report,
9,Mon,2015-11-02,20:00 (23:00),Paços,0–1,Vitória,2151,Estádio da Capital do Móvel,Cosme Cunha Machado,Match Report,
10,Fri,2015-11-06,20:30 (23:30),Estoril,1–1,Académica,1283,Estádio António Coimbra da Mota,Jorge de Sousa,Match Report,
10,Sat,2015-11-07,20:45 (23:45),Vitória,0–1,Nacional,11353,Estádio Dom Afonso Henriques,Carlos Xistra,Match Report,
10,Sun,2015-11-08,16:00 (19:00),Marítimo,3–2,Rio Ave,5216,Estádio dos Barreiros,Artur Soares Dias,Match Report,
10,Sun,2015-11-08,16:00 (19:00),Benfica,2–0,Boavista,46362,Estádio do Sport Lisboa e Benfica,Bruno Alexandre Da Silva Esteves,Match Report,
10,Sun,2015-11-08,16:00 (19:00),Moreirense,2–0,Paços,1442,P.D. Comendador Joaquim de Almeida Freit...,Bruno Paixão,Match Report,
10,Sun,2015-11-08,18:15 (21:15),Porto,2–0,Vitória Setúbal,32211,Estádio Do Dragão,Tiago Martins,Match Report,
10,Sun,2015-11-08,20:30 (23:30),Arouca,0–1,Sporting CP,3146,Estádio Municipal de Arouca,Cosme Cunha Machado,Match Report,
10,Mon,2015-11-09,19:00 (22:00),Belenenses,2–1,Tondela,2759,Estádio do Restelo,Nuno Miguel Serrano Almeida,Match Report,
10,Mon,2015-11-09,21:00 (00:00),União,0–1,Braga,1420,Estádio Municipal de Machico,Luís Godinho,Match Report,
11,Fri,2015-11-27,20:30 (23:30),Nacional,3–1,Marítimo,3927,Estádio da Madeira,Tiago Martins,Match Report,
11,Sat,2015-11-28,17:00 (20:00),Vitória Setúbal,2–2,União,3597,Estádio do Bonfim,Manuel Oliveira,Match Report,
11,Sat,2015-11-28,18:30 (21:30),Boavista,1–2,Vitória,4691,Estádio do Bessa Século XXI,Fábio Costa,Match Report,
11,Sat,2015-11-28,20:45 (23:45),Tondela,0–1,Porto,3449,Estádio João Cardoso,Manuel Mota,Match Report,
11,Sun,2015-11-29,16:00 (19:00),Académica,1–1,Arouca,2752,Estádio EFAPEL,João Santos Capela,Match Report,
11,Sun,2015-11-29,16:00 (19:00),Rio Ave,0–1,Moreirense,3985,Estádio do Rio Ave Futebol Clube,Sérgio Sousa,Match Report,
11,Sun,2015-11-29,19:15 (22:15),Paços,2–0,Estoril,1937,Estádio da Capital do Móvel,João Pinheiro,Match Report,
11,Mon,2015-11-30,19:00 (22:00),Sporting CP,1–0,Belenenses,31744,Estádio José Alvalade,Artur Soares Dias,Match Report,
11,Mon,2015-11-30,21:00 (00:00),Braga,0–2,Benfica,17396,Estádio Municipal de Braga,Hugo Miguel,Match Report,
9,Wed,2015-12-02,20:00 (23:00),União,0–4,Porto,2277,Estádio Municipal de Machico,Bruno Paixão,Match Report,
12,Fri,2015-12-04,20:30 (23:30),Benfica,3–0,Académica,34752,Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
12,Sat,2015-12-05,16:15 (19:15),Belenenses,0–3,Vitória Setúbal,4161,Estádio do Restelo,Fábio Costa,Match Report,
12,Sat,2015-12-05,18:30 (21:30),Porto,2–1,Paços,28617,Estádio Do Dragão,Carlos Xistra,Match Report,
12,Sat,2015-12-05,20:45 (23:45),Marítimo,0–1,Sporting CP,7139,Estádio dos Barreiros,Rui Costa,Match Report,
12,Sun,2015-12-06,16:00 (19:00),Estoril,1–1,Nacional,1147,Estádio António Coimbra da Mota,Vasco Santos,Match Report,
12,Sun,2015-12-06,16:00 (19:00),União,2–0,Tondela,1982,Estádio Municipal de Machico,Rui Oliveira,Match Report,
12,Sun,2015-12-06,16:00 (19:00),Arouca,3–2,Boavista,1942,Estádio Municipal de Arouca,Jorge Ferreira,Match Report,
12,Sun,2015-12-06,17:00 (20:00),Moreirense,0–0,Braga,1962,P.D. Comendador Joaquim de Almeida Freit...,Cosme Cunha Machado,Match Report,
12,Mon,2015-12-07,20:00 (23:00),Vitória,3–1,Rio Ave,9020,Estádio Dom Afonso Henriques,Nuno Miguel Serrano Almeida,Match Report,
13,Fri,2015-12-11,20:30 (23:30),Boavista,1–1,Estoril,3852,Estádio do Bessa Século XXI,Tiago Antunes,Match Report,
13,Sat,2015-12-12,16:15 (19:15),Rio Ave,3–1,Arouca,3017,Estádio do Rio Ave Futebol Clube,Bruno Alexandre Da Silva Esteves,Match Report,
13,Sat,2015-12-12,18:00 (21:00),Paços,6–0,União,1483,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
13,Sat,2015-12-12,18:30 (21:30),Vitória,3–4,Marítimo,10407,Estádio Dom Afonso Henriques,Hugo Miguel,Match Report,
13,Sat,2015-12-12,20:45 (23:45),Vitória Setúbal,2–4,Benfica,9323,Estádio do Bonfim,Manuel Mota,Match Report,
13,Sun,2015-12-13,18:15 (21:15),Sporting CP,3–1,Moreirense,32367,Estádio José Alvalade,Nuno Miguel Serrano Almeida,Match Report,
13,Sun,2015-12-13,20:30 (23:30),Tondela,0–1,Braga,1933,Estádio João Cardoso,Bruno Paixão,Match Report,
13,Mon,2015-12-14,12:30 (15:30),Nacional,1–2,Porto,3425,Estádio da Madeira,Jorge de Sousa,Match Report,
13,Mon,2015-12-14,20:00 (23:00),Académica,4–3,Belenenses,2659,Estádio EFAPEL,Carlos Xistra,Match Report,
7,Tue,2015-12-15,21:00 (00:00),União,0–0,Benfica,5095,Estádio Municipal de Machico,Cosme Cunha Machado,Match Report,
14,Sat,2015-12-19,18:30 (21:30),Arouca,4–1,Marítimo,1071,Estádio Municipal de Arouca,Jorge de Sousa,Match Report,
14,Sat,2015-12-19,20:45 (23:45),Estoril,0–1,Vitória,1125,Estádio António Coimbra da Mota,Bruno Paixão,Match Report,
14,Sun,2015-12-20,16:00 (19:00),Moreirense,2–0,Nacional,1068,P.D. Comendador Joaquim de Almeida Freit...,Rui Oliveira,Match Report,
14,Sun,2015-12-20,16:00 (19:00),Benfica,3–1,Rio Ave,45955,Estádio do Sport Lisboa e Benfica,Manuel Oliveira,Match Report,
14,Sun,2015-12-20,16:00 (19:00),Tondela,1–3,Vitória Setúbal,1203,Estádio João Cardoso,Luís Godinho,Match Report,
14,Sun,2015-12-20,18:15 (21:15),União,1–0,Sporting CP,3594,Estádio Municipal de Machico,Vasco Santos,Match Report,
14,Sun,2015-12-20,20:30 (23:30),Porto,3–1,Académica,32122,Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,
14,Mon,2015-12-21,19:00 (22:00),Belenenses,1–0,Boavista,4020,Estádio do Restelo,Cosme Cunha Machado,Match Report,
14,Mon,2015-12-21,21:00 (00:00),Braga,1–1,Paços,9976,Estádio Municipal de Braga,João Santos Capela,Match Report,
15,Sat,2016-01-02,16:00 (19:00),Académica,3–1,União,2387,Estádio EFAPEL,Fábio Costa,Match Report,
15,Sat,2016-01-02,16:00 (19:00),Nacional,2–2,Arouca,1374,Estádio da Madeira,Sérgio Sousa,Match Report,
15,Sat,2016-01-02,16:00 (19:00),Boavista,0–3,Moreirense,4337,Estádio do Bessa Século XXI,Artur Soares Dias,Match Report,
15,Sat,2016-01-02,16:00 (19:00),Marítimo,1–1,Estoril,5322,Estádio dos Barreiros,Cosme Cunha Machado,Match Report,
15,Sat,2016-01-02,16:15 (19:15),Vitória Setúbal,1–1,Braga,3227,Estádio do Bonfim,Rui Costa,Match Report,
15,Sat,2016-01-02,18:00 (21:00),Paços,2–2,Belenenses,2617,Estádio da Capital do Móvel,Vasco Santos,Match Report,
15,Sat,2016-01-02,18:30 (21:30),Vitória,0–1,Benfica,22218,Estádio Dom Afonso Henriques,Carlos Xistra,Match Report,
15,Sat,2016-01-02,20:45 (23:45),Sporting CP,2–0,Porto,49382,Estádio José Alvalade,Hugo Miguel,Match Report,
15,Sun,2016-01-03,17:00 (20:00),Rio Ave,2–3,Tondela,1615,Estádio do Rio Ave Futebol Clube,João Pinheiro,Match Report,
16,Wed,2016-01-06,15:00 (18:00),União,1–0,Boavista,1216,Estádio Municipal de Machico,Luís Ferreira,Match Report,
16,Wed,2016-01-06,16:00 (19:00),Tondela,0–2,Paços,909,Estádio João Cardoso,Manuel Oliveira,Match Report,
16,Wed,2016-01-06,16:00 (19:00),Arouca,1–0,Estoril,705,Estádio Municipal de Arouca,Artur Soares Dias,Match Report,
16,Wed,2016-01-06,16:15 (19:15),Moreirense,3–4,Vitória,2520,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,
16,Wed,2016-01-06,18:00 (21:00),Belenenses,2–2,Nacional,1183,Estádio do Restelo,Bruno Paixão,Match Report,
16,Wed,2016-01-06,18:15 (21:15),Braga,3–0,Académica,4169,Estádio Municipal de Braga,Nuno Miguel Serrano Almeida,Match Report,
16,Wed,2016-01-06,19:00 (22:00),Benfica,6–0,Marítimo,31590,Estádio do Sport Lisboa e Benfica,Fábio Costa,Match Report,
16,Wed,2016-01-06,20:15 (23:15),Porto,1–1,Rio Ave,19116,Estádio Do Dragão,Rui Costa,Match Report,
16,Wed,2016-01-06,20:15 (23:15),Vitória Setúbal,0–6,Sporting CP,16560,Estádio do Bonfim,Jorge Ferreira,Match Report,
17,Sat,2016-01-09,18:30 (21:30),Vitória,2–2,Arouca,10051,Estádio Dom Afonso Henriques,João Pinheiro,Match Report,
17,Sun,2016-01-10,16:00 (19:00),Académica,2–1,Tondela,2170,Estádio EFAPEL,André Moreira,Match Report,
17,Sun,2016-01-10,16:00 (19:00),Estoril,2–0,Belenenses,1582,Estádio António Coimbra da Mota,João Santos Capela,Match Report,
17,Sun,2016-01-10,16:00 (19:00),Rio Ave,1–0,União,1682,Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,
17,Sun,2016-01-10,16:00 (19:00),Sporting CP,3–2,Braga,42148,Estádio José Alvalade,Jorge de Sousa,Match Report,
17,Sun,2016-01-10,16:00 (19:00),Marítimo,5–1,Moreirense,4937,Estádio dos Barreiros,Tiago Antunes,Match Report,
17,Sun,2016-01-10,18:15 (21:15),Boavista,0–5,Porto,7483,Estádio do Bessa Século XXI,Fábio Costa,Match Report,
17,Mon,2016-01-11,12:00 (15:00),Nacional,1–4,Benfica,4753,Estádio da Madeira,Tiago Martins,Match Report,
17,Mon,2016-01-11,20:00 (23:00),Paços,2–1,Vitória Setúbal,2617,Estádio da Capital do Móvel,Cosme Cunha Machado,Match Report,
18,Fri,2016-01-15,20:30 (23:30),Sporting CP,2–2,Tondela,36902,Estádio José Alvalade,Luís Ferreira,Match Report,
18,Sat,2016-01-16,16:15 (19:15),Académica,1–1,Paços,3372,Estádio EFAPEL,Sérgio Sousa,Match Report,
18,Sat,2016-01-16,18:30 (21:30),Marítimo,0–1,União,6937,Estádio dos Barreiros,João Santos Capela,Match Report,
18,Sat,2016-01-16,20:45 (23:45),Estoril,1–2,Benfica,7836,Estádio António Coimbra da Mota,Vasco Santos,Match Report,
18,Sun,2016-01-17,16:00 (19:00),Arouca,1–2,Moreirense,920,Estádio Municipal de Arouca,Luís Godinho,Match Report,
18,Sun,2016-01-17,16:00 (19:00),Rio Ave,1–2,Belenenses,2115,Estádio do Rio Ave Futebol Clube,Hugo Miguel,Match Report,
18,Sun,2016-01-17,18:15 (21:15),Nacional,2–3,Braga,2137,Estádio da Madeira,Bruno Alexandre Da Silva Esteves,Match Report,
18,Sun,2016-01-17,20:30 (23:30),Vitória,1–0,Porto,17201,Estádio Dom Afonso Henriques,Manuel Oliveira,Match Report,
18,Mon,2016-01-18,20:00 (23:00),Boavista,4–0,Vitória Setúbal,3653,Estádio do Bessa Século XXI,Carlos Xistra,Match Report,
19,Fri,2016-01-22,20:30 (23:30),Vitória Setúbal,2–1,Académica,2288,Estádio do Bonfim,Manuel Oliveira,Match Report,
19,Sat,2016-01-23,16:00 (19:00),União,3–0,Nacional,2165,Estádio Municipal de Machico,João Pinheiro,Match Report,
19,Sat,2016-01-23,16:00 (19:00),Moreirense,1–3,Estoril,1054,P.D. Comendador Joaquim de Almeida Freit...,Fábio Costa,Match Report,
19,Sat,2016-01-23,18:30 (21:30),Benfica,3–1,Arouca,51511,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
19,Sat,2016-01-23,20:45 (23:45),Paços,1–3,Sporting CP,5920,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
19,Sun,2016-01-24,16:00 (19:00),Belenenses,3–3,Vitória,5137,Estádio do Restelo,Rui Costa,Match Report,
19,Sun,2016-01-24,18:15 (21:15),Braga,5–1,Rio Ave,4855,Estádio Municipal de Braga,Tiago Martins,Match Report,
19,Sun,2016-01-24,20:30 (23:30),Porto,1–0,Marítimo,32120,Estádio Do Dragão,Jorge Ferreira,Match Report,
19,Mon,2016-01-25,20:00 (23:00),Tondela,1–2,Boavista,1666,Estádio João Cardoso,Hugo Miguel,Match Report,
20,Fri,2016-01-29,20:30 (23:30),Vitória,3–1,União,11052,Estádio Dom Afonso Henriques,Rui Oliveira,Match Report,
20,Sat,2016-01-30,18:30 (21:30),Estoril,1–3,Porto,4539,Estádio António Coimbra da Mota,Tiago Martins,Match Report,
20,Sat,2016-01-30,20:45 (23:45),Sporting CP,3–2,Académica,40319,Estádio José Alvalade,Cosme Cunha Machado,Match Report,
20,Sun,2016-01-31,16:00 (19:00),Nacional,3–1,Tondela,1467,Estádio da Madeira,João Santos Capela,Match Report,
20,Sun,2016-01-31,16:00 (19:00),Arouca,2–2,Paços,1073,Estádio Municipal de Arouca,Bruno Paixão,Match Report,
20,Sun,2016-01-31,16:00 (19:00),Rio Ave,2–1,Vitória Setúbal,2355,Estádio do Rio Ave Futebol Clube,Fábio Costa,Match Report,
20,Sun,2016-01-31,17:00 (20:00),Boavista,0–0,Braga,5641,Estádio do Bessa Século XXI,Manuel Mota,Match Report,
20,Sun,2016-01-31,19:15 (22:15),Moreirense,1–4,Benfica,5772,P.D. Comendador Joaquim de Almeida Freit...,Manuel Oliveira,Match Report,
20,Mon,2016-02-01,20:00 (23:00),Marítimo,1–2,Belenenses,5783,Estádio dos Barreiros,Luís Ferreira,Match Report,
21,Fri,2016-02-05,20:30 (23:30),Belenenses,0–5,Benfica,13109,Estádio do Restelo,Nuno Miguel Serrano Almeida,Match Report,
21,Sat,2016-02-06,18:30 (21:30),Vitória Setúbal,1–1,Marítimo,1900,Estádio do Bonfim,João Pinheiro,Match Report,
21,Sat,2016-02-06,20:45 (23:45),Tondela,1–1,Vitória,1432,Estádio João Cardoso,Artur Soares Dias,Match Report,
21,Sun,2016-02-07,16:00 (19:00),Paços,0–1,Boavista,2750,Estádio da Capital do Móvel,João Santos Capela,Match Report,
21,Sun,2016-02-07,16:00 (19:00),Académica,2–2,Nacional,2879,Estádio EFAPEL,Luís Ferreira,Match Report,
21,Sun,2016-02-07,16:00 (19:00),União,0–1,Moreirense,2153,Estádio Municipal de Machico,Manuel Mota,Match Report,
21,Sun,2016-02-07,19:15 (22:15),Porto,1–2,Arouca,30509,Estádio Do Dragão,Rui Costa,Match Report,
21,Mon,2016-02-08,19:00 (22:00),Sporting CP,0–0,Rio Ave,39721,Estádio José Alvalade,Carlos Xistra,Match Report,
21,Mon,2016-02-08,21:00 (00:00),Braga,2–0,Estoril,6273,Estádio Municipal de Braga,Luís Godinho,Match Report,
22,Fri,2016-02-12,20:30 (23:30),Benfica,1–2,Porto,61536,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,
22,Sat,2016-02-13,16:15 (19:15),Moreirense,2–3,Belenenses,757,P.D. Comendador Joaquim de Almeida Freit...,João Pinheiro,Match Report,
22,Sat,2016-02-13,18:30 (21:30),Nacional,0–4,Sporting CP,4127,Estádio da Madeira,Bruno Paixão,Match Report,
22,Sat,2016-02-13,20:45 (23:45),Vitória,2–2,Vitória Setúbal,9188,Estádio Dom Afonso Henriques,Nuno Miguel Serrano Almeida,Match Report,
22,Sun,2016-02-14,16:00 (19:00),Arouca,3–0,União,868,Estádio Municipal de Arouca,Tiago Antunes,Match Report,
22,Sun,2016-02-14,16:00 (19:00),Estoril,2–1,Tondela,864,Estádio António Coimbra da Mota,Jorge Ferreira,Match Report,
22,Sun,2016-02-14,17:00 (20:00),Boavista,0–0,Académica,4627,Estádio do Bessa Século XXI,Luís Godinho,Match Report,
22,Sun,2016-02-14,19:15 (22:15),Marítimo,1–3,Braga,6874,Estádio dos Barreiros,Manuel Oliveira,Match Report,
22,Mon,2016-02-15,20:00 (23:00),Rio Ave,1–1,Paços,2290,Estádio do Rio Ave Futebol Clube,Rui Costa,Match Report,
23,Fri,2016-02-19,20:30 (23:30),União,1–1,Estoril,1077,Estádio Municipal de Machico,Carlos Xistra,Match Report,
23,Sat,2016-02-20,18:30 (21:30),Paços,1–3,Benfica,6433,Estádio da Capital do Móvel,Jorge Ferreira,Match Report,
23,Sat,2016-02-20,20:45 (23:45),Académica,0–2,Rio Ave,3397,Estádio EFAPEL,Manuel Mota,Match Report,
