Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
4,Sat,2021-08-28,18:00 (20:00),Porto,3–0,Arouca,12588,Estádio Do Dragão,Hélder Malheiro,Match Report,
4,Sat,2021-08-28,20:30 (22:30),Famalicão,1–1,Sporting CP,12588,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,
4,Sun,2021-08-29,18:00 (20:00),Benfica,2–1,Tondela,19425,Estádio do Sport Lisboa e Benfica,Tiago Martins,Match Report,
4,Sun,2021-08-29,18:00 (20:00),Braga,0–0,Vitória,7590,Estádio Municipal de Braga,Nuno Almeida,Match Report,
4,Sun,2021-08-29,19:30 (22:30),Santa Clara,1–0,Gil Vicente FC,588,Estádio de São Miguel,Hugo Coelho,Match Report,
4,Sun,2021-08-29,20:30 (22:30),Portimonense,0–1,Paços,1098,Estádio do Portimonense SC,João Pinheiro,Match Report,
5,Sat,2021-09-11,15:30 (17:30),Paços,0–0,Braga,1569,Estádio da Capital do Móvel,Willy Delajod,Match Report,
5,Sat,2021-09-11,17:00 (20:00),Santa Clara,0–5,Benfica,3326,Estádio de São Miguel,Rui Costa,Match Report,
5,Sat,2021-09-11,20:30 (22:30),Sporting CP,1–1,Porto,18723,Estádio José Alvalade,Nuno Almeida,Match Report,
5,Sun,2021-09-12,15:30 (17:30),Moreirense,2–2,Famalicão,1331,P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,Match Report,
5,Sun,2021-09-12,18:00 (20:00),Boavista,1–1,Portimonense,2416,Estádio do Bessa Século XXI,André Narciso,Match Report,
5,Sun,2021-09-12,18:00 (20:00),Gil Vicente FC,2–2,FC Vizela,2104,Estádio Cidade de Barcelos,Fábio Veríssimo,Match Report,
5,Sun,2021-09-12,20:30 (22:30),Vitória,0–0,Belenenses,10462,Estádio Dom Afonso Henriques,Hélder Malheiro,Match Report,
5,Mon,2021-09-13,19:00 (21:00),Marítimo,2–2,Arouca,2056,Estádio dos Barreiros,Manuel Oliveira,Match Report,
5,Mon,2021-09-13,21:15 (23:15),Tondela,1–2,Estoril,477,Estádio João Cardoso,Cláudio Ruivo Pereira,Match Report,
6,Fri,2021-09-17,20:15 (22:15),Portimonense,2–1,Santa Clara,942,Estádio do Portimonense SC,Luís Godinho,Match Report,
6,Sat,2021-09-18,15:30 (17:30),Famalicão,0–0,Marítimo,2014,Estádio Municipal 22 de Junho,Vitor Ferreira Fernandes,Match Report,
6,Sat,2021-09-18,18:00 (20:00),Belenenses,1–1,Gil Vicente FC,673,Estádio Dr. Magalhães Pessoa,Miguel Nogueira,Match Report,
6,Sat,2021-09-18,20:30 (22:30),Arouca,2–2,Vitória,1589,Estádio Municipal de Arouca,Nuno Almeida,Match Report,
6,Sun,2021-09-19,15:30 (17:30),FC Vizela,1–1,Paços,2957,Estádio Do Vizela,Cláudio Ruivo Pereira,Match Report,
6,Sun,2021-09-19,18:00 (20:00),Porto,5–0,Moreirense,14009,Estádio Do Dragão,António Nobre,Match Report,
6,Sun,2021-09-19,20:30 (22:30),Estoril,0–1,Sporting CP,1987,Estádio António Coimbra da Mota,Tiago Martins,Match Report,
6,Mon,2021-09-20,19:00 (21:00),Benfica,3–1,Boavista,23000,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,
6,Mon,2021-09-20,21:15 (23:15),Braga,3–1,Tondela,5164,Estádio Municipal de Braga,João Pinheiro,Match Report,
7,Fri,2021-09-24,19:00 (21:00),Sporting CP,1–0,Marítimo,18741,Estádio José Alvalade,João Pinheiro,Match Report,
7,Fri,2021-09-24,21:15 (23:15),Gil Vicente FC,1–2,Porto,5258,Estádio Cidade de Barcelos,Artur Soares Dias,Match Report,
7,Sat,2021-09-25,15:30 (17:30),Moreirense,2–1,Arouca,863,P.D. Comendador Joaquim de Almeida Freit...,Fábio Oliveira Melo,Match Report,
7,Sat,2021-09-25,18:00 (20:00),Vitória,1–3,Benfica,14222,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,
7,Sat,2021-09-25,20:30 (22:30),Tondela,3–2,Famalicão,439,Estádio João Cardoso,João Ferreira,Match Report,
7,Sun,2021-09-26,17:00 (20:00),Santa Clara,1–1,Braga,1033,Estádio de São Miguel,Fábio Veríssimo,Match Report,
7,Sun,2021-09-26,20:30 (22:30),Portimonense,0–0,FC Vizela,1627,Estádio do Portimonense SC,António Nobre,Match Report,
7,Mon,2021-09-27,19:00 (21:00),Paços,2–2,Belenenses,1307,Estádio da Capital do Móvel,Nuno Almeida,Match Report,
7,Mon,2021-09-27,21:15 (23:15),Boavista,1–1,Estoril,2094,Estádio do Bessa Século XXI,Miguel Nogueira,Match Report,
8,Fri,2021-10-01,19:00 (21:00),Marítimo,0–0,Moreirense,1872,Estádio dos Barreiros,Hugo Coelho,Match Report,
8,Fri,2021-10-01,21:15 (23:15),Famalicão,1–2,Vitória,3429,Estádio Municipal 22 de Junho,Thomas Léonard,Match Report,
8,Sat,2021-10-02,15:30 (17:30),FC Vizela,1–1,Santa Clara,2855,Estádio Do Vizela,Hélder Malheiro,Match Report,
8,Sat,2021-10-02,18:00 (20:00),Porto,2–1,Paços,22507,Estádio Do Dragão,Manuel Mota,Match Report,
8,Sat,2021-10-02,20:30 (22:30),Arouca,1–2,Sporting CP,3338,Estádio Municipal de Arouca,Rui Costa,Match Report,
8,Sun,2021-10-03,15:30 (17:30),Belenenses,0–2,Tondela,686,Estádio Nacional,André Narciso,Match Report,
8,Sun,2021-10-03,18:00 (20:00),Estoril,2–2,Gil Vicente FC,814,Estádio António Coimbra da Mota,João Pinheiro,Match Report,
8,Sun,2021-10-03,18:00 (20:00),Benfica,0–1,Portimonense,38845,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,Match Report,
8,Sun,2021-10-03,20:30 (22:30),Braga,2–2,Boavista,7058,Estádio Municipal de Braga,Luís Godinho,Match Report,
9,Fri,2021-10-22,20:15 (22:15),Vitória,2–1,Marítimo,10458,Estádio Dom Afonso Henriques,André Narciso,Match Report,
9,Sat,2021-10-23,14:30 (17:30),Santa Clara,0–2,Famalicão,830,Estádio de São Miguel,Hugo Coelho,Match Report,
9,Sat,2021-10-23,18:00 (20:00),Tondela,1–3,Porto,2898,Estádio João Cardoso,Fábio Veríssimo,Match Report,
9,Sat,2021-10-23,20:30 (22:30),Sporting CP,1–0,Moreirense,35882,Estádio José Alvalade,Vitor Ferreira Fernandes,Match Report,
9,Sun,2021-10-24,15:30 (17:30),Paços,0–0,Arouca,1786,Estádio da Capital do Móvel,António Nobre,Match Report,
9,Sun,2021-10-24,18:00 (20:00),FC Vizela,0–1,Benfica,4883,Estádio Do Vizela,Luís Godinho,Match Report,
9,Sun,2021-10-24,20:30 (22:30),Portimonense,0–2,Estoril,1340,Estádio do Portimonense SC,Nuno Almeida,Match Report,
9,Mon,2021-10-25,19:00 (21:00),Gil Vicente FC,0–1,Braga,2762,Estádio Cidade de Barcelos,Tiago Martins,Match Report,
9,Mon,2021-10-25,21:15 (23:15),Boavista,0–0,Belenenses,2043,Estádio do Bessa Século XXI,João Pinheiro,Match Report,
10,Fri,2021-10-29,20:15 (22:15),Arouca,2–0,Tondela,574,Estádio Municipal de Arouca,Luís Godinho,Match Report,
10,Sat,2021-10-30,17:00 (19:00),Porto,4–1,Boavista,31207,Estádio Do Dragão,Tiago Martins,Match Report,
10,Sat,2021-10-30,19:00 (21:00),Estoril,1–1,Benfica,4128,Estádio António Coimbra da Mota,João Pinheiro,Match Report,
10,Sat,2021-10-30,21:15 (23:15),Sporting CP,1–0,Vitória,21472,Estádio José Alvalade,Rui Costa,Match Report,
10,Sun,2021-10-31,15:30 (18:30),Marítimo,1–2,Gil Vicente FC,2106,Estádio dos Barreiros,David Silva,Match Report,
10,Sun,2021-10-31,18:00 (21:00),Belenenses,2–1,Santa Clara,932,Estádio Nacional,Vitor Ferreira Fernandes,Match Report,
10,Sun,2021-10-31,20:30 (23:30),Famalicão,1–1,FC Vizela,1773,Estádio Municipal 22 de Junho,André Narciso,Match Report,
10,Mon,2021-11-01,19:00 (22:00),Braga,3–0,Portimonense,6393,Estádio Municipal de Braga,Gustavo Correia,Match Report,
10,Mon,2021-11-01,21:15 (00:15),Moreirense,1–1,Paços,911,P.D. Comendador Joaquim de Almeida Freit...,João Ferreira,Match Report,
11,Fri,2021-11-05,19:00 (22:00),Gil Vicente FC,1–1,Arouca,1694,Estádio Cidade de Barcelos,Hélder Malheiro,Match Report,
11,Fri,2021-11-05,21:15 (00:15),Boavista,2–5,Famalicão,3479,Estádio do Bessa Século XXI,Manuel Mota,Match Report,
11,Sat,2021-11-06,15:30 (18:30),FC Vizela,1–1,Estoril,2095,Estádio Do Vizela,David Silva,Match Report,
11,Sat,2021-11-06,18:00 (21:00),Portimonense,2–0,Belenenses,1185,Estádio do Portimonense SC,António Nobre,Match Report,
11,Sat,2021-11-06,20:30 (23:30),Vitória,2–1,Moreirense,12396,Estádio Dom Afonso Henriques,Vitor Ferreira Fernandes,Match Report,
11,Sun,2021-11-07,14:00 (17:00),Tondela,4–2,Marítimo,700,Estádio João Cardoso,Gustavo Correia,Match Report,
11,Sun,2021-11-07,16:00 (20:00),Santa Clara,0–3,Porto,3745,Estádio de São Miguel,Rui Costa,Match Report,
11,Sun,2021-11-07,19:00 (22:00),Paços,0–2,Sporting CP,5903,Estádio da Capital do Móvel,Luís Godinho,Match Report,
11,Sun,2021-11-07,21:15 (00:15),Benfica,6–1,Braga,40577,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,
12,Fri,2021-11-26,20:15 (23:15),Moreirense,2–2,Gil Vicente FC,1015,P.D. Comendador Joaquim de Almeida Freit...,Manuel Oliveira,Match Report,
12,Sat,2021-11-27,15:30 (18:30),Famalicão,0–3,Portimonense,3111,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,
12,Sat,2021-11-27,18:00 (21:00),Arouca,2–1,Boavista,988,Estádio Municipal de Arouca,João Pinheiro,Match Report,
12,Sat,2021-11-27,20:30 (23:30),Belenenses,0–7,Benfica,6096,Estádio Nacional,Manuel Mota,Match Report,
12,Sun,2021-11-28,15:30 (18:30),Marítimo,2–0,Paços,2017,Estádio dos Barreiros,Cláudio Ruivo Pereira,Match Report,
12,Sun,2021-11-28,18:00 (21:00),Sporting CP,2–0,Tondela,34058,Estádio José Alvalade,Hugo Miguel,Match Report,
12,Sun,2021-11-28,20:30 (23:30),Porto,2–1,Vitória,26407,Estádio Do Dragão,Luís Godinho,Match Report,
12,Mon,2021-11-29,20:15 (23:15),Estoril,2–2,Santa Clara,658,Estádio António Coimbra da Mota,Fábio Oliveira Melo,Match Report,
12,Tue,2021-11-30,20:15 (23:15),Braga,4–1,FC Vizela,5681,Estádio Municipal de Braga,Vitor Ferreira Fernandes,Match Report,
13,Fri,2021-12-03,19:00 (22:00),Portimonense,0–3,Porto,1585,Estádio do Portimonense SC,Manuel Oliveira,Match Report,
13,Fri,2021-12-03,21:15 (00:15),Benfica,1–3,Sporting CP,48790,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,
13,Sat,2021-12-04,18:00 (21:00),Boavista,1–1,Marítimo,3030,Estádio do Bessa Século XXI,Hélder Malheiro,Match Report,
13,Sat,2021-12-04,20:30 (23:30),Paços,1–2,Vitória,1989,Estádio da Capital do Móvel,João Pinheiro,Match Report,
13,Sun,2021-12-05,14:30 (18:30),Santa Clara,2–1,Arouca,687,Estádio de São Miguel,António Nobre,Match Report,
13,Sun,2021-12-05,18:00 (21:00),Gil Vicente FC,4–0,Famalicão,2117,Estádio Cidade de Barcelos,Rui Costa,Match Report,
13,Sun,2021-12-05,20:30 (23:30),Braga,2–0,Estoril,3416,Estádio Municipal de Braga,Gustavo Correia,Match Report,
14,Fri,2021-12-10,20:15 (23:15),Paços,0–1,Gil Vicente FC,1542,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
14,Sat,2021-12-11,15:30 (18:30),Marítimo,4–1,Santa Clara,1784,Estádio dos Barreiros,Fábio Veríssimo,Match Report,
14,Sat,2021-12-11,18:00 (21:00),Vitória,5–2,Tondela,6354,Estádio Dom Afonso Henriques,Fábio Oliveira Melo,Match Report,
14,Sat,2021-12-11,20:30 (23:30),Sporting CP,2–0,Boavista,18551,Estádio José Alvalade,Nuno Almeida,Match Report,
14,Sun,2021-12-12,15:30 (18:30),Belenenses,0–1,Estoril,724,Estádio Nacional,Hélder Malheiro,Match Report,
14,Sun,2021-12-12,15:30 (18:30),Moreirense,0–1,Portimonense,820,P.D. Comendador Joaquim de Almeida Freit...,João Pinheiro,Match Report,
14,Sun,2021-12-12,18:00 (21:00),Famalicão,1–4,Benfica,3994,Estádio Municipal 22 de Junho,Hugo Miguel,Match Report,
14,Sun,2021-12-12,20:30 (23:30),Porto,1–0,Braga,22307,Estádio Do Dragão,António Nobre,Match Report,
14,Mon,2021-12-13,20:15 (23:15),Arouca,1–4,FC Vizela,723,Estádio Municipal de Arouca,Tiago Martins,Match Report,
15,Fri,2021-12-17,18:00 (22:00),Santa Clara,1–0,Vitória,636,Estádio de São Miguel,Hugo Coelho,Match Report,
15,Fri,2021-12-17,21:15 (00:15),Estoril,2–2,Famalicão,853,Estádio António Coimbra da Mota,Nuno Almeida,Match Report,
15,Sat,2021-12-18,15:30 (18:30),Portimonense,1–1,Arouca,764,Estádio do Portimonense SC,Miguel Nogueira,Match Report,
15,Sat,2021-12-18,15:30 (18:30),Tondela,0–1,Paços,672,Estádio João Cardoso,Vitor Ferreira Fernandes,Match Report,
15,Sat,2021-12-18,20:30 (23:30),Gil Vicente FC,0–3,Sporting CP,4730,Estádio Cidade de Barcelos,Tiago Martins,Match Report,
15,Sun,2021-12-19,17:00 (20:00),Boavista,1–0,Moreirense,3374,Estádio do Bessa Século XXI,Jérémie Pignard,Match Report,
15,Sun,2021-12-19,17:00 (20:00),Benfica,7–1,Marítimo,27814,Estádio do Sport Lisboa e Benfica,António Nobre,Match Report,
15,Sun,2021-12-19,19:00 (22:00),FC Vizela,0–4,Porto,4970,Estádio Do Vizela,Hélder Malheiro,Match Report,
15,Sun,2021-12-19,21:00 (00:00),Braga,1–0,Belenenses,3477,Estádio Municipal de Braga,Luís Godinho,Match Report,
16,Tue,2021-12-28,17:00 (20:00),Tondela,0–3,Gil Vicente FC,499,Estádio João Cardoso,Gustavo Correia,Match Report,
16,Tue,2021-12-28,19:00 (22:00),Marítimo,2–0,FC Vizela,2468,Estádio dos Barreiros,Hugo Coelho,Match Report,
16,Tue,2021-12-28,21:00 (00:00),Moreirense,1–0,Estoril,311,P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,Match Report,
16,Wed,2021-12-29,19:00 (22:00),Vitória,1–1,Boavista,6835,Estádio Dom Afonso Henriques,Rui Costa,Match Report,
16,Wed,2021-12-29,21:00 (00:00),Sporting CP,3–2,Portimonense,21038,Estádio José Alvalade,António Nobre,Match Report,
16,Thu,2021-12-30,17:00 (20:00),Paços,2–1,Santa Clara,618,Estádio da Capital do Móvel,David Silva,Match Report,
16,Thu,2021-12-30,19:00 (22:00),Arouca,0–6,Braga,622,Estádio Municipal de Arouca,Manuel Oliveira,Match Report,
16,Thu,2021-12-30,21:00 (00:00),Porto,3–1,Benfica,46250,Estádio Do Dragão,Hugo Miguel,Match Report,
13,Sun,2022-01-02,18:30 (21:30),FC Vizela,2–0,Belenenses,1310,Estádio Do Vizela,João António Gonçalves,Match Report,
13,Mon,2022-01-03,20:15 (23:15),Tondela,2–1,Moreirense,463,Estádio João Cardoso,Hugo Coelho,Match Report,
17,Fri,2022-01-07,17:30 (21:30),Santa Clara,3–2,Sporting CP,1761,Estádio de São Miguel,Rui Costa,Match Report,
17,Sat,2022-01-08,15:30 (18:30),FC Vizela,0–1,Moreirense,2009,Estádio Do Vizela,Hugo Miguel,Match Report,
17,Sat,2022-01-08,18:00 (21:00),Estoril,2–3,Porto,2876,Estádio António Coimbra da Mota,António Nobre,Match Report,
17,Sat,2022-01-08,20:30 (23:30),Boavista,1–1,Tondela,2869,Estádio do Bessa Século XXI,Miguel Nogueira,Match Report,
17,Sun,2022-01-09,15:30 (18:30),Portimonense,1–2,Marítimo,486,Estádio do Portimonense SC,André Narciso,Match Report,
17,Sun,2022-01-09,18:00 (21:00),Braga,2–2,Famalicão,4487,Estádio Municipal de Braga,Fábio Oliveira Melo,Match Report,
17,Sun,2022-01-09,18:00 (21:00),Benfica,2–0,Paços,26268,Estádio do Sport Lisboa e Benfica,Vitor Ferreira Fernandes,Match Report,
17,Sun,2022-01-09,20:30 (23:30),Belenenses,2–1,Arouca,323,Estádio Nacional,Manuel Oliveira,Match Report,
17,Mon,2022-01-10,20:15 (23:15),Gil Vicente FC,3–2,Vitória,2348,Estádio Cidade de Barcelos,Rui Costa,Match Report,
16,Thu,2022-01-13,18:00 (21:00),Famalicão,1–0,Belenenses,2633,Estádio Municipal 22 de Junho,André Narciso,Match Report,
18,Sat,2022-01-15,15:30 (18:30),Boavista,1–1,Gil Vicente FC,3355,Estádio do Bessa Século XXI,Fábio Oliveira Melo,Match Report,
18,Sat,2022-01-15,18:00 (21:00),Braga,0–1,Marítimo,5008,Estádio Municipal de Braga,Gustavo Correia,Match Report,
18,Sat,2022-01-15,18:00 (21:00),Benfica,1–1,Moreirense,29188,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
18,Sun,2022-01-16,14:30 (18:30),Santa Clara,2–2,Tondela,263,Estádio de São Miguel,Cláudio Ruivo Pereira,Match Report,
18,Sun,2022-01-16,18:00 (21:00),FC Vizela,0–2,Sporting CP,3800,Estádio Do Vizela,Fábio Veríssimo,Match Report,
18,Sun,2022-01-16,18:30 (21:30),Famalicão,0–0,Paços,4559,Estádio Municipal 22 de Junho,Hélder Malheiro,Match Report,
18,Sun,2022-01-16,20:30 (23:30),Belenenses,1–4,Porto,6992,Estádio Nacional,Manuel Mota,Match Report,
18,Mon,2022-01-17,20:15 (23:15),Portimonense,1–1,Vitória,729,Estádio do Portimonense SC,Hugo Miguel,Match Report,
19,Fri,2022-01-21,19:00 (22:00),Arouca,0–2,Benfica,2387,Estádio Municipal de Arouca,Nuno Almeida,Match Report,
19,Fri,2022-01-21,21:15 (00:15),Paços,1–1,Boavista,1215,Estádio da Capital do Móvel,Manuel Oliveira,Match Report,
19,Sat,2022-01-22,15:30 (18:30),Moreirense,0–2,Santa Clara,1020,P.D. Comendador Joaquim de Almeida Freit...,Gustavo Correia,Match Report,
19,Sat,2022-01-22,18:00 (21:00),Tondela,2–3,FC Vizela,829,Estádio João Cardoso,Hélder Malheiro,Match Report,
19,Sat,2022-01-22,20:30 (23:30),Sporting CP,1–2,Braga,26989,Estádio José Alvalade,Hugo Miguel,Match Report,
19,Sun,2022-01-23,15:30 (18:30),Vitória,3–1,Estoril,7745,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,
19,Sun,2022-01-23,15:30 (18:30),Marítimo,1–1,Belenenses,3624,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,
19,Sun,2022-01-23,18:00 (21:00),Gil Vicente FC,1–0,Portimonense,2233,Estádio Cidade de Barcelos,João Pinheiro,Match Report,
19,Sun,2022-01-23,20:30 (23:30),Porto,3–1,Famalicão,23725,Estádio Do Dragão,Rui Costa,Match Report,
18,Thu,2022-01-27,20:15 (23:15),Estoril,1–2,Arouca,458,Estádio António Coimbra da Mota,Manuel Oliveira,Match Report,
20,Sun,2022-01-30,15:30 (18:30),Portimonense,1–2,Tondela,848,Estádio do Portimonense SC,João António Gonçalves,Match Report,
20,Sun,2022-01-30,15:30 (18:30),FC Vizela,3–2,Vitória,4108,Estádio Do Vizela,Miguel Nogueira,Match Report,
20,Sun,2022-01-30,18:00 (21:00),Braga,2–0,Moreirense,5621,Estádio Municipal de Braga,João Pinheiro,Match Report,
20,Sun,2022-01-30,20:30 (23:30),Porto,2–1,Marítimo,22630,Estádio Do Dragão,Fábio Oliveira Melo,Match Report,
20,Mon,2022-01-31,19:00 (22:00),Estoril,0–0,Paços,587,Estádio António Coimbra da Mota,Hugo Coelho,Match Report,
20,Mon,2022-01-31,21:15 (00:15),Famalicão,0–0,Arouca,2760,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,
20,Tue,2022-02-01,19:15 (23:15),Santa Clara,2–1,Boavista,252,Estádio de São Miguel,André Narciso,Match Report,
20,Wed,2022-02-02,19:00 (22:00),Benfica,1–2,Gil Vicente FC,21979,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,
20,Wed,2022-02-02,20:45 (23:45),Belenenses,1–4,Sporting CP,4463,Estádio Nacional,Gustavo Correia,Match Report,
21,Sat,2022-02-05,15:30 (18:30),Marítimo,0–0,Estoril,,Estádio dos Barreiros,Cláudio Ruivo Pereira,Match Report,
21,Sat,2022-02-05,18:00 (21:00),Paços,1–1,Portimonense,,Estádio da Capital do Móvel,Luís Godinho,Match Report,
21,Sat,2022-02-05,20:30 (23:30),Vitória,2–1,Braga,15322,Estádio Dom Afonso Henriques,António Nobre,Match Report,
21,Sun,2022-02-06,15:30 (18:30),Gil Vicente FC,2–2,Santa Clara,2955,Estádio Cidade de Barcelos,Manuel Oliveira,Match Report,
21,Sun,2022-02-06,15:30 (18:30),Boavista,2–2,FC Vizela,4332,Estádio do Bessa Século XXI,Fábio Oliveira Melo,Match Report,
21,Sun,2022-02-06,18:00 (21:00),Arouca,0–2,Porto,3753,Estádio Municipal de Arouca,Hélder Malheiro,Match Report,
21,Sun,2022-02-06,20:30 (23:30),Sporting CP,2–0,Famalicão,25640,Estádio José Alvalade,André Narciso,Match Report,
21,Mon,2022-02-07,19:00 (22:00),Tondela,1–3,Benfica,3973,Estádio João Cardoso,João Pinheiro,Match Report,
21,Mon,2022-02-07,21:15 (00:15),Moreirense,4–1,Belenenses,1231,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,
22,Fri,2022-02-11,20:15 (23:15),Porto,2–2,Sporting CP,,Estádio Do Dragão,João Pinheiro,Match Report,
22,Sat,2022-02-12,15:30 (18:30),Braga,2–1,Paços,,Estádio Municipal de Braga,Gustavo Correia,Match Report,
22,Sat,2022-02-12,18:00 (21:00),Portimonense,1–1,Boavista,1167,Estádio do Portimonense SC,Cláudio Ruivo Pereira,Match Report,
22,Sat,2022-02-12,18:00 (21:00),Benfica,2–1,Santa Clara,30905,Estádio do Sport Lisboa e Benfica,Hélder Malheiro,Match Report,
22,Sat,2022-02-12,20:30 (23:30),Estoril,1–0,Tondela,1182,Estádio António Coimbra da Mota,Vitor Ferreira Fernandes,Match Report,
22,Sun,2022-02-13,15:30 (18:30),Famalicão,5–0,Moreirense,2641,Estádio Municipal 22 de Junho,Tiago Martins,Match Report,
22,Sun,2022-02-13,18:00 (21:00),Belenenses,1–0,Vitória,1089,Estádio Nacional,Rui Costa,Match Report,
22,Sun,2022-02-13,20:30 (23:30),FC Vizela,0–1,Gil Vicente FC,2020,Estádio Do Vizela,Nuno Almeida,Match Report,
22,Mon,2022-02-14,20:15 (23:15),Arouca,0–3,Marítimo,347,Estádio Municipal de Arouca,Miguel Nogueira,Match Report,
23,Fri,2022-02-18,20:15 (23:15),Boavista,,Benfica,,Estádio do Bessa Século XXI,,Head-to-Head,
23,Sat,2022-02-19,15:30 (18:30),Gil Vicente FC,,Belenenses,,Estádio Cidade de Barcelos,,Head-to-Head,
23,Sat,2022-02-19,18:00 (21:00),Paços,,FC Vizela,,Estádio da Capital do Móvel,,Head-to-Head,
