Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
5,Sun,2016-09-18,20:15 (22:15),Rio Ave,3–1,Sporting CP,8315,Estádio do Rio Ave Futebol Clube,João Pedro Pinheiro,Match Report,
5,Mon,2016-09-19,20:00 (22:00),Benfica,3–1,Braga,52181,Estádio do Sport Lisboa e Benfica,Jorge de Sousa,Match Report,
6,Fri,2016-09-23,19:00 (21:00),Porto,3–1,Boavista,50431,Estádio Do Dragão,Nuno Miguel Serrano Almeida,Match Report,
6,Fri,2016-09-23,21:00 (23:00),Sporting CP,4–2,Estoril,41994,Estádio José Alvalade,João Santos Capela,Match Report,
6,Sat,2016-09-24,16:00 (18:00),Feirense,0–3,Nacional,2068,Estádio Marcolino de Castro,Jorge Ferreira,Match Report,
6,Sat,2016-09-24,18:15 (20:15),Chaves,0–2,Benfica,8000,Estádio Municipal Eng. Manuel Branco Tei...,Tiago Martins,Match Report,
6,Sat,2016-09-24,20:30 (22:30),Braga,2–1,Vitória Setúbal,8945,Estádio Municipal de Braga,Fábio Costa,Match Report,
6,Sun,2016-09-25,16:00 (18:00),Marítimo,2–0,Tondela,2832,Estádio dos Barreiros,Rui Oliveira,Match Report,
6,Sun,2016-09-25,18:00 (20:00),Paços,2–1,Rio Ave,3021,Estádio da Capital do Móvel,Luís Godinho,Match Report,
6,Sun,2016-09-25,20:15 (22:15),Moreirense,0–1,Vitória,3810,P.D. Comendador Joaquim de Almeida Freit...,Bruno Duarte Paixão,Match Report,
6,Mon,2016-09-26,20:00 (22:00),Belenenses,1–1,Arouca,2570,Estádio do Restelo,Rui Costa,Match Report,
7,Fri,2016-09-30,20:30 (22:30),Tondela,2–1,Paços,1090,Estádio João Cardoso,João Santos Capela,Match Report,
7,Sat,2016-10-01,11:45 (13:45),Rio Ave,1–2,Estoril,3843,Estádio do Rio Ave Futebol Clube,Bruno Alexandre Da Silva Esteves,Match Report,
7,Sat,2016-10-01,16:00 (18:00),Chaves,3–1,Belenenses,2268,Estádio Municipal Eng. Manuel Branco Tei...,Fábio Costa,Match Report,
7,Sat,2016-10-01,18:15 (20:15),Vitória,3–3,Sporting CP,23104,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,
7,Sat,2016-10-01,20:30 (22:30),Nacional,0–4,Porto,4169,Estádio da Madeira,Rui Costa,Match Report,
7,Sun,2016-10-02,16:00 (18:00),Vitória Setúbal,0–1,Marítimo,2147,Estádio do Bonfim,Carlos Taborda Xistra,Match Report,
7,Sun,2016-10-02,16:00 (18:00),Benfica,4–0,Feirense,58637,Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
7,Sun,2016-10-02,18:00 (20:00),Boavista,2–0,Moreirense,4437,Estádio do Bessa Século XXI,Jorge Ferreira,Match Report,
7,Sun,2016-10-02,20:15 (22:15),Arouca,1–1,Braga,862,Estádio Municipal de Arouca,Hugo Miguel,Match Report,
8,Fri,2016-10-21,19:00 (21:00),Paços,1–1,Nacional,1927,Estádio da Capital do Móvel,João Pedro Pinheiro,Match Report,
8,Fri,2016-10-21,21:00 (23:00),Marítimo,1–1,Boavista,6283,Estádio dos Barreiros,Vasco Santos,Match Report,
8,Sat,2016-10-22,16:00 (18:00),Feirense,1–1,Vitória Setúbal,2086,Estádio Marcolino de Castro,João Santos Capela,Match Report,
8,Sat,2016-10-22,18:15 (20:15),Sporting CP,1–1,Tondela,,Estádio José Alvalade,Rui Costa,Match Report,
8,Sat,2016-10-22,20:30 (22:30),Porto,3–0,Arouca,31310,Estádio Do Dragão,Manuel Mota,Match Report,
8,Sun,2016-10-23,16:00 (18:00),Moreirense,1–1,Rio Ave,1048,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,
8,Sun,2016-10-23,18:00 (20:00),Estoril,0–2,Vitória,1788,Estádio António Coimbra da Mota,Carlos Taborda Xistra,Match Report,
8,Sun,2016-10-23,20:15 (22:15),Belenenses,0–2,Benfica,12236,Estádio do Restelo,Hugo Miguel,Match Report,
8,Mon,2016-10-24,20:00 (22:00),Braga,1–0,Chaves,9058,Estádio Municipal de Braga,Bruno Duarte Paixão,Match Report,
9,Fri,2016-10-28,19:00 (21:00),Benfica,3–0,Paços,52731,Estádio do Sport Lisboa e Benfica,Bruno Alexandre Da Silva Esteves,Match Report,
9,Fri,2016-10-28,21:00 (23:00),Nacional,0–0,Sporting CP,3954,Estádio da Madeira,Vasco Santos,Match Report,
9,Sat,2016-10-29,16:00 (18:00),Tondela,1–2,Moreirense,1283,Estádio João Cardoso,Carlos Taborda Xistra,Match Report,
9,Sat,2016-10-29,18:15 (20:15),Vitória Setúbal,0–0,Porto,7245,Estádio do Bonfim,João Pedro Pinheiro,Match Report,
9,Sat,2016-10-29,20:30 (22:30),Boavista,0–0,Estoril,4182,Estádio do Bessa Século XXI,Luís Ferreira,Match Report,
9,Sun,2016-10-30,16:00 (19:00),Arouca,1–0,Marítimo,1071,Estádio Municipal de Arouca,Hélder Malheiro,Match Report,
9,Sun,2016-10-30,18:00 (21:00),Rio Ave,0–3,Vitória,6166,Estádio do Rio Ave Futebol Clube,Nuno Miguel Serrano Almeida,Match Report,
9,Sun,2016-10-30,20:15 (23:15),Braga,2–1,Belenenses,10098,Estádio Municipal de Braga,Artur Soares Dias,Match Report,
9,Mon,2016-10-31,20:00 (23:00),Chaves,1–1,Feirense,3053,Estádio Municipal Eng. Manuel Branco Tei...,Manuel Oliveira,Match Report,
10,Fri,2016-11-04,20:30 (23:30),Vitória,2–1,Nacional,13085,Estádio Dom Afonso Henriques,Fábio Costa,Match Report,
10,Sat,2016-11-05,16:00 (19:00),Paços,1–1,Chaves,2794,Estádio da Capital do Móvel,Hugo Miguel,Match Report,
10,Sat,2016-11-05,16:00 (19:00),Estoril,2–0,Tondela,1184,Estádio António Coimbra da Mota,Luís Godinho,Match Report,
10,Sat,2016-11-05,18:15 (21:15),Feirense,0–1,Belenenses,2225,Estádio Marcolino de Castro,Tiago Antunes,Match Report,
10,Sat,2016-11-05,20:30 (23:30),Rio Ave,1–2,Boavista,2705,Estádio do Rio Ave Futebol Clube,Manuel Mota,Match Report,
10,Sun,2016-11-06,16:00 (19:00),Moreirense,1–2,Vitória Setúbal,992,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,
10,Sun,2016-11-06,18:00 (21:00),Porto,1–1,Benfica,50019,Estádio Do Dragão,Artur Soares Dias,Match Report,
10,Sun,2016-11-06,20:15 (23:15),Sporting CP,3–0,Arouca,40743,Estádio José Alvalade,Carlos Taborda Xistra,Match Report,
10,Sun,2016-11-06,20:30 (23:30),Marítimo,1–0,Braga,6103,Estádio dos Barreiros,Manuel Oliveira,Match Report,
11,Fri,2016-11-25,20:30 (23:30),Vitória Setúbal,0–1,Rio Ave,2500,Estádio do Bonfim,Jorge Ferreira,Match Report,
11,Sat,2016-11-26,11:45 (14:45),Chaves,0–0,Marítimo,2431,Estádio Municipal Eng. Manuel Branco Tei...,João Pedro Pinheiro,Match Report,
11,Sat,2016-11-26,16:00 (19:00),Nacional,0–1,Estoril,1126,Estádio da Madeira,João Borlido Matos,Match Report,
11,Sat,2016-11-26,18:15 (21:15),Boavista,0–1,Sporting CP,9958,Estádio do Bessa Século XXI,Fábio Costa,Match Report,
11,Sat,2016-11-26,20:30 (23:30),Belenenses,0–0,Porto,6663,Estádio do Restelo,Manuel Oliveira,Match Report,
11,Sun,2016-11-27,16:00 (19:00),Arouca,1–0,Paços,1311,Estádio Municipal de Arouca,Rui Costa,Match Report,
11,Sun,2016-11-27,18:00 (21:00),Benfica,3–0,Moreirense,55970,Estádio do Sport Lisboa e Benfica,Luís Godinho,Match Report,
11,Sun,2016-11-27,20:15 (23:15),Tondela,2–1,Vitória,2002,Estádio João Cardoso,Vasco Santos,Match Report,
11,Mon,2016-11-28,20:00 (23:00),Braga,6–2,Feirense,7847,Estádio Municipal de Braga,Bruno Alexandre Da Silva Esteves,Match Report,
12,Fri,2016-12-02,20:30 (23:30),Marítimo,2–1,Benfica,10320,Estádio dos Barreiros,Vasco Santos,Match Report,
12,Sat,2016-12-03,16:00 (19:00),Rio Ave,3–1,Tondela,2116,Estádio do Rio Ave Futebol Clube,Jorge de Sousa,Match Report,
12,Sat,2016-12-03,18:15 (21:15),Sporting CP,2–0,Vitória Setúbal,43467,Estádio José Alvalade,Rui Costa,Match Report,
12,Sat,2016-12-03,20:30 (23:30),Porto,1–0,Braga,31219,Estádio Do Dragão,Carlos Taborda Xistra,Match Report,
12,Sun,2016-12-04,16:00 (19:00),Feirense,0–2,Arouca,3112,Estádio Marcolino de Castro,Tiago Martins,Match Report,
12,Sun,2016-12-04,16:00 (19:00),Moreirense,3–1,Nacional,1060,P.D. Comendador Joaquim de Almeida Freit...,Rui Oliveira,Match Report,
12,Sun,2016-12-04,18:00 (21:00),Estoril,1–1,Belenenses,1416,Estádio António Coimbra da Mota,João Pedro Mendes,Match Report,
12,Sun,2016-12-04,20:15 (23:15),Vitória,1–1,Chaves,14877,Estádio Dom Afonso Henriques,Fábio Costa,Match Report,
12,Mon,2016-12-05,20:00 (23:00),Paços,2–1,Boavista,2525,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
13,Fri,2016-12-09,20:30 (23:30),Vitória Setúbal,2–0,Estoril,2754,Estádio do Bonfim,Hélder Malheiro,Match Report,
13,Sat,2016-12-10,11:45 (14:45),Belenenses,1–0,Marítimo,2159,Estádio do Restelo,Jorge Ferreira,Match Report,
13,Sat,2016-12-10,18:15 (21:15),Chaves,2–1,Moreirense,2184,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,
13,Sat,2016-12-10,20:30 (23:30),Boavista,1–2,Vitória,4699,Estádio do Bessa Século XXI,Hugo Miguel,Match Report,
13,Sun,2016-12-11,16:00 (19:00),Feirense,0–4,Porto,4635,Estádio Marcolino de Castro,Luís Ferreira,Match Report,
13,Sun,2016-12-11,16:00 (19:00),Nacional,3–2,Tondela,1192,Estádio da Madeira,Tiago Antunes,Match Report,
13,Sun,2016-12-11,18:00 (21:00),Benfica,2–1,Sporting CP,63312,Estádio do Sport Lisboa e Benfica,Jorge de Sousa,Match Report,
13,Sun,2016-12-11,20:15 (23:15),Braga,3–0,Paços,7543,Estádio Municipal de Braga,Nuno Miguel Serrano Almeida,Match Report,
13,Mon,2016-12-12,20:00 (23:00),Arouca,0–2,Rio Ave,1360,Estádio Municipal de Arouca,Bruno Duarte Paixão,Match Report,
15,Thu,2016-12-15,20:30 (23:30),Porto,2–1,Marítimo,22208,Estádio Do Dragão,Bruno Alexandre Da Silva Esteves,Match Report,
14,Fri,2016-12-16,20:30 (23:30),Paços,1–0,Belenenses,1384,Estádio da Capital do Móvel,Gonçalo Martins,Match Report,
14,Sat,2016-12-17,18:15 (21:15),Moreirense,1–4,Arouca,837,P.D. Comendador Joaquim de Almeida Freit...,João Pedro Pinheiro,Match Report,
14,Sat,2016-12-17,20:30 (23:30),Estoril,0–1,Benfica,7429,Estádio António Coimbra da Mota,Bruno Duarte Paixão,Match Report,
14,Sun,2016-12-18,16:00 (19:00),Tondela,1–1,Boavista,1489,Estádio João Cardoso,Bruno Alexandre Da Silva Esteves,Match Report,
14,Sun,2016-12-18,16:00 (19:00),Rio Ave,2–1,Nacional,1500,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,
14,Sun,2016-12-18,18:00 (21:00),Vitória,3–1,Vitória Setúbal,14571,Estádio Dom Afonso Henriques,João Santos Capela,Match Report,
14,Sun,2016-12-18,20:15 (23:15),Sporting CP,0–1,Braga,42148,Estádio José Alvalade,Hugo Miguel,Match Report,
14,Mon,2016-12-19,17:30 (20:30),Marítimo,2–0,Feirense,7136,Estádio dos Barreiros,Manuel Mota,Match Report,
14,Mon,2016-12-19,20:00 (23:00),Porto,2–1,Chaves,35210,Estádio Do Dragão,Vasco Santos,Match Report,
15,Wed,2016-12-21,18:00 (21:00),Benfica,2–0,Rio Ave,51566,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,
15,Thu,2016-12-22,17:00 (20:00),Nacional,0–2,Boavista,1146,Estádio da Madeira,João Pedro Pinheiro,Match Report,
15,Thu,2016-12-22,19:00 (22:00),Braga,2–1,Moreirense,7655,Estádio Municipal de Braga,Luís Ferreira,Match Report,
15,Thu,2016-12-22,19:00 (22:00),Feirense,2–0,Paços,1099,Estádio Marcolino de Castro,João Santos Capela,Match Report,
15,Thu,2016-12-22,21:00 (00:00),Belenenses,0–1,Sporting CP,8268,Estádio do Restelo,Tiago Martins,Match Report,
15,Thu,2016-12-22,21:00 (00:00),Chaves,1–0,Estoril,2457,Estádio Municipal Eng. Manuel Branco Tei...,Jorge de Sousa,Match Report,
15,Fri,2016-12-23,19:00 (22:00),Vitória Setúbal,3–0,Tondela,2081,Estádio do Bonfim,Luís Godinho,Match Report,
15,Fri,2016-12-23,21:00 (00:00),Arouca,0–1,Vitória,2416,Estádio Municipal de Arouca,Carlos Taborda Xistra,Match Report,
16,Sat,2017-01-07,11:45 (14:45),Nacional,0–0,Braga,1887,Estádio da Madeira,Manuel Oliveira,Match Report,
16,Sat,2017-01-07,16:00 (19:00),Estoril,0–1,Marítimo,953,Estádio António Coimbra da Mota,Fábio Costa,Match Report,
16,Sat,2017-01-07,18:15 (21:15),Vitória,0–2,Benfica,26985,Estádio Dom Afonso Henriques,Nuno Miguel Serrano Almeida,Match Report,
16,Sat,2017-01-07,20:30 (23:30),Paços,0–0,Porto,5144,Estádio da Capital do Móvel,Artur Soares Dias,Match Report,
16,Sun,2017-01-08,16:00 (19:00),Rio Ave,2–2,Chaves,2908,Estádio do Rio Ave Futebol Clube,João Pedro Pinheiro,Match Report,
16,Sun,2017-01-08,16:00 (19:00),Tondela,1–2,Arouca,1304,Estádio João Cardoso,Jorge de Sousa,Match Report,
16,Sun,2017-01-08,18:00 (21:00),Boavista,1–0,Vitória Setúbal,4730,Estádio do Bessa Século XXI,João Pedro Mendes,Match Report,
16,Sun,2017-01-08,20:15 (23:15),Sporting CP,2–1,Feirense,40027,Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
16,Mon,2017-01-09,20:00 (23:00),Moreirense,1–0,Belenenses,640,P.D. Comendador Joaquim de Almeida Freit...,Hugo Miguel,Match Report,
17,Fri,2017-01-13,20:30 (23:30),Arouca,2–1,Estoril,658,Estádio Municipal de Arouca,Tiago Antunes,Match Report,
17,Sat,2017-01-14,16:00 (19:00),Vitória Setúbal,1–0,Nacional,3081,Estádio do Bonfim,Gonçalo Martins,Match Report,
17,Sat,2017-01-14,16:00 (19:00),Benfica,3–3,Boavista,57480,Estádio do Sport Lisboa e Benfica,Luís Ferreira,Match Report,
17,Sat,2017-01-14,18:15 (21:15),Chaves,2–2,Sporting CP,6964,Estádio Municipal Eng. Manuel Branco Tei...,Nuno Miguel Serrano Almeida,Match Report,
17,Sat,2017-01-14,20:30 (23:30),Feirense,0–0,Vitória,2815,Estádio Marcolino de Castro,Jorge de Sousa,Match Report,
17,Sun,2017-01-15,16:00 (19:00),Marítimo,3–1,Paços,8226,Estádio dos Barreiros,Manuel Oliveira,Match Report,
17,Sun,2017-01-15,18:00 (21:00),Porto,3–0,Moreirense,32230,Estádio Do Dragão,Fábio Costa,Match Report,
17,Sun,2017-01-15,20:15 (23:15),Belenenses,1–0,Rio Ave,2138,Estádio do Restelo,João Borlido Matos,Match Report,
17,Mon,2017-01-16,20:00 (23:00),Braga,2–0,Tondela,6736,Estádio Municipal de Braga,Hélder Malheiro,Match Report,
18,Fri,2017-01-20,20:30 (23:30),Paços,0–2,Moreirense,1059,Estádio da Capital do Móvel,Manuel Mota,Match Report,
18,Sat,2017-01-21,16:00 (19:00),Porto,4–2,Rio Ave,43328,Estádio Do Dragão,Jorge de Sousa,Match Report,
18,Sat,2017-01-21,18:15 (21:15),Marítimo,2–2,Sporting CP,10036,Estádio dos Barreiros,João Pedro Pinheiro,Match Report,
18,Sat,2017-01-21,20:30 (23:30),Arouca,1–2,Boavista,1060,Estádio Municipal de Arouca,Hugo Miguel,Match Report,
18,Sun,2017-01-22,16:00 (19:00),Feirense,1–0,Estoril,1599,Estádio Marcolino de Castro,Carlos Taborda Xistra,Match Report,
18,Sun,2017-01-22,16:00 (19:00),Benfica,4–0,Tondela,56053,Estádio do Sport Lisboa e Benfica,Bruno Alexandre Da Silva Esteves,Match Report,
18,Sun,2017-01-22,18:00 (21:00),Belenenses,1–2,Vitória Setúbal,3529,Estádio do Restelo,Hélder Malheiro,Match Report,
18,Sun,2017-01-22,20:15 (23:15),Braga,1–2,Vitória,20963,Estádio Municipal de Braga,Fábio Costa,Match Report,
18,Mon,2017-01-23,20:00 (23:00),Chaves,2–0,Nacional,1730,Estádio Municipal Eng. Manuel Branco Tei...,Tiago Antunes,Match Report,
19,Fri,2017-01-27,20:30 (23:30),Boavista,0–1,Belenenses,3955,Estádio do Bessa Século XXI,Luís Godinho,Match Report,
19,Sat,2017-01-28,11:45 (14:45),Tondela,2–0,Chaves,2674,Estádio João Cardoso,João Borlido Matos,Match Report,
19,Sat,2017-01-28,16:00 (19:00),Vitória,0–0,Marítimo,14780,Estádio Dom Afonso Henriques,Rui Costa,Match Report,
19,Sat,2017-01-28,16:00 (19:00),Nacional,1–1,Arouca,1746,Estádio da Madeira,João Pedro Mendes,Match Report,
19,Sat,2017-01-28,18:15 (21:15),Estoril,1–2,Porto,5497,Estádio António Coimbra da Mota,Manuel Oliveira,Match Report,
19,Sat,2017-01-28,20:30 (23:30),Sporting CP,4–2,Paços,43843,Estádio José Alvalade,Fábio Costa,Match Report,
19,Mon,2017-01-30,20:00 (23:00),Vitória Setúbal,1–0,Benfica,10109,Estádio do Bonfim,João Pedro Pinheiro,Match Report,
19,Thu,2017-02-02,19:00 (22:00),Moreirense,1–1,Feirense,1816,P.D. Comendador Joaquim de Almeida Freit...,Bruno Duarte Paixão,Match Report,
19,Thu,2017-02-02,21:00 (00:00),Rio Ave,1–0,Braga,1508,Estádio do Rio Ave Futebol Clube,Nuno Miguel Serrano Almeida,Match Report,
20,Fri,2017-02-03,20:30 (23:30),Paços,2–0,Vitória,2483,Estádio da Capital do Móvel,Tiago Martins,Match Report,
20,Sat,2017-02-04,16:00 (19:00),Chaves,0–0,Boavista,2276,Estádio Municipal Eng. Manuel Branco Tei...,Carlos Taborda Xistra,Match Report,
20,Sat,2017-02-04,20:30 (23:30),Porto,2–1,Sporting CP,48329,Estádio Do Dragão,Hugo Miguel,Match Report,
20,Sun,2017-02-05,16:00 (19:00),Arouca,2–1,Vitória Setúbal,935,Estádio Municipal de Arouca,Artur Soares Dias,Match Report,
20,Sun,2017-02-05,18:00 (21:00),Benfica,3–0,Nacional,48638,Estádio do Sport Lisboa e Benfica,Luís Godinho,Match Report,
20,Sun,2017-02-05,20:15 (23:15),Belenenses,0–0,Tondela,2879,Estádio do Restelo,Bruno Duarte Paixão,Match Report,
20,Mon,2017-02-06,19:00 (22:00),Marítimo,1–0,Moreirense,9655,Estádio dos Barreiros,Bruno Alexandre Da Silva Esteves,Match Report,
20,Mon,2017-02-06,21:00 (00:00),Feirense,2–1,Rio Ave,1309,Estádio Marcolino de Castro,Rui Oliveira,Match Report,
20,Mon,2017-02-06,21:00 (00:00),Braga,1–1,Estoril,5545,Estádio Municipal de Braga,Vasco Santos,Match Report,
21,Fri,2017-02-10,20:30 (23:30),Benfica,3–0,Arouca,45256,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,
21,Sat,2017-02-11,11:45 (14:45),Tondela,0–1,Feirense,1707,Estádio João Cardoso,Tiago Martins,Match Report,
21,Sat,2017-02-11,16:00 (19:00),Vitória Setúbal,0–0,Chaves,2746,Estádio do Bonfim,Luís Godinho,Match Report,
21,Sat,2017-02-11,18:15 (21:15),Estoril,2–1,Paços,892,Estádio António Coimbra da Mota,Artur Soares Dias,Match Report,
21,Sat,2017-02-11,20:30 (23:30),Vitória,0–2,Porto,27212,Estádio Dom Afonso Henriques,Carlos Taborda Xistra,Match Report,
21,Sun,2017-02-12,16:00 (19:00),Nacional,1–1,Belenenses,3946,Estádio da Madeira,Jorge de Sousa,Match Report,
21,Sun,2017-02-12,18:00 (21:00),Moreirense,2–3,Sporting CP,2655,P.D. Comendador Joaquim de Almeida Freit...,Manuel Oliveira,Match Report,
21,Sun,2017-02-12,20:15 (23:15),Boavista,1–1,Braga,5052,Estádio do Bessa Século XXI,Bruno Duarte Paixão,Match Report,
21,Mon,2017-02-13,20:00 (23:00),Rio Ave,0–0,Marítimo,1981,Estádio do Rio Ave Futebol Clube,Luís Ferreira,Match Report,
22,Fri,2017-02-17,20:30 (23:30),Porto,4–0,Tondela,35210,Estádio Do Dragão,Luís Ferreira,Match Report,
22,Sat,2017-02-18,16:00 (19:00),Moreirense,1–1,Estoril,1976,P.D. Comendador Joaquim de Almeida Freit...,Rui Oliveira,Match Report,
22,Sat,2017-02-18,16:00 (19:00),Chaves,2–0,Arouca,2480,Estádio Municipal Eng. Manuel Branco Tei...,Luís Godinho,Match Report,
22,Sat,2017-02-18,18:15 (21:15),Feirense,0–1,Boavista,2767,Estádio Marcolino de Castro,Hélder Malheiro,Match Report,
22,Sat,2017-02-18,20:30 (23:30),Sporting CP,1–0,Rio Ave,40053,Estádio José Alvalade,Bruno Alexandre Da Silva Esteves,Match Report,
22,Sun,2017-02-19,16:00 (19:00),Paços,2–1,Vitória Setúbal,3726,Estádio da Capital do Móvel,Nuno Miguel Serrano Almeida,Match Report,
