Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
5,Sat,2017-09-30,20:15,Al-Ahli,5–3,Al-Raed,5310,King Abdullah Sports City,Turki Al Khudayr,Match Report,
5,Sat,2017-09-30,20:15,Al-Hilal,2–1,Al-Qadsiah,3319,Prince Faisal bin Fahd Fahd Training Pit...,Shukri Al Hunfush,Match Report,
6,Fri,2017-10-13,17:55,Al-Fateh,2–1,Al-Qadsiah,2806,Prince Abdullah bin Jalawi Stadium,Turki Al Khudayr,Match Report,
6,Fri,2017-10-13,20:00,Al-Ittihad,2–2,Ohod,7118,King Abdullah Sports City,Abdulkareem Al-Qahtani,Match Report,
6,Sat,2017-10-14,17:55,Al-Ettifaq,1–3,Al-Batin,503,Prince Mohamed bin Fahd Stadium,Khalid Al Turais,Match Report,
6,Sat,2017-10-14,20:00,Al-Shabab,2–5,Al-Ahli,2633,Prince Faisal bin Fahd Fahd Training Pit...,Pavel Královec,Match Report,
6,Sat,2017-10-14,20:00,Al-Faisaly,2–1,Al-Fayha,2316,Al Majma'ah Sport City,Sultan Al Harbi,Match Report,
6,Sun,2017-10-15,20:00,Al-Nassr,2–1,Al-Taawoun,1915,King Fahd International Stadium,Shukri Al Hunfush,Match Report,
7,Thu,2017-10-19,17:50,Al-Qadsiah,1–1,Al-Fayha,741,Prince Saud bin Jalawi Stadium,Fahad Al Mirdasi,Match Report,
7,Thu,2017-10-19,18:10,Al-Raed,2–2,Al-Shabab,3128,Prince Abdullah bin Abdul Aziz Stadium,Shukri Al Hunfush,Match Report,
7,Thu,2017-10-19,19:55,Ohod,2–2,Al-Nassr,7866,Prince Mohammed bin Abdul Aziz Stadium,Mohammed Al Hoish,Match Report,
7,Fri,2017-10-20,17:50,Al-Fateh,1–1,Al-Ettifaq,4911,Prince Abdullah bin Jalawi Stadium,Sami Al Jurays,Match Report,
7,Fri,2017-10-20,19:55,Al-Taawoun,1–0,Al-Faisaly,2877,Prince Abdullah bin Abdul Aziz Stadium,Abdullah Al Nuhait,Match Report,
7,Sat,2017-10-21,19:55,Al-Hilal,2–1,Al-Batin,15675,King Fahd International Stadium,Sultan Al Harbi,Match Report,
7,Sat,2017-10-21,19:55,Al-Ahli,3–0,Al-Ittihad,15675,King Abdullah Sports City,Ivan Bebek,Match Report,
8,Wed,2017-10-25,18:05,Al-Fayha,1–2,Al-Ettifaq,370,Al Majma'ah Sport City,Mohammed Al Hoish,Match Report,
8,Wed,2017-10-25,19:50,Al-Ittihad,0–0,Al-Qadsiah,3758,King Abdullah Sports City,Svein Oddvar Moen,Match Report,
8,Thu,2017-10-26,18:00,Al-Batin,1–5,Al-Raed,1217,Al-Batin FC Stadium,Khalid Al Turais,Match Report,
8,Thu,2017-10-26,19:50,Al-Faisaly,1–2,Al-Ahli,512,Al Majma'ah Sport City,Turki Al Khudayr,Match Report,
8,Thu,2017-10-26,19:50,Al-Nassr,1–2,Al-Hilal,17879,Prince Faisal bin Fahd Stadium,Damir Skomina,Match Report,
8,Fri,2017-10-27,18:00,Al-Shabab,1–1,Al-Fateh,1153,Prince Faisal bin Fahd Stadium,Sultan Al Harbi,Match Report,
8,Fri,2017-10-27,19:50,Al-Taawoun,3–1,Ohod,3121,Prince Abdullah bin Abdul Aziz Stadium,Fahad Al Mirdasi,Match Report,
9,Tue,2017-10-31,17:35,Al-Ettifaq,2–0,Al-Raed,646,Prince Mohamed bin Fahd Stadium,Sultan Al Harbi,Match Report,
9,Tue,2017-10-31,19:45,Al-Ahli,1–1,Al-Fayha,9774,King Abdullah Sports City,Nikolaj Hänni,Match Report,
9,Wed,2017-11-01,17:35,Al-Qadsiah,1–0,Al-Taawoun,574,Prince Saud bin Jalawi Stadium,Arnold Hunter,Match Report,
9,Wed,2017-11-01,19:45,Al-Hilal,1–1,Al-Shabab,8352,King Fahd International Stadium,Ivan Bebek,Match Report,
9,Wed,2017-11-01,19:45,Al-Fateh,1–2,Al-Ittihad,7012,Prince Abdullah bin Jalawi Stadium,Fahad Al Mirdasi,Match Report,
9,Sat,2017-11-04,19:45,Ohod,1–3,Al-Faisaly,2408,Prince Mohammed bin Abdul Aziz Stadium,Abdulrahman Al Sultan,Match Report,
10,Thu,2017-11-16,17:30,Al-Qadsiah,0–0,Al-Batin,820,Prince Saud bin Jalawi Stadium,Svein Oddvar Moen,Match Report,
10,Thu,2017-11-16,19:40,Ohod,1–0,Al-Ettifaq,1200,Prince Mohammed bin Abdul Aziz Stadium,Arnold Hunter,Match Report,
10,Fri,2017-11-17,19:40,Al-Raed,0–5,Al-Nassr,3866,Prince Abdullah bin Abdul Aziz Stadium,Szymon Marciniak,Match Report,
10,Fri,2017-11-17,19:40,Al-Ittihad,1–1,Al-Shabab,25213,King Abdullah Sports City,Damir Skomina,Match Report,
10,Sat,2017-11-18,17:50,Al-Fayha,1–3,Al-Fateh,279,Al Majma'ah Sport City,Mark Clattenburg,Match Report,
10,Sun,2017-11-19,19:40,Al-Taawoun,1–1,Al-Ahli,4372,Prince Abdullah bin Abdul Aziz Stadium,Szymon Marciniak,Match Report,
11,Thu,2017-11-23,17:45,Al-Fayha,3–1,Al-Shabab,402,Al Majma'ah Sport City,Simon Evans,Match Report,
11,Thu,2017-11-23,17:50,Al-Raed,2–2,Ohod,3522,Prince Abdullah bin Abdul Aziz Stadium,Yaqoub Yousuf Qasem,Match Report,
11,Thu,2017-11-23,19:40,Al-Nassr,1–0,Al-Ittihad,15523,King Fahd International Stadium,Mohammed Al Hakim,Match Report,
11,Fri,2017-11-24,19:40,Al-Ahli,3–0,Al-Qadsiah,7510,King Abdullah Sports City,Tony Chapron,Match Report,
11,Sat,2017-11-25,15:05,Al-Batin,1–1,Al-Taawoun,1217,Al-Batin FC Stadium,Þorvaldur Árnason,Match Report,
11,Sat,2017-11-25,17:30,Al-Fateh,0–5,Al-Faisaly,1104,Prince Abdullah bin Jalawi Stadium,Charalambos Charalambous,Match Report,
12,Wed,2017-11-29,17:50,Al-Raed,2–0,Al-Fayha,1936,Prince Abdullah bin Abdul Aziz Stadium,Stefan Johannesson,Match Report,
12,Wed,2017-11-29,19:40,Al-Nassr,3–1,Al-Fateh,4116,King Fahd International Stadium,Artur Soares Dias,Match Report,
12,Thu,2017-11-30,17:45,Al-Faisaly,0–1,Al-Batin,723,Al Majma'ah Sport City,Adrien Jaccottet,Match Report,
12,Thu,2017-11-30,17:45,Al-Shabab,2–1,Al-Taawoun,553,Prince Faisal bin Fahd Stadium,Tamás Bognár,Match Report,
12,Thu,2017-11-30,19:40,Al-Ettifaq,1–2,Al-Ittihad,2665,Prince Mohamed bin Fahd Stadium,Ivan Bebek,Match Report,
12,Fri,2017-12-01,18:15,Ohod,2–1,Al-Qadsiah,991,Prince Mohammed bin Abdul Aziz Stadium,Stefan Johannesson,Match Report,
12,Fri,2017-12-01,20:00,Al-Hilal,2–0,Al-Ahli,14671,King Fahd International Stadium,Milorad Mažić,Match Report,
9,Mon,2017-12-04,17:40,Al-Batin,1–1,Al-Nassr,2437,Al-Batin FC Stadium,Simon Evans,Match Report,
6,Tue,2017-12-05,19:40,Al-Raed,0–3,Al-Hilal,8140,Prince Abdullah bin Abdul Aziz Stadium,Mark Clattenburg,Match Report,
13,Fri,2017-12-08,17:45,Al-Shabab,0–1,Al-Faisaly,874,Prince Faisal bin Fahd Stadium,Ian McNabb,Match Report,
13,Sat,2017-12-09,15:10,Al-Fayha,2–0,Al-Batin,364,Al Majma'ah Sport City,Svein Oddvar Moen,Match Report,
13,Sat,2017-12-09,19:40,Al-Qadsiah,3–2,Al-Nassr,1826,Prince Saud bin Jalawi Stadium,Anastasios Papapetrou,Match Report,
13,Sat,2017-12-09,19:40,Al-Ittihad,2–1,Al-Raed,3470,King Abdullah Sports City,Damir Skomina,Match Report,
13,Sun,2017-12-10,17:50,Al-Taawoun,4–0,Al-Ettifaq,2648,Prince Abdullah bin Abdul Aziz Stadium,Mark Clattenburg,Match Report,
13,Sun,2017-12-10,19:40,Al-Fateh,0–0,Al-Hilal,7924,Prince Abdullah bin Jalawi Stadium,Ovidiu Hațegan,Match Report,
13,Sun,2017-12-10,19:40,Ohod,2–2,Al-Ahli,10225,Prince Mohammed bin Abdul Aziz Stadium,Ivan Bebek,Match Report,
14,Thu,2017-12-14,17:55,Al-Raed,1–1,Al-Qadsiah,3047,King Abdullah Sports City,Svein Oddvar Moen,Match Report,
14,Thu,2017-12-14,19:40,Al-Nassr,1–1,Al-Faisaly,1166,King Fahd International Stadium,Mark Clattenburg,Match Report,
14,Fri,2017-12-15,18:15,Ohod,0–2,Al-Shabab,5261,Prince Mohammed bin Abdul Aziz Stadium,Neil Doyle,Match Report,
14,Fri,2017-12-15,19:40,Al-Ahli,4–1,Al-Ettifaq,4831,King Abdullah Sports City,Szymon Marciniak,Match Report,
14,Sat,2017-12-16,15:15,Al-Taawoun,0–0,Al-Fateh,2643,King Abdullah Sports City,Milorad Mažić,Match Report,
14,Sat,2017-12-16,17:45,Al-Batin,1–2,Al-Ittihad,3217,Al-Batin FC Stadium,István Vad II,Match Report,
14,Sun,2017-12-17,19:40,Al-Fayha,2–1,Al-Hilal,1446,Al Majma'ah Sport City,Cüneyt Çakιr,Match Report,
15,Thu,2017-12-21,17:55,Al-Faisaly,2–2,Al-Raed,612,Al Majma'ah Sport City,Sultan Al Harbi,Match Report,
15,Thu,2017-12-21,19:45,Al-Qadsiah,1–2,Al-Shabab,1000,Prince Saud bin Jalawi Stadium,Khalid Al Turais,Match Report,
15,Fri,2017-12-22,15:40,Ohod,1–1,Al-Batin,1146,Prince Mohammed bin Abdul Aziz Stadium,Abdulrahman Al Sultan,Match Report,
15,Fri,2017-12-22,20:30,Al-Ettifaq,3–2,Al-Nassr,1878,Prince Mohamed bin Fahd Stadium,Mohammed Al Hoish,Match Report,
15,Sat,2017-12-23,19:45,Al-Fateh,1–3,Al-Ahli,2551,Prince Abdullah bin Jalawi Stadium,Shukri Al Hunfush,Match Report,
15,Sun,2017-12-24,19:45,Al-Hilal,1–0,Al-Taawoun,3475,Prince Faisal bin Fahd Stadium,Fahad Al Mirdasi,Match Report,
15,Sun,2017-12-24,19:45,Al-Ittihad,0–1,Al-Fayha,13246,King Abdullah Sports City,Turki Al Khudayr,Match Report,
16,Wed,2017-12-27,17:50,Al-Batin,0–1,Al-Shabab,1523,Al-Batin FC Stadium,Mohammed Al Hoish,Match Report,
16,Thu,2017-12-28,15:20,Al-Raed,2–2,Al-Fateh,2583,Prince Abdullah bin Abdul Aziz Stadium,Abdulrahman Al Sultan,Match Report,
16,Thu,2017-12-28,15:45,Ohod,1–4,Al-Hilal,16430,Prince Mohammed bin Abdul Aziz Stadium,Turki Al Khudayr,Match Report,
16,Thu,2017-12-28,20:20,Al-Ittihad,3–3,Al-Faisaly,4382,King Abdullah Sports City,Fahad Al Mirdasi,Match Report,
16,Fri,2017-12-29,15:20,Al-Taawoun,4–0,Al-Fayha,4740,Prince Abdullah bin Abdul Aziz Stadium,Shukri Al Hunfush,Match Report,
16,Fri,2017-12-29,19:50,Al-Nassr,3–1,Al-Ahli,2586,King Fahd International Stadium,Milorad Mažić,Match Report,
10,Mon,2018-01-01,19:50,Al-Faisaly,1–1,Al-Hilal,1796,Al Majma'ah Sport City,Javier Estrada,Match Report,
11,Mon,2018-01-08,19:55,Al-Hilal,1–1,Al-Ettifaq,4163,King Fahd International Stadium,Armando Villarreal,Match Report,
17,Thu,2018-01-11,15:10,Al-Fateh,0–0,Ohod,1071,Prince Abdullah bin Jalawi Stadium,Armando Villarreal,Match Report,
17,Thu,2018-01-11,20:00,Al-Fayha,1–0,Al-Nassr,1368,Al Majma'ah Sport City,Ismail Elfath,Match Report,
17,Fri,2018-01-12,18:15,Al-Taawoun,2–2,Al-Raed,7343,Prince Abdullah bin Abdul Aziz Stadium,Andreas Ekberg,Match Report,
17,Fri,2018-01-12,20:00,Al-Ahli,5–0,Al-Batin,23898,King Abdullah Sports City,Mark Clattenburg,Match Report,
17,Sat,2018-01-13,15:25,Al-Faisaly,2–0,Al-Qadsiah,508,Al Majma'ah Sport City,Milorad Mažić,Match Report,
17,Sat,2018-01-13,20:00,Al-Hilal,1–1,Al-Ittihad,26602,King Fahd International Stadium,Ismail Elfath,Match Report,
17,Sun,2018-01-14,18:05,Al-Shabab,3–1,Al-Ettifaq,651,Prince Faisal bin Fahd Stadium,Armando Villarreal,Match Report,
19,Mon,2018-01-29,18:00,Al-Qadsiah,1–4,Al-Fateh,498,Prince Saud bin Jalawi Stadium,Omar Mohamed Al Ali,Match Report,
19,Mon,2018-01-29,18:15,Al-Batin,1–1,Al-Ettifaq,1734,Al-Batin FC Stadium,Stefan Johannesson,Match Report,
19,Mon,2018-01-29,20:10,Al-Fayha,2–2,Al-Faisaly,1403,Al Majma'ah Sport City,Aleksey Eskov,Match Report,
19,Tue,2018-01-30,16:05,Ohod,0–1,Al-Ittihad,16529,Prince Mohammed bin Abdul Aziz Stadium,Arnold Hunter,Match Report,
19,Tue,2018-01-30,18:25,Al-Taawoun,1–0,Al-Nassr,3042,Prince Abdullah bin Abdul Aziz Stadium,Jarred Gillett,Match Report,
19,Tue,2018-01-30,20:10,Al-Hilal,2–1,Al-Raed,3365,Prince Faisal bin Fahd Stadium,Mark Clattenburg,Match Report,
19,Tue,2018-01-30,20:10,Al-Ahli,3–2,Al-Shabab,32199,King Abdullah Sports City,Fedayi San,Match Report,
20,Sat,2018-02-03,15:40,Al-Faisaly,0–1,Al-Taawoun,852,Al Majma'ah Sport City,Artur Soares Dias,Match Report,
20,Sat,2018-02-03,18:05,Al-Ettifaq,2–1,Al-Fateh,2768,Prince Mohamed bin Fahd Stadium,Danny Makkelie,Match Report,
20,Sat,2018-02-03,19:45,Al-Nassr,2–0,Ohod,2685,Prince Faisal bin Fahd Stadium,Mark Clattenburg,Match Report,
20,Sun,2018-02-04,15:40,Al-Fayha,2–0,Al-Qadsiah,486,Al Majma'ah Sport City,Jarred Gillett,Match Report,
20,Sun,2018-02-04,18:20,Al-Shabab,0–0,Al-Raed,587,Prince Faisal bin Fahd Stadium,Yaqoub Yousuf Qasem,Match Report,
20,Sun,2018-02-04,18:20,Al-Batin,1–5,Al-Hilal,6000,Al-Batin FC Stadium,Carlos del Cerro,Match Report,
20,Sun,2018-02-04,20:20,Al-Ittihad,0–0,Al-Ahli,45913,King Abdullah Sports City,Viktor Kassai,Match Report,
21,Thu,2018-02-08,20:20,Al-Ahli,2–1,Al-Faisaly,9595,King Abdullah Sports City,Jarred Gillett,Match Report,
21,Thu,2018-02-08,20:20,Al-Hilal,2–2,Al-Nassr,18968,Prince Faisal bin Fahd Fahd Training Pit...,Viktor Kassai,Match Report,
21,Fri,2018-02-09,15:50,Al-Raed,3–1,Al-Batin,3942,Prince Abdullah bin Abdul Aziz Stadium,Hamad Ali Al Ali,Match Report,
21,Fri,2018-02-09,18:55,Ohod,1–0,Al-Taawoun,10041,Prince Mohammed bin Abdul Aziz Stadium,Ivan Bebek,Match Report,
21,Fri,2018-02-09,20:20,Al-Qadsiah,0–0,Al-Ittihad,4032,Prince Saud bin Jalawi Stadium,Svein Oddvar Moen,Match Report,
21,Sat,2018-02-10,18:15,Al-Fateh,1–0,Al-Shabab,1239,Prince Abdullah bin Jalawi Stadium,Viktor Kassai,Match Report,
21,Sat,2018-02-10,20:20,Al-Ettifaq,1–1,Al-Fayha,3230,Prince Mohamed bin Fahd Stadium,Mark Clattenburg,Match Report,
22,Thu,2018-02-15,18:40,Al-Taawoun,1–1,Al-Qadsiah,2250,Prince Abdullah bin Abdul Aziz Stadium,Fahad Al Mirdasi,Match Report,
22,Thu,2018-02-15,20:30,Al-Nassr,0–3,Al-Batin,3626,Prince Faisal bin Fahd Stadium,Svein Oddvar Moen,Match Report,
22,Fri,2018-02-16,15:55,Al-Raed,0–1,Al-Ettifaq,5039,Prince Abdullah bin Abdul Aziz Stadium,Ivan Bebek,Match Report,
22,Fri,2018-02-16,18:35,Al-Fayha,1–1,Al-Ahli,1590,Al Majma'ah Sport City,Ovidiu Hațegan,Match Report,
22,Fri,2018-02-16,20:30,Al-Shabab,1–2,Al-Hilal,9511,Prince Faisal bin Fahd Stadium,Christian Dingert,Match Report,
22,Sat,2018-02-17,18:35,Al-Faisaly,2–0,Ohod,1040,Al Majma'ah Sport City,Matej Jug,Match Report,
22,Sat,2018-02-17,20:30,Al-Ittihad,0–0,Al-Fateh,11272,King Abdullah Sports City Reserve Stadiu...,Svein Oddvar Moen,Match Report,
16,Wed,2018-02-21,20:20,Al-Qadsiah,1–2,Al-Ettifaq,2523,Prince Abdullah bin Jalawi Stadium,Simon Evans,Match Report,
23,Thu,2018-03-01,18:25,Al-Fateh,3–2,Al-Fayha,1831,Prince Abdullah bin Jalawi Stadium,Fahad Al Mirdasi,Match Report,
23,Thu,2018-03-01,20:30,Al-Ahli,5–1,Al-Taawoun,29321,King Abdullah Sports City Reserve Stadiu...,Pavel Královec,Match Report,
23,Thu,2018-03-01,20:30,Al-Shabab,3–0,Al-Ittihad,3965,Prince Faisal bin Fahd Stadium,Mark Clattenburg,Match Report,
23,Fri,2018-03-02,18:25,Al-Ettifaq,3–2,Ohod,3504,Prince Mohamed bin Fahd Stadium,Paul McLaughlin,Match Report,
23,Fri,2018-03-02,18:40,Al-Batin,3–4,Al-Qadsiah,2721,Al-Batin FC Stadium,Sergey Ivanov,Match Report,
23,Fri,2018-03-02,20:30,Al-Hilal,1–0,Al-Faisaly,22483,Prince Faisal bin Fahd Stadium,Danilo Grujić,Match Report,
23,Sat,2018-03-03,18:35,Al-Nassr,4–3,Al-Raed,3148,Prince Faisal bin Fahd Fahd Training Pit...,Pavel Královec,Match Report,
18,Mon,2018-03-05,20:30,Al-Ittihad,2–5,Al-Taawoun,13744,King Abdullah Sports City,David Fernández,Match Report,
18,Tue,2018-03-06,18:25,Al-Ettifaq,0–0,Al-Faisaly,1618,Prince Mohamed bin Fahd Stadium,Ivan Bebek,Match Report,
18,Tue,2018-03-06,18:25,Al-Fateh,5–2,Al-Batin,2171,Prince Abdullah bin Jalawi Stadium,Mark Clattenburg,Match Report,
18,Tue,2018-03-06,19:10,Ohod,2–3,Al-Fayha,3336,Prince Mohammed bin Abdul Aziz Stadium,Tim Marshall,Match Report,
18,Wed,2018-03-07,20:30,Al-Nassr,1–0,Al-Shabab,4922,King Fahd International Stadium,Davide Massa,Match Report,
24,Fri,2018-03-09,19:10,Ohod,1–3,Al-Raed,2322,Prince Mohammed bin Abdul Aziz Stadium,Fahad Al Mirdasi,Match Report,
24,Fri,2018-03-09,20:30,Al-Ettifaq,2–1,Al-Hilal,14618,Prince Mohamed bin Fahd Stadium,Matej Jug,Match Report,
24,Fri,2018-03-09,20:30,Al-Qadsiah,0–1,Al-Ahli,4012,Prince Saud bin Jalawi Stadium,Sergey Lapochkin,Match Report,
24,Sat,2018-03-10,18:45,Al-Faisaly,0–2,Al-Fateh,1022,Al Majma'ah Sport City,Stephan Klossner,Match Report,
24,Sat,2018-03-10,18:50,Al-Taawoun,1–2,Al-Batin,3023,Prince Abdullah bin Abdul Aziz Stadium,Sultan Abdulrazzaq Al Marzouqi,Match Report,
24,Sat,2018-03-10,20:30,Al-Shabab,0–0,Al-Fayha,1440,Prince Faisal bin Fahd Stadium,Ivan Bebek,Match Report,
24,Sat,2018-03-10,20:45,Al-Ittihad,1–3,Al-Nassr,16158,King Abdullah Sports City,Paweł Gil,Match Report,
18,Fri,2018-03-16,18:30 (20:30),Al-Qadsiah,0–1,Al-Hilal,8443,Ernst-Happel-Stadion,Simon Evans,Match Report,
18,Fri,2018-03-16,20:30,Al-Raed,0–3,Al-Ahli,5739,Prince Abdullah bin Abdul Aziz Stadium,Paweł Raczkowski,Match Report,
25,Fri,2018-04-06,20:40,Al-Qadsiah,4–1,Ohod,895,Prince Saud bin Jalawi Stadium,Simon Evans,Match Report,
25,Fri,2018-04-06,20:40,Al-Ittihad,4–2,Al-Ettifaq,14086,King Abdullah Sports City,Marius Avram,Match Report,
25,Fri,2018-04-06,20:40,Al-Taawoun,2–1,Al-Shabab,1238,Prince Abdullah bin Abdul Aziz Stadium,Mohammed Al Hoish,Match Report,
25,Fri,2018-04-06,20:40,Al-Fayha,3–3,Al-Raed,941,Al Majma'ah Sport City,Ivan Bebek,Match Report,
25,Sat,2018-04-07,18:40,Al-Fateh,1–1,Al-Nassr,3404,Prince Abdullah bin Jalawi Stadium,Tasos Sidiropoulos,Match Report,
25,Sat,2018-04-07,19:00,Al-Batin,3–1,Al-Faisaly,874,Al-Batin FC Stadium,Turki Al Khudayr,Match Report,
25,Sat,2018-04-07,20:40,Al-Ahli,0–0,Al-Hilal,43794,King Abdullah Sports City,Svein Oddvar Moen,Match Report,
26,Thu,2018-04-12,18:40,Al-Ettifaq,3–2,Al-Taawoun,970,Prince Mohamed bin Fahd Stadium,Daniel Stefański,Match Report,
26,Thu,2018-04-12,18:55,Al-Nassr,2–1,Al-Qadsiah,2782,Leadership Development Institute Stadium,Mark Clattenburg,Match Report,
26,Thu,2018-04-12,19:00,Al-Faisaly,2–2,Al-Shabab,1333,Al Majma'ah Sport City,Ivan Bebek,Match Report,
26,Thu,2018-04-12,19:00,Al-Batin,1–1,Al-Fayha,832,Al-Batin FC Stadium,Fahad Al Mirdasi,Match Report,
26,Thu,2018-04-12,19:05,Al-Raed,3–1,Al-Ittihad,1864,Prince Abdullah bin Abdul Aziz Stadium,Svein Oddvar Moen,Match Report,
26,Thu,2018-04-12,20:40,Al-Hilal,4–1,Al-Fateh,23206,King Fahd International Stadium,Pavel Královec,Match Report,
26,Thu,2018-04-12,20:40,Al-Ahli,1–0,Ohod,6778,King Abdullah Sports City,Simon Evans,Match Report,
