Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
3,Thu,2015-09-17,20:15,Al-Shabab,0–0,Al-Khaleej,896,Prince Faisal bin Fahd Stadium,Mashari Al Mashari,Match Report,
3,Fri,2015-09-18,18:45,Al-Taawoun,5–1,Al-Qadsiah,3899,King Abdullah Sports City,Khaled Salwi,Match Report,
3,Fri,2015-09-18,21:00,Al-Ahli,2–0,Al-Wehda,29049,King Abdul Aziz Stadium,Fahad Al Mirdasi,Match Report,
3,Fri,2015-09-18,21:00,Al-Nassr,2–0,Najran,8764,Prince Faisal bin Fahd Stadium,Fahad Al Oraini,Match Report,
3,Sat,2015-09-19,18:20,Al-Fateh,1–1,Hajer,3218,Prince Abdullah bin Jalawi Stadium,Abdulrahman Al Sultan,Match Report,
3,Sat,2015-09-19,21:00,Al-Ittihad,1–2,Al-Faisaly,30482,King Abdul Aziz Stadium,Khalid Al Turais,Match Report,
3,Sun,2015-09-20,18:35,Al-Hilal,1–0,Al-Raed,17574,Prince Faisal bin Fahd Stadium,Shukri Al Hunfush,Match Report,
4,Fri,2015-10-16,17:50,Hajer,1–2,Al-Khaleej,320,Prince Abdullah bin Jalawi Stadium,Khalid Al Turais,Match Report,
4,Fri,2015-10-16,18:15,Al-Raed,0–0,Al-Fateh,3187,King Abdullah Sports City,Marai Al Awaji,Match Report,
4,Fri,2015-10-16,20:00,Al-Wehda,2–2,Al-Faisaly,486,King Abdul Aziz Stadium,Faisal Alblwi,Match Report,
4,Sat,2015-10-17,17:50,Al-Qadsiah,1–3,Al-Ittihad,6582,Prince Saud bin Jalawi Stadium,Fahad Al Mirdasi,Match Report,
4,Sat,2015-10-17,20:30,Najran,0–1,Al-Shabab,443,King Abdul Aziz Stadium,Turki Al Khudayr,Match Report,
4,Sun,2015-10-18,20:30,Al-Ahli,4–2,Al-Nassr,32453,King Abdullah Sports City,Szymon Marciniak,Match Report,
4,Sun,2015-10-25,20:00,Al-Hilal,3–1,Al-Taawoun,10230,Prince Faisal bin Fahd Stadium,Mohammed Al Hoish,Match Report,
5,Thu,2015-10-29,17:40,Al-Khaleej,1–1,Al-Taawoun,268,Prince Nayef bin Abdul Aziz Sports City ...,Abdulrahman Al Sultan,Match Report,
5,Thu,2015-10-29,17:40,Al-Qadsiah,1–1,Al-Raed,200,Prince Saud bin Jalawi Stadium,Mohammed Al Qorany,Match Report,
5,Thu,2015-10-29,18:00,Al-Faisaly,3–1,Hajer,161,Al Majma'ah Sport City,Khaled Al Sinany,Match Report,
5,Thu,2015-10-29,20:15,Al-Wehda,0–2,Al-Nassr,5471,King Abdul Aziz Stadium,Marai Al Awaji,Match Report,
5,Fri,2015-10-30,17:40,Al-Fateh,0–0,Al-Shabab,1312,Prince Abdullah bin Jalawi Stadium,Fahad Al Oraini,Match Report,
5,Fri,2015-10-30,20:15,Najran,0–1,Al-Ahli,2635,King Abdul Aziz Stadium,Saleh Al Hathlool,Match Report,
5,Fri,2015-10-30,20:30,Al-Ittihad,4–3,Al-Hilal,59037,King Abdullah Sports City,Pavel Královec,Match Report,
6,Mon,2015-11-02,17:40,Hajer,1–2,Al-Wehda,533,Prince Abdullah bin Jalawi Stadium,Sultan Al Harbi,Match Report,
6,Mon,2015-11-02,18:00,Al-Raed,0–2,Al-Khaleej,3289,King Abdullah Sports City,Abdulrahman Al-Shehri,Match Report,
6,Mon,2015-11-02,20:15,Al-Nassr,0–0,Al-Faisaly,7994,Prince Faisal bin Fahd Stadium,Mashari Al Mashari,Match Report,
6,Tue,2015-11-03,17:40,Al-Fateh,1–1,Al-Ittihad,8113,Prince Abdullah bin Jalawi Stadium,Mohammed Al Nuhait,Match Report,
6,Tue,2015-11-03,17:55,Al-Hilal,1–0,Al-Qadsiah,8585,Prince Faisal bin Fahd Stadium,Faisal Alblwi,Match Report,
6,Tue,2015-11-03,18:00,Al-Taawoun,4–1,Najran,3473,King Abdullah Sports City,Shukri Al Hunfush,Match Report,
6,Tue,2015-11-03,20:30,Al-Shabab,1–1,Al-Ahli,7169,King Fahd International Stadium,Fahad Al Mirdasi,Match Report,
7,Sat,2015-11-07,17:35,Al-Khaleej,3–1,Najran,220,Prince Nayef bin Abdul Aziz Sports City ...,Saleh Al Hathlool,Match Report,
8,Fri,2015-11-20,17:30,Al-Fateh,2–0,Al-Wehda,1807,Prince Abdullah bin Jalawi Stadium,Majed Al Shamrani,Match Report,
8,Fri,2015-11-20,17:50,Al-Faisaly,2–2,Al-Raed,240,Al Majma'ah Sport City,Marai Al Awaji,Match Report,
8,Fri,2015-11-20,20:10,Najran,2–0,Hajer,46,Reserve Stadium in King Abdullah Sports ...,Khalid Al Turais,Match Report,
8,Sat,2015-11-21,17:30,Al-Qadsiah,0–1,Al-Shabab,272,Prince Saud bin Jalawi Stadium,Khaled Salwi,Match Report,
8,Sat,2015-11-21,17:45,Al-Hilal,7–0,Al-Khaleej,5097,Prince Faisal bin Fahd Stadium,Turki Al Khudayr,Match Report,
8,Sat,2015-11-21,17:55,Al-Taawoun,3–3,Al-Nassr,3205,King Abdullah Sports City,Fahad Al Oraini,Match Report,
8,Sun,2015-11-22,20:10,Al-Ittihad,0–3,Al-Ahli,46977,King Abdullah Sports City,Björn Kuipers,Match Report,
9,Wed,2015-11-25,17:30,Hajer,1–4,Al-Taawoun,706,Prince Abdullah bin Jalawi Stadium,Mohammed Al Qorany,Match Report,
9,Wed,2015-11-25,20:00,Al-Raed,1–0,Al-Wehda,2594,King Abdullah Sports City,Shukri Al Hunfush,Match Report,
9,Thu,2015-11-26,17:45,Al-Nassr,3–1,Al-Fateh,3686,King Abdullah Sports City,Abdulrahman Al Sultan,Match Report,
9,Thu,2015-11-26,20:00,Al-Ahli,1–1,Al-Faisaly,18936,King Abdullah Sports City,Saleh Al Hathlool,Match Report,
9,Fri,2015-11-27,17:30,Al-Khaleej,2–2,Al-Ittihad,3472,Prince Mohamed bin Fahd Stadium,Mashari Al Mashari,Match Report,
9,Fri,2015-11-27,20:00,Al-Shabab,0–1,Al-Hilal,14850,King Fahd International Stadium,Mohammed Al Hoish,Match Report,
9,Sat,2015-11-28,19:40,Najran,1–1,Al-Qadsiah,218,Reserve Stadium in King Abdullah Sports ...,Fahad Al Mirdasi,Match Report,
10,Thu,2015-12-03,17:50,Al-Raed,0–0,Al-Nassr,8439,King Abdullah Sports City,Khalid Al Turais,Match Report,
10,Thu,2015-12-03,20:00,Al-Ahli,1–0,Hajer,29592,King Abdullah Sports City,Faisal Alblwi,Match Report,
10,Thu,2015-12-03,20:00,Al-Wehda,1–0,Al-Qadsiah,922,King Abdul Aziz Stadium,Khaled Al Sinany,Match Report,
10,Fri,2015-12-04,17:30,Al-Fateh,1–0,Al-Taawoun,2137,Prince Abdullah bin Jalawi Stadium,Khaled Salwi,Match Report,
10,Fri,2015-12-04,17:45,Al-Faisaly,1–2,Al-Khaleej,204,Al Majma'ah Sport City,Hussain Abu Shaheen,Match Report,
10,Fri,2015-12-04,20:00,Al-Ittihad,2–1,Al-Shabab,22354,King Abdullah Sports City,Turki Al Khudayr,Match Report,
10,Fri,2015-12-04,20:00,Al-Hilal,2–0,Najran,9079,Prince Faisal bin Fahd Stadium,Abdulrahman Al-Shehri,Match Report,
11,Wed,2015-12-09,18:20,Najran,0–1,Al-Faisaly,150,Reserve Stadium in King Abdullah Sports ...,Mohammed Al Nuhait,Match Report,
11,Wed,2015-12-09,20:00,Al-Taawoun,2–0,Al-Raed,4999,King Abdullah Sports City,Viktor Kassai,Match Report,
11,Thu,2015-12-10,17:30,Al-Khaleej,1–1,Al-Nassr,2288,Prince Mohamed bin Fahd Stadium,Turki Al Khudayr,Match Report,
11,Thu,2015-12-10,20:00,Al-Ittihad,5–0,Hajer,11530,King Abdullah Sports City,Saleh Al Hathlool,Match Report,
11,Thu,2015-12-10,20:15,Al-Hilal,1–2,Al-Ahli,26653,King Fahd International Stadium,Svein Oddvar Moen,Match Report,
11,Fri,2015-12-11,17:30,Al-Qadsiah,2–1,Al-Fateh,445,Prince Saud bin Jalawi Stadium,Sultan Al Harbi,Match Report,
11,Fri,2015-12-11,20:00,Al-Wehda,2–1,Al-Shabab,1375,King Abdul Aziz Stadium,Abdulrahman Al Sultan,Match Report,
12,Mon,2015-12-14,17:30,Hajer,1–5,Al-Hilal,6774,Prince Abdullah bin Jalawi Stadium,Mashari Al Mashari,Match Report,
12,Mon,2015-12-14,17:45,Al-Shabab,0–1,Al-Faisaly,493,Prince Faisal bin Fahd Stadium,Khalid Al Turais,Match Report,
12,Mon,2015-12-14,20:00,Al-Nassr,3–0,Al-Ittihad,13728,King Fahd International Stadium,Ivan Bebek,Match Report,
12,Mon,2015-12-14,20:00,Al-Ahli,3–1,Al-Raed,14974,King Abdullah Sports City,Mohammed Al Qorany,Match Report,
12,Tue,2015-12-15,17:30,Al-Khaleej,0–0,Al-Qadsiah,413,Prince Nayef bin Abdul Aziz Sports City ...,Shukri Al Hunfush,Match Report,
12,Tue,2015-12-15,17:55,Al-Taawoun,4–2,Al-Wehda,7219,King Abdullah Sports City,Mohammed Al Hoish,Match Report,
12,Tue,2015-12-15,20:00,Najran,1–3,Al-Fateh,202,Reserve Stadium in King Abdullah Sports ...,Fahad Al Oraini,Match Report,
13,Sat,2015-12-19,17:30,Al-Qadsiah,1–1,Hajer,321,Prince Saud bin Jalawi Stadium,Majed Al Shamrani,Match Report,
13,Sat,2015-12-19,17:50,Al-Faisaly,0–1,Al-Hilal,1750,Al Majma'ah Sport City,Khaled Salwi,Match Report,
13,Sat,2015-12-19,20:15,Al-Shabab,1–0,Al-Nassr,7871,King Fahd International Stadium,Shukri Al Hunfush,Match Report,
13,Sun,2015-12-20,15:15,Al-Raed,2–3,Najran,2892,King Abdullah Sports City,Sultan Al Harbi,Match Report,
13,Sun,2015-12-20,17:30,Al-Fateh,0–2,Al-Ahli,4625,Prince Abdullah bin Jalawi Stadium,Turki Al Khudayr,Match Report,
13,Sun,2015-12-20,20:15,Al-Wehda,0–0,Al-Khaleej,446,King Abdul Aziz Stadium,Faisal Alblwi,Match Report,
13,Sun,2015-12-20,20:15,Al-Ittihad,4–1,Al-Taawoun,12290,King Abdullah Sports City,Abdulrahman Al Sultan,Match Report,
7,Thu,2015-12-24,20:00,Al-Ahli,2–0,Al-Qadsiah,16413,King Abdullah Sports City,Marai Al Awaji,Match Report,
7,Thu,2015-12-24,20:00,Al-Nassr,1–2,Al-Hilal,21716,King Fahd International Stadium,Sergey Karasev,Match Report,
7,Fri,2015-12-25,15:15,Al-Faisaly,1–2,Al-Fateh,205,Al Majma'ah Sport City,Khaled Al Sinany,Match Report,
7,Fri,2015-12-25,17:35,Hajer,1–2,Al-Raed,220,Prince Abdullah bin Jalawi Stadium,Khalid Al Turais,Match Report,
7,Fri,2015-12-25,20:00,Al-Wehda,0–2,Al-Ittihad,8937,King Abdul Aziz Stadium,Fahad Al Mirdasi,Match Report,
7,Fri,2015-12-25,20:00,Al-Shabab,0–1,Al-Taawoun,574,Prince Faisal bin Fahd Stadium,Sultan Al Harbi,Match Report,
14,Wed,2016-01-27,18:00,Hajer,0–1,Al-Nassr,4100,Prince Abdullah bin Jalawi Stadium,Khaled Salwi,Match Report,
14,Wed,2016-01-27,20:30,Al-Wehda,1–3,Al-Hilal,10939,King Abdul Aziz Stadium,Turki Al Khudayr,Match Report,
14,Thu,2016-01-28,15:45,Al-Raed,0–1,Al-Shabab,2358,King Abdullah Sports City,Faisal Alblwi,Match Report,
14,Thu,2016-01-28,18:15,Al-Faisaly,1–0,Al-Qadsiah,152,Al Majma'ah Sport City,Mashari Al Mashari,Match Report,
14,Thu,2016-01-28,20:30,Al-Ahli,2–2,Al-Taawoun,23989,King Abdullah Sports City,Marai Al Awaji,Match Report,
14,Fri,2016-01-29,18:00,Al-Fateh,0–0,Al-Khaleej,516,Prince Abdullah bin Jalawi Stadium,Abdulrahman Al Sultan,Match Report,
14,Fri,2016-01-29,20:30,Al-Ittihad,1–0,Najran,21225,King Abdullah Sports City,Mohammed Al Hoish,Match Report,
15,Thu,2016-02-04,18:20,Al-Nassr,0–0,Al-Qadsiah,2782,King Fahd International Stadium,Mohammed Al Nuhait,Match Report,
15,Thu,2016-02-04,20:30,Al-Ittihad,6–2,Al-Raed,16029,King Abdullah Sports City,Shukri Al Hunfush,Match Report,
15,Fri,2016-02-05,18:20,Al-Hilal,3–3,Al-Fateh,11104,Prince Faisal bin Fahd Stadium,Fahad Al Mirdasi,Match Report,
15,Fri,2016-02-05,20:30,Al-Ahli,1–1,Al-Khaleej,16282,King Abdullah Sports City,Khalid Al Turais,Match Report,
15,Sat,2016-02-06,15:55,Al-Taawoun,3–1,Al-Faisaly,5666,King Abdullah Sports City,Abdulrahman Al-Shehri,Match Report,
15,Sat,2016-02-06,18:20,Al-Shabab,3–1,Hajer,491,Prince Faisal bin Fahd Stadium,Khaled Al Sinany,Match Report,
15,Sat,2016-02-06,18:50,Najran,2–2,Al-Wehda,355,Reserve Stadium in King Abdullah Sports ...,Khaled Salwi,Match Report,
16,Wed,2016-02-10,18:10,Al-Khaleej,1–2,Al-Shabab,473,Prince Saud bin Jalawi Stadium,Sultan Al Harbi,Match Report,
16,Wed,2016-02-10,20:40,Al-Wehda,0–1,Al-Ahli,5720,King Abdul Aziz Stadium,Shukri Al Hunfush,Match Report,
16,Thu,2016-02-11,18:10,Al-Qadsiah,1–2,Al-Taawoun,335,Prince Saud bin Jalawi Stadium,Khaled Al Sinany,Match Report,
16,Thu,2016-02-11,18:35,Al-Raed,0–1,Al-Hilal,12324,King Abdullah Sports City,Mohammed Al Hoish,Match Report,
16,Thu,2016-02-11,20:40,Najran,4–3,Al-Nassr,6421,King Abdullah Sports City,Abdulrahman Al Sultan,Match Report,
16,Fri,2016-02-12,18:10,Hajer,1–0,Al-Fateh,2225,Prince Abdullah bin Jalawi Stadium,Marai Al Awaji,Match Report,
16,Sat,2016-02-13,18:30,Al-Faisaly,1–3,Al-Ittihad,1020,Al Majma'ah Sport City,Mohammed Al Qorany,Match Report,
17,Mon,2016-02-15,18:40,Al-Taawoun,1–0,Al-Hilal,12507,Prince Abdullah bin Abdul Aziz Stadium,Milorad Mažić,Match Report,
17,Mon,2016-02-15,20:40,Al-Nassr,1–1,Al-Ahli,6763,King Fahd International Stadium,Jonas Eriksson,Match Report,
17,Thu,2016-02-18,18:30,Al-Shabab,3–2,Najran,687,Prince Faisal bin Fahd Stadium,Mashari Al Mashari,Match Report,
17,Thu,2016-02-18,20:40,Al-Ittihad,1–1,Al-Qadsiah,34044,King Abdullah Sports City,Turki Al Khudayr,Match Report,
17,Sat,2016-02-20,18:15,Al-Khaleej,0–1,Hajer,375,Prince Saud bin Jalawi Stadium,Faisal Alblwi,Match Report,
17,Sat,2016-02-20,18:15,Al-Fateh,1–0,Al-Raed,541,Prince Abdullah bin Jalawi Stadium,Sultan Al Harbi,Match Report,
17,Sat,2016-02-20,20:40,Al-Faisaly,2–1,Al-Wehda,220,Al Majma'ah Sport City,Mohammed Al Nuhait,Match Report,
18,Thu,2016-02-25,18:30,Al-Shabab,1–0,Al-Fateh,810,Prince Faisal bin Fahd Stadium,Khalid Al Turais,Match Report,
18,Thu,2016-02-25,18:40,Al-Taawoun,2–3,Al-Khaleej,3981,Prince Abdullah bin Abdul Aziz Stadium,Khaled Salwi,Match Report,
18,Fri,2016-02-26,18:20,Hajer,0–1,Al-Faisaly,1026,Prince Abdullah bin Jalawi Stadium,Fahad Al Mirdasi,Match Report,
18,Fri,2016-02-26,18:40,Al-Raed,2–1,Al-Qadsiah,2474,Prince Abdullah bin Abdul Aziz Stadium,Abdulrahman Al Sultan,Match Report,
18,Fri,2016-02-26,20:40,Al-Nassr,1–1,Al-Wehda,3096,King Fahd International Stadium,Mohammed Al Qorany,Match Report,
18,Sat,2016-02-27,20:20,Al-Ahli,1–2,Najran,7144,King Abdullah Sports City,Mohammed Al Hoish,Match Report,
18,Sat,2016-02-27,20:45,Al-Hilal,0–1,Al-Ittihad,17020,King Fahd International Stadium,Viktor Kassai,Match Report,
19,Fri,2016-03-04,18:25,Al-Khaleej,1–0,Al-Raed,507,Prince Saud bin Jalawi Stadium,Khaled Al Sinany,Match Report,
19,Fri,2016-03-04,20:45,Al-Wehda,1–0,Hajer,1056,King Abdul Aziz Stadium,Mashari Al Mashari,Match Report,
19,Fri,2016-03-04,20:45,Najran,1–1,Al-Taawoun,293,Reserve Stadium in King Abdullah Sports ...,Marai Al Awaji,Match Report,
19,Sat,2016-03-05,18:45,Al-Faisaly,2–2,Al-Nassr,1000,Al Majma'ah Sport City,Shukri Al Hunfush,Match Report,
19,Sat,2016-03-05,20:45,Al-Ittihad,0–0,Al-Fateh,14184,King Abdullah Sports City,Abdulrahman Al Sultan,Match Report,
19,Sun,2016-03-06,18:25,Al-Qadsiah,0–0,Al-Hilal,12050,Prince Mohamed bin Fahd Stadium,Martin Strömbergsson,Match Report,
19,Sun,2016-03-06,20:45,Al-Ahli,3–1,Al-Shabab,24101,King Abdullah Sports City,Cüneyt Çakιr,Match Report,
20,Thu,2016-03-10,20:30,Al-Hilal,2–0,Al-Nassr,21824,King Fahd International Stadium,Nicola Rizzoli,Match Report,
20,Fri,2016-03-11,18:25,Al-Qadsiah,0–2,Al-Ahli,4017,Prince Mohamed bin Fahd Stadium,Shukri Al Hunfush,Match Report,
20,Fri,2016-03-11,19:10,Najran,2–3,Al-Khaleej,91,Reserve Stadium in King Abdullah Sports ...,Fahad Al Mirdasi,Match Report,
20,Fri,2016-03-11,20:45,Al-Taawoun,4–0,Al-Shabab,7001,Prince Abdullah bin Abdul Aziz Stadium,Mohammed Al Hoish,Match Report,
20,Sat,2016-03-12,18:25,Al-Fateh,2–1,Al-Faisaly,632,Prince Abdullah bin Jalawi Stadium,Faisal Alblwi,Match Report,
20,Sat,2016-03-12,18:50,Al-Raed,2–1,Hajer,1474,Prince Abdullah bin Abdul Aziz Stadium,Khaled Salwi,Match Report,
20,Sat,2016-03-12,20:45,Al-Ittihad,0–2,Al-Wehda,21556,King Abdullah Sports City,Sultan Al Harbi,Match Report,
21,Fri,2016-04-01,19:00,Al-Raed,5–0,Al-Faisaly,3485,Prince Abdullah bin Abdul Aziz Stadium,Khalid Al Turais,Match Report,
21,Fri,2016-04-01,21:00,Al-Nassr,3–2,Al-Taawoun,2633,King Fahd International Stadium,Abdulrahman Al Sultan,Match Report,
21,Fri,2016-04-01,21:00,Al-Wehda,1–3,Al-Fateh,802,King Abdul Aziz Stadium,Marai Al Awaji,Match Report,
21,Sat,2016-04-02,18:35,Al-Khaleej,0–3,Al-Hilal,6714,Prince Mohamed bin Fahd Stadium,Mohammed Al Qorany,Match Report,
21,Sat,2016-04-02,21:00,Al-Ahli,4–2,Al-Ittihad,31035,King Abdullah Sports City,Alberto Undiano,Match Report,
21,Sun,2016-04-03,18:35,Hajer,1–2,Najran,281,Prince Abdullah bin Jalawi Stadium,Turki Al Khudayr,Match Report,
21,Sun,2016-04-03,21:00,Al-Shabab,0–2,Al-Qadsiah,392,Prince Faisal bin Fahd Stadium,Mohammed Al Nuhait,Match Report,
22,Thu,2016-04-07,21:00,Al-Wehda,3–1,Al-Raed,759,King Abdul Aziz Stadium,Faisal Alblwi,Match Report,
22,Fri,2016-04-08,18:40,Al-Qadsiah,4–2,Najran,1200,Prince Saud bin Jalawi Stadium,Arnold Hunter,Match Report,
22,Fri,2016-04-08,21:00,Al-Taawoun,4–0,Hajer,6734,Prince Abdullah bin Abdul Aziz Stadium,Benoît Millot,Match Report,
22,Sat,2016-04-09,18:40,Al-Fateh,2–1,Al-Nassr,1614,Prince Abdullah bin Jalawi Stadium,Turki Al Khudayr,Match Report,
22,Sat,2016-04-09,18:55,Al-Faisaly,1–2,Al-Ahli,915,Al Majma'ah Sport City,Aleksey Eskov,Match Report,
22,Sat,2016-04-09,21:00,Al-Hilal,1–1,Al-Shabab,5175,King Fahd International Stadium,Marai Al Awaji,Match Report,
22,Sat,2016-04-09,21:00,Al-Ittihad,4–1,Al-Khaleej,1787,King Abdullah Sports City,Mohammed Al Hoish,Match Report,
23,Fri,2016-04-15,18:55,Al-Nassr,1–2,Al-Raed,1838,King Fahd International Stadium,Shukri Al Hunfush,Match Report,
23,Fri,2016-04-15,21:10,Najran,2–3,Al-Hilal,18777,King Abdullah Sports City,Mohammed Al Nuhait,Match Report,
23,Sat,2016-04-16,18:45,Hajer,0–1,Al-Ahli,3113,Prince Abdullah bin Jalawi Stadium,Ivan Bebek,Match Report,
23,Sat,2016-04-16,18:45,Al-Khaleej,2–1,Al-Faisaly,180,Prince Saud bin Jalawi Stadium,Abdulrahman Al Sultan,Match Report,
23,Sat,2016-04-16,21:10,Al-Shabab,1–2,Al-Ittihad,2662,Prince Faisal bin Fahd Stadium,Khalid Al Turais,Match Report,
23,Sun,2016-04-17,18:45,Al-Qadsiah,1–1,Al-Wehda,822,Prince Saud bin Jalawi Stadium,Marius Avram,Match Report,
23,Sun,2016-04-17,21:00,Al-Taawoun,1–2,Al-Fateh,6999,Prince Abdullah bin Abdul Aziz Stadium,Nikolaj Hänni,Match Report,
24,Fri,2016-04-22,18:55,Al-Shabab,1–1,Al-Wehda,411,Prince Faisal bin Fahd Stadium,Khaled Salwi,Match Report,
24,Fri,2016-04-22,19:00,Al-Faisaly,2–2,Najran,96,Al Majma'ah Sport City,Sultan Al Harbi,Match Report,
24,Fri,2016-04-22,21:10,Al-Raed,1–1,Al-Taawoun,7154,Prince Abdullah bin Abdul Aziz Stadium,Marai Al Awaji,Match Report,
24,Sat,2016-04-23,19:00,Al-Nassr,1–1,Al-Khaleej,1074,King Fahd International Stadium,Khaled Al Sinany,Match Report,
24,Sun,2016-04-24,18:45,Hajer,0–5,Al-Ittihad,2143,Prince Abdullah bin Jalawi Stadium,Fahad Al Mirdasi,Match Report,
24,Sun,2016-04-24,21:15,Al-Ahli,3–1,Al-Hilal,56293,King Abdullah Sports City,Felix Brych,Match Report,
24,Mon,2016-04-25,18:45,Al-Fateh,2–2,Al-Qadsiah,699,Prince Abdullah bin Jalawi Stadium,Mohammed Al Qorany,Match Report,
25,Sun,2016-05-08,21:00,Al-Ittihad,0–5,Al-Nassr,3970,King Abdullah Sports City,Mohammed Al Hoish,Match Report,
25,Sun,2016-05-08,21:00,Al-Fateh,3–1,Najran,282,Prince Abdullah bin Jalawi Stadium,Khalid Al Turais,Match Report,
25,Sun,2016-05-08,21:00,Al-Qadsiah,2–0,Al-Khaleej,573,Prince Saud bin Jalawi Stadium,Fahad Al Mirdasi,Match Report,
25,Sun,2016-05-08,21:00,Al-Faisaly,0–0,Al-Shabab,63,Al Majma'ah Sport City,Faisal Alblwi,Match Report,
25,Sun,2016-05-08,21:00,Al-Raed,2–5,Al-Ahli,6449,Prince Abdullah bin Abdul Aziz Stadium,Khaled Salwi,Match Report,
25,Sun,2016-05-08,21:00,Al-Wehda,2–1,Al-Taawoun,310,King Abdul Aziz Stadium,Shukri Al Hunfush,Match Report,
25,Sun,2016-05-08,21:00,Al-Hilal,4–1,Hajer,2371,Prince Faisal bin Fahd Stadium,Mashari Al Mashari,Match Report,
26,Thu,2016-05-12,19:10,Al-Hilal,0–0,Al-Faisaly,2743,Prince Faisal bin Fahd Stadium,Majed Al Shamrani,Match Report,
26,Fri,2016-05-13,21:00,Al-Ahli,3–2,Al-Fateh,60051,King Abdullah Sports City,Marai Al Awaji,Match Report,
26,Fri,2016-05-13,21:00,Al-Taawoun,2–1,Al-Ittihad,1274,Prince Abdullah bin Abdul Aziz Stadium,Mohammed Al Qorany,Match Report,
26,Fri,2016-05-13,21:00,Al-Nassr,1–2,Al-Shabab,1946,Prince Faisal bin Fahd Stadium,Sultan Al Harbi,Match Report,
26,Sat,2016-05-14,18:55,Al-Khaleej,1–4,Al-Wehda,93,Prince Saud bin Jalawi Stadium,Abdulrahman Al-Shehri,Match Report,
26,Sat,2016-05-14,20:45,Najran,3–3,Al-Raed,409,King Abdullah Sports City,Damir Skomina,Match Report,
26,Sat,2016-05-14,20:45,Hajer,0–2,Al-Qadsiah,106,Prince Abdullah bin Jalawi Stadium,Abdulrahman Al Sultan,Match Report,
