Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
4,Sat,2012-09-01,,Roda JC,3–0,Willem II,,Parkstad Limburg Stadion,Tom van Sichem,Match Report,
4,Sun,2012-09-02,,Twente,1–0,VVV-Venlo,,De Grolsch Veste,Ed Janssen,Match Report,
4,Sun,2012-09-02,,PSV Eindhoven,5–1,AZ Alkmaar,,Philips Stadion,Bas Nijhuis,Match Report,
4,Sun,2012-09-02,,Heerenveen,2–2,Ajax,,Abe Lenstra stadion,Pol van Boekel,Match Report,
4,Sun,2012-09-02,,Vitesse,1–0,Feyenoord,,GelreDome,Kevin Blom,Match Report,
5,Sat,2012-09-15,,Willem II,2–6,Twente,,Koning Willem II Stadion,Jan Wegereef,Match Report,
5,Sat,2012-09-15,,Feyenoord,2–0,Zwolle,,De Kuip,Reinold Wiedemeijer,Match Report,
5,Sat,2012-09-15,,Ajax,2–0,RKC Waalwijk,,Amsterdam ArenA,Richard Liesveld,Match Report,
5,Sat,2012-09-15,,Heerenveen,1–3,ADO Den Haag,,Abe Lenstra stadion,Maarten Ketting,Match Report,
5,Sat,2012-09-15,,VVV-Venlo,2–2,NEC Nijmegen,,Seacon Stadion - De Koel -,Sébastien Delferiere,Match Report,
5,Sun,2012-09-16,,Groningen,0–3,Vitesse,,Euroborg,Bas Nijhuis,Match Report,
5,Sun,2012-09-16,,Utrecht,1–0,PSV Eindhoven,,Galgenwaard,Kevin Blom,Match Report,
5,Sun,2012-09-16,,AZ Alkmaar,4–0,Roda JC,,AFAS Stadion,Pieter Vink,Match Report,
5,Sun,2012-09-16,,Heracles Almelo,2–1,NAC Breda,,Polman Stadion,Serdar Gözübüyük,Match Report,
6,Fri,2012-09-21,,Roda JC,0–1,Utrecht,,Parkstad Limburg Stadion,Ed Janssen,Match Report,
6,Sat,2012-09-22,,RKC Waalwijk,1–1,VVV-Venlo,,Mandemakers Stadion,Dennis Higler,Match Report,
6,Sat,2012-09-22,,NEC Nijmegen,0–0,Willem II,,Goffertstadion,Jochem Kamphuis,Match Report,
6,Sat,2012-09-22,,Zwolle,1–2,Groningen,,IJsseldelta Stadion,Pieter Vink,Match Report,
6,Sat,2012-09-22,,Vitesse,1–1,Heracles Almelo,,GelreDome,Ruud Bossen,Match Report,
6,Sun,2012-09-23,,Twente,1–0,Heerenveen,,De Grolsch Veste,Serdar Gözübüyük,Match Report,
6,Sun,2012-09-23,,PSV Eindhoven,3–0,Feyenoord,,Philips Stadion,Richard Liesveld,Match Report,
6,Sun,2012-09-23,,ADO Den Haag,1–1,Ajax,,Kyocera Stadium,Danny Makkelie,Match Report,
6,Sun,2012-09-23,,NAC Breda,2–1,AZ Alkmaar,,Rat Verlegh Stadion,Eric Braamhaar,Match Report,
7,Sat,2012-09-29,,Ajax,1–0,Twente,,Amsterdam ArenA,Pieter Vink,Match Report,
7,Sat,2012-09-29,,Utrecht,1–2,Vitesse,,Galgenwaard,Pol van Boekel,Match Report,
7,Sat,2012-09-29,,Feyenoord,5–1,NEC Nijmegen,,De Kuip,Bas Nijhuis,Match Report,
7,Sat,2012-09-29,,Heerenveen,2–0,NAC Breda,,Abe Lenstra stadion,Tom van Sichem,Match Report,
7,Sat,2012-09-29,,Heracles Almelo,3–3,ADO Den Haag,,Polman Stadion,Christof Dierick,Match Report,
7,Sun,2012-09-30,,AZ Alkmaar,3–3,RKC Waalwijk,,AFAS Stadion,Kevin Blom,Match Report,
7,Sun,2012-09-30,,Willem II,0–1,Zwolle,,Koning Willem II Stadion,Ruud Bossen,Match Report,
7,Sun,2012-09-30,,Groningen,3–2,Roda JC,,Euroborg,Reinold Wiedemeijer,Match Report,
7,Sun,2012-09-30,,VVV-Venlo,0–6,PSV Eindhoven,,Seacon Stadion - De Koel -,Eric Braamhaar,Match Report,
8,Fri,2012-10-05,,NEC Nijmegen,1–1,ADO Den Haag,,Goffertstadion,Ed Janssen,Match Report,
8,Sat,2012-10-06,,Roda JC,3–0,VVV-Venlo,,Parkstad Limburg Stadion,Tom van Sichem,Match Report,
8,Sat,2012-10-06,,Vitesse,3–3,Heerenveen,,GelreDome,Richard Liesveld,Match Report,
8,Sat,2012-10-06,,Zwolle,0–3,Heracles Almelo,,IJsseldelta Stadion,Dennis Higler,Match Report,
8,Sat,2012-10-06,,Willem II,1–0,RKC Waalwijk,,Koning Willem II Stadion,Bas Nijhuis,Match Report,
8,Sun,2012-10-07,,Twente,3–0,AZ Alkmaar,,De Grolsch Veste,Danny Makkelie,Match Report,
8,Sun,2012-10-07,,Groningen,2–2,Feyenoord,,Euroborg,Serdar Gözübüyük,Match Report,
8,Sun,2012-10-07,,Ajax,1–1,Utrecht,,Amsterdam ArenA,Jan Wegereef,Match Report,
8,Sun,2012-10-07,,PSV Eindhoven,4–0,NAC Breda,,Philips Stadion,Björn Kuipers,Match Report,
9,Sat,2012-10-20,,Heracles Almelo,3–3,Ajax,,Polman Stadion,Kevin Blom,Match Report,
9,Sat,2012-10-20,,PSV Eindhoven,3–2,Willem II,,Philips Stadion,Alexandre Boucaut,Match Report,
9,Sat,2012-10-20,,NAC Breda,0–3,Vitesse,,Rat Verlegh Stadion,Danny Makkelie,Match Report,
9,Sat,2012-10-20,,AZ Alkmaar,0–2,NEC Nijmegen,,AFAS Stadion,Dennis Higler,Match Report,
9,Sat,2012-10-20,,Roda JC,1–1,Twente,,Parkstad Limburg Stadion,Ruud Bossen,Match Report,
9,Sun,2012-10-21,,ADO Den Haag,1–2,Utrecht,,Kyocera Stadium,Pieter Vink,Match Report,
9,Sun,2012-10-21,,RKC Waalwijk,1–2,Zwolle,,Mandemakers Stadion,Jochem Kamphuis,Match Report,
9,Sun,2012-10-21,,VVV-Venlo,2–3,Feyenoord,,Seacon Stadion - De Koel -,Björn Kuipers,Match Report,
9,Sun,2012-10-21,,Heerenveen,3–0,Groningen,,Abe Lenstra stadion,Pol van Boekel,Match Report,
10,Fri,2012-10-26,,Utrecht,1–0,Groningen,,Galgenwaard,Eric Braamhaar,Match Report,
10,Sat,2012-10-27,,VVV-Venlo,1–4,NAC Breda,,Seacon Stadion - De Koel -,Kevin Blom,Match Report,
10,Sat,2012-10-27,,NEC Nijmegen,0–0,Roda JC,,Goffertstadion,Richard Liesveld,Match Report,
10,Sat,2012-10-27,,ADO Den Haag,2–0,Willem II,,Kyocera Stadium,Reinold Wiedemeijer,Match Report,
10,Sun,2012-10-28,,Feyenoord,2–2,Ajax,,De Kuip,Bas Nijhuis,Match Report,
10,Sun,2012-10-28,,RKC Waalwijk,0–1,Twente,,Mandemakers Stadion,Tom van Sichem,Match Report,
10,Sun,2012-10-28,,Heracles Almelo,6–3,Heerenveen,,Polman Stadion,Jan Wegereef,Match Report,
10,Sun,2012-10-28,,Zwolle,1–2,PSV Eindhoven,,IJsseldelta Stadion,Ed Janssen,Match Report,
10,Sun,2012-10-28,,Vitesse,1–2,AZ Alkmaar,,GelreDome,Pieter Vink,Match Report,
11,Fri,2012-11-02,,Roda JC,0–0,ADO Den Haag,,Parkstad Limburg Stadion,Jan Wegereef,Match Report,
11,Sat,2012-11-03,,Ajax,0–2,Vitesse,,Amsterdam ArenA,Björn Kuipers,Match Report,
11,Sat,2012-11-03,,PSV Eindhoven,4–0,Heracles Almelo,,Philips Stadion,Danny Makkelie,Match Report,
11,Sat,2012-11-03,,Willem II,1–5,Utrecht,,Koning Willem II Stadion,Kevin Blom,Match Report,
11,Sun,2012-11-04,,Twente,3–0,Feyenoord,,De Grolsch Veste,Pieter Vink,Match Report,
11,Sun,2012-11-04,,NAC Breda,2–1,RKC Waalwijk,,Rat Verlegh Stadion,Pol van Boekel,Match Report,
11,Sun,2012-11-04,,Groningen,1–2,NEC Nijmegen,,Euroborg,Bas Nijhuis,Match Report,
11,Sun,2012-11-04,,AZ Alkmaar,1–2,VVV-Venlo,,AFAS Stadion,Tom van Sichem,Match Report,
11,Sun,2012-11-04,,Heerenveen,2–1,Zwolle,,Abe Lenstra stadion,Luc Wouters,Match Report,
12,Fri,2012-11-09,,NAC Breda,0–1,Groningen,,Rat Verlegh Stadion,Pieter Vink,Match Report,
12,Sat,2012-11-10,,VVV-Venlo,4–1,Willem II,,Seacon Stadion - De Koel -,Richard Liesveld,Match Report,
12,Sat,2012-11-10,,RKC Waalwijk,4–0,Utrecht,,Mandemakers Stadion,Reinold Wiedemeijer,Match Report,
12,Sat,2012-11-10,,NEC Nijmegen,3–2,Heracles Almelo,,Goffertstadion,Jeroen Sanders,Match Report,
12,Sat,2012-11-10,,ADO Den Haag,2–2,AZ Alkmaar,,Kyocera Stadium,Ruud Bossen,Match Report,
12,Sun,2012-11-11,,Vitesse,0–0,Twente,,GelreDome,Kevin Blom,Match Report,
12,Sun,2012-11-11,,Feyenoord,5–2,Roda JC,,De Kuip,Eric Braamhaar,Match Report,
12,Sun,2012-11-11,,PSV Eindhoven,5–1,Heerenveen,,Philips Stadion,Serdar Gözübüyük,Match Report,
12,Sun,2012-11-11,,Zwolle,2–4,Ajax,,IJsseldelta Stadion,Dennis Higler,Match Report,
13,Sat,2012-11-17,,Zwolle,2–0,NAC Breda,,IJsseldelta Stadion,Björn Kuipers,Match Report,
13,Sat,2012-11-17,,Heerenveen,0–2,RKC Waalwijk,,Abe Lenstra stadion,Ed Janssen,Match Report,
13,Sat,2012-11-17,,ADO Den Haag,1–6,PSV Eindhoven,,Kyocera Stadium,Richard Liesveld,Match Report,
13,Sat,2012-11-17,,Groningen,1–1,AZ Alkmaar,,Euroborg,Jan Wegereef,Match Report,
13,Sat,2012-11-17,,Ajax,2–0,VVV-Venlo,,Amsterdam ArenA,Serdar Gözübüyük,Match Report,
13,Sun,2012-11-18,,Vitesse,4–1,NEC Nijmegen,,GelreDome,Ruud Bossen,Match Report,
13,Sun,2012-11-18,,Utrecht,1–1,Twente,,Galgenwaard,Danny Makkelie,Match Report,
13,Sun,2012-11-18,,Heracles Almelo,5–1,Roda JC,,Polman Stadion,Tom van Sichem,Match Report,
13,Sun,2012-11-18,,Feyenoord,3–0,Willem II,,De Kuip,Sébastien Delferiere,Match Report,
14,Fri,2012-11-23,,NAC Breda,0–3,ADO Den Haag,,Rat Verlegh Stadion,Reinold Wiedemeijer,Match Report,
14,Sat,2012-11-24,,VVV-Venlo,1–1,Heerenveen,,Seacon Stadion - De Koel -,Ruud Bossen,Match Report,
14,Sat,2012-11-24,,RKC Waalwijk,1–1,Groningen,,Mandemakers Stadion,Maarten Ketting,Match Report,
14,Sat,2012-11-24,,NEC Nijmegen,2–0,Utrecht,,Goffertstadion,Björn Kuipers,Match Report,
14,Sat,2012-11-24,,Willem II,2–2,Heracles Almelo,,Koning Willem II Stadion,Pol van Boekel,Match Report,
14,Sun,2012-11-25,,Roda JC,1–2,Ajax,,Parkstad Limburg Stadion,Pieter Vink,Match Report,
14,Sun,2012-11-25,,PSV Eindhoven,1–2,Vitesse,,Philips Stadion,Bas Nijhuis,Match Report,
14,Sun,2012-11-25,,AZ Alkmaar,0–2,Feyenoord,,AFAS Stadion,Kevin Blom,Match Report,
14,Sun,2012-11-25,,Twente,2–2,Zwolle,,De Grolsch Veste,Richard Liesveld,Match Report,
15,Fri,2012-11-30,,Zwolle,0–0,VVV-Venlo,,IJsseldelta Stadion,Bas Nijhuis,Match Report,
15,Sat,2012-12-01,,Twente,2–0,ADO Den Haag,,De Grolsch Veste,Jan Wegereef,Match Report,
15,Sat,2012-12-01,,Willem II,3–1,Heerenveen,,Koning Willem II Stadion,Eric Braamhaar,Match Report,
15,Sat,2012-12-01,,Ajax,3–1,PSV Eindhoven,,Amsterdam ArenA,Björn Kuipers,Match Report,
15,Sat,2012-12-01,,Feyenoord,2–0,RKC Waalwijk,,De Kuip,Danny Makkelie,Match Report,
15,Sun,2012-12-02,,Groningen,2–0,Heracles Almelo,,Euroborg,Dennis Higler,Match Report,
15,Sun,2012-12-02,,NEC Nijmegen,1–1,NAC Breda,,Goffertstadion,Kevin Blom,Match Report,
15,Sun,2012-12-02,,Utrecht,2–1,AZ Alkmaar,,Galgenwaard,Pieter Vink,Match Report,
15,Sun,2012-12-02,,Vitesse,3–0,Roda JC,,GelreDome,Jonathan Lardot,Match Report,
16,Fri,2012-12-07,,Heracles Almelo,1–1,Utrecht,,Polman Stadion,Ruud Bossen,Match Report,
16,Sat,2012-12-08,,Ajax,2–0,Groningen,,Amsterdam ArenA,Richard Liesveld,Match Report,
16,Sat,2012-12-08,,RKC Waalwijk,2–0,NEC Nijmegen,,Mandemakers Stadion,Eric Braamhaar,Match Report,
16,Sat,2012-12-08,,AZ Alkmaar,0–0,Willem II,,AFAS Stadion,Ed Janssen,Match Report,
16,Sat,2012-12-08,,ADO Den Haag,1–1,Zwolle,,Kyocera Stadium,Tom van Sichem,Match Report,
16,Sun,2012-12-09,,VVV-Venlo,3–1,Vitesse,,Seacon Stadion - De Koel -,Danny Makkelie,Match Report,
16,Sun,2012-12-09,,NAC Breda,2–2,Feyenoord,,Rat Verlegh Stadion,Serdar Gözübüyük,Match Report,
16,Sun,2012-12-09,,PSV Eindhoven,3–0,Twente,,Philips Stadion,Pol van Boekel,Match Report,
16,Sun,2012-12-09,,Heerenveen,4–4,Roda JC,,Abe Lenstra stadion,Jan Wegereef,Match Report,
17,Fri,2012-12-14,,Twente,3–2,Heracles Almelo,,De Grolsch Veste,Eric Braamhaar,Match Report,
17,Sat,2012-12-15,,Groningen,0–0,VVV-Venlo,,Euroborg,Serdar Gözübüyük,Match Report,
17,Sat,2012-12-15,,Zwolle,1–2,AZ Alkmaar,,IJsseldelta Stadion,Jochem Kamphuis,Match Report,
17,Sat,2012-12-15,,Roda JC,0–0,NAC Breda,,Parkstad Limburg Stadion,Björn Kuipers,Match Report,
17,Sat,2012-12-15,,NEC Nijmegen,1–1,PSV Eindhoven,,Goffertstadion,Pieter Vink,Match Report,
17,Sun,2012-12-16,,Willem II,2–4,Ajax,,Koning Willem II Stadion,Kevin Blom,Match Report,
17,Sun,2012-12-16,,Feyenoord,3–2,ADO Den Haag,,De Kuip,Ruud Bossen,Match Report,
17,Sun,2012-12-16,,Vitesse,2–2,RKC Waalwijk,,GelreDome,Reinold Wiedemeijer,Match Report,
17,Sun,2012-12-16,,Utrecht,3–1,Heerenveen,,Galgenwaard,Dennis Higler,Match Report,
18,Fri,2012-12-21,,AZ Alkmaar,0–3,Twente,,AFAS Stadion,Richard Liesveld,Match Report,
18,Sat,2012-12-22,,NAC Breda,1–6,PSV Eindhoven,,Rat Verlegh Stadion,Bas Nijhuis,Match Report,
18,Sat,2012-12-22,,Heerenveen,2–1,Vitesse,,Abe Lenstra stadion,Pieter Vink,Match Report,
18,Sat,2012-12-22,,Heracles Almelo,1–1,Zwolle,,Polman Stadion,Pol van Boekel,Match Report,
18,Sat,2012-12-22,,ADO Den Haag,2–0,NEC Nijmegen,,Kyocera Stadium,Alexandre Boucaut,Match Report,
18,Sun,2012-12-23,,Feyenoord,2–1,Groningen,,De Kuip,Björn Kuipers,Match Report,
18,Sun,2012-12-23,,Utrecht,0–0,Ajax,,Galgenwaard,Danny Makkelie,Match Report,
18,Sun,2012-12-23,,VVV-Venlo,2–4,Roda JC,,Seacon Stadion - De Koel -,Kevin Blom,Match Report,
18,Sun,2012-12-23,,RKC Waalwijk,0–0,Willem II,,Mandemakers Stadion,Tom van Sichem,Match Report,
19,Fri,2013-01-18,,PSV Eindhoven,1–3,Zwolle,,Philips Stadion,Dennis Higler,Match Report,
19,Sat,2013-01-19,,Twente,0–0,RKC Waalwijk,,De Grolsch Veste,Ruud Bossen,Match Report,
19,Sat,2013-01-19,,NAC Breda,1–0,VVV-Venlo,,Rat Verlegh Stadion,Eric Braamhaar,Match Report,
19,Sat,2013-01-19,,AZ Alkmaar,4–1,Vitesse,,AFAS Stadion,Jan Wegereef,Match Report,
19,Sat,2013-01-19,,Heerenveen,0–1,Heracles Almelo,,Abe Lenstra stadion,Reinold Wiedemeijer,Match Report,
19,Sun,2013-01-20,,Roda JC,2–0,NEC Nijmegen,,Parkstad Limburg Stadion,Bas Nijhuis,Match Report,
19,Sun,2013-01-20,,Ajax,3–0,Feyenoord,,Amsterdam ArenA,Pol van Boekel,Match Report,
19,Sun,2013-01-20,,Groningen,0–2,Utrecht,,Euroborg,Ed Janssen,Match Report,
19,Sun,2013-01-20,,Willem II,1–1,ADO Den Haag,,Koning Willem II Stadion,Maarten Ketting,Match Report,
20,Fri,2013-01-25,,VVV-Venlo,1–4,AZ Alkmaar,,Seacon Stadion - De Koel -,Björn Kuipers,Match Report,
20,Sat,2013-01-26,,RKC Waalwijk,0–4,NAC Breda,,Mandemakers Stadion,Pol van Boekel,Match Report,
20,Sat,2013-01-26,,Zwolle,1–1,Heerenveen,,IJsseldelta Stadion,Jeroen Sanders,Match Report,
20,Sat,2013-01-26,,ADO Den Haag,2–2,Roda JC,,Kyocera Stadium,Eric Braamhaar,Match Report,
20,Sat,2013-01-26,,Heracles Almelo,1–5,PSV Eindhoven,,Polman Stadion,Serdar Gözübüyük,Match Report,
20,Sun,2013-01-27,,Feyenoord,0–0,Twente,,De Kuip,Pieter Vink,Match Report,
20,Sun,2013-01-27,,Vitesse,3–2,Ajax,,GelreDome,Bas Nijhuis,Match Report,
20,Sun,2013-01-27,,Utrecht,3–1,Willem II,,Galgenwaard,Jan Wegereef,Match Report,
20,Sun,2013-01-27,,NEC Nijmegen,2–1,Groningen,,Goffertstadion,Tom van Sichem,Match Report,
21,Fri,2013-02-01,,RKC Waalwijk,0–1,Heerenveen,,Mandemakers Stadion,Ed Janssen,Match Report,
21,Sat,2013-02-02,,PSV Eindhoven,7–0,ADO Den Haag,,Philips Stadion,Danny Makkelie,Match Report,
21,Sat,2013-02-02,,NAC Breda,3–0,Zwolle,,Rat Verlegh Stadion,Reinold Wiedemeijer,Match Report,
21,Sat,2013-02-02,,AZ Alkmaar,0–1,Groningen,,AFAS Stadion,Dennis Higler,Match Report,
21,Sat,2013-02-02,,Roda JC,3–3,Heracles Almelo,,Parkstad Limburg Stadion,Jochem Kamphuis,Match Report,
21,Sun,2013-02-03,,VVV-Venlo,0–3,Ajax,,Seacon Stadion - De Koel -,Ruud Bossen,Match Report,
21,Sun,2013-02-03,,NEC Nijmegen,2–1,Vitesse,,Goffertstadion,Björn Kuipers,Match Report,
21,Sun,2013-02-03,,Willem II,1–3,Feyenoord,,Koning Willem II Stadion,Richard Liesveld,Match Report,
21,Sun,2013-02-03,,Twente,2–4,Utrecht,,De Grolsch Veste,Kevin Blom,Match Report,
22,Sat,2013-02-09,,Vitesse,2–2,PSV Eindhoven,,GelreDome,Pol van Boekel,Match Report,
22,Sat,2013-02-09,,ADO Den Haag,2–1,NAC Breda,,Kyocera Stadium,Ruud Bossen,Match Report,
22,Sat,2013-02-09,,Heracles Almelo,4–1,Willem II,,Polman Stadion,Danny Makkelie,Match Report,
22,Sat,2013-02-09,,Heerenveen,2–2,VVV-Venlo,,Abe Lenstra stadion,Jan Wegereef,Match Report,
22,Sat,2013-02-09,,Groningen,2–1,RKC Waalwijk,,Euroborg,Pieter Vink,Match Report,
22,Sun,2013-02-10,,Utrecht,0–3,NEC Nijmegen,,Galgenwaard,Richard Liesveld,Match Report,
22,Sun,2013-02-10,,Ajax,1–1,Roda JC,,Amsterdam ArenA,Serdar Gözübüyük,Match Report,
22,Sun,2013-02-10,,Zwolle,1–1,Twente,,IJsseldelta Stadion,Tom van Sichem,Match Report,
22,Sun,2013-02-10,,Feyenoord,3–1,AZ Alkmaar,,De Kuip,Bas Nijhuis,Match Report,
23,Fri,2013-02-15,,NEC Nijmegen,1–2,VVV-Venlo,,Goffertstadion,Jeroen Sanders,Match Report,
23,Sat,2013-02-16,,NAC Breda,1–1,Heracles Almelo,,Rat Verlegh Stadion,Jonathan Lardot,Match Report,
23,Sat,2013-02-16,,Twente,1–1,Willem II,,De Grolsch Veste,Serdar Gözübüyük,Match Report,
23,Sat,2013-02-16,,Roda JC,2–2,AZ Alkmaar,,Parkstad Limburg Stadion,Björn Kuipers,Match Report,
23,Sat,2013-02-16,,PSV Eindhoven,2–1,Utrecht,,Philips Stadion,Pieter Vink,Match Report,
23,Sun,2013-02-17,,ADO Den Haag,2–1,Heerenveen,,Kyocera Stadium,Dennis Higler,Match Report,
23,Sun,2013-02-17,,RKC Waalwijk,0–2,Ajax,,Mandemakers Stadion,Reinold Wiedemeijer,Match Report,
23,Sun,2013-02-17,,Vitesse,2–0,Groningen,,GelreDome,Richard Liesveld,Match Report,
23,Sun,2013-02-17,,Zwolle,3–2,Feyenoord,,IJsseldelta Stadion,Eric Braamhaar,Match Report,
24,Fri,2013-02-22,,Willem II,2–3,NEC Nijmegen,,Koning Willem II Stadion,Bas Nijhuis,Match Report,
24,Sat,2013-02-23,,Heerenveen,2–1,Twente,,Abe Lenstra stadion,Danny Makkelie,Match Report,
24,Sat,2013-02-23,,VVV-Venlo,1–0,RKC Waalwijk,,Seacon Stadion - De Koel -,Tim Pots,Match Report,
24,Sat,2013-02-23,,Heracles Almelo,3–5,Vitesse,,Polman Stadion,Dennis Higler,Match Report,
24,Sat,2013-02-23,,Groningen,1–0,Zwolle,,Euroborg,Ed Janssen,Match Report,
24,Sun,2013-02-24,,AZ Alkmaar,0–1,NAC Breda,,AFAS Stadion,Eric Braamhaar,Match Report,
24,Sun,2013-02-24,,Utrecht,4–0,Roda JC,,Galgenwaard,Reinold Wiedemeijer,Match Report,
24,Sun,2013-02-24,,Ajax,1–1,ADO Den Haag,,Amsterdam ArenA,Pol van Boekel,Match Report,
24,Sun,2013-02-24,,Feyenoord,2–1,PSV Eindhoven,,De Kuip,Björn Kuipers,Match Report,
25,Fri,2013-03-01,,Vitesse,2–0,Utrecht,,GelreDome,Bas Nijhuis,Match Report,
25,Sat,2013-03-02,,Twente,0–2,Ajax,,De Grolsch Veste,Richard Liesveld,Match Report,
25,Sat,2013-03-02,,Zwolle,2–0,Willem II,,IJsseldelta Stadion,Pieter Vink,Match Report,
25,Sat,2013-03-02,,NAC Breda,1–2,Heerenveen,,Rat Verlegh Stadion,Björn Kuipers,Match Report,
25,Sat,2013-03-02,,PSV Eindhoven,2–0,VVV-Venlo,,Philips Stadion,Kevin Blom,Match Report,
25,Sun,2013-03-03,,Roda JC,4–1,Groningen,,Parkstad Limburg Stadion,Joeri van de Velde,Match Report,
25,Sun,2013-03-03,,RKC Waalwijk,2–1,AZ Alkmaar,,Mandemakers Stadion,Ruud Bossen,Match Report,
25,Sun,2013-03-03,,ADO Den Haag,3–1,Heracles Almelo,,Kyocera Stadium,Tom van Sichem,Match Report,
25,Sun,2013-03-03,,NEC Nijmegen,0–3,Feyenoord,,Goffertstadion,Danny Makkelie,Match Report,
26,Fri,2013-03-08,,Groningen,1–1,NAC Breda,,Euroborg,Pol van Boekel,Match Report,
26,Sat,2013-03-09,,Willem II,1–0,VVV-Venlo,,Koning Willem II Stadion,Björn Kuipers,Match Report,
26,Sat,2013-03-09,,Heracles Almelo,1–0,NEC Nijmegen,,Polman Stadion,Ed Janssen,Match Report,
26,Sat,2013-03-09,,Heerenveen,2–1,PSV Eindhoven,,Abe Lenstra stadion,Reinold Wiedemeijer,Match Report,
26,Sat,2013-03-09,,AZ Alkmaar,1–1,ADO Den Haag,,AFAS Stadion,Serdar Gözübüyük,Match Report,
26,Sun,2013-03-10,,Ajax,3–0,Zwolle,,Amsterdam ArenA,Tom van Sichem,Match Report,
26,Sun,2013-03-10,,Roda JC,0–1,Feyenoord,,Parkstad Limburg Stadion,Pieter Vink,Match Report,
26,Sun,2013-03-10,,Twente,0–1,Vitesse,,De Grolsch Veste,Ruud Bossen,Match Report,
26,Sun,2013-03-10,,Utrecht,1–0,RKC Waalwijk,,Galgenwaard,Eric Braamhaar,Match Report,
27,Fri,2013-03-15,,Zwolle,3–2,Roda JC,,IJsseldelta Stadion,Bas Nijhuis,Match Report,
27,Sat,2013-03-16,,NEC Nijmegen,1–3,Heerenveen,,Goffertstadion,Eric Braamhaar,Match Report,
