Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
3,Fri,2021-08-27,20:00 (21:00),Fortuna Sittard,2–2,RKC Waalwijk,6470,Fortuna Sittard Stadion,Jeroen Manschot,Match Report,
3,Sat,2021-08-28,18:45 (19:45),Cambuur,2–0,Twente,6672,Cambuurstadion,Kevin Blom,Match Report,
3,Sat,2021-08-28,20:00 (21:00),PSV Eindhoven,5–2,Groningen,23447,Philips Stadion,Serdar Gözübüyük,Match Report,
3,Sat,2021-08-28,20:00 (21:00),Go Ahead Eag,2–0,Sparta R'dam,6650,De Adelaarshorst,Jannick van der Laan,Match Report,
3,Sat,2021-08-28,21:00 (22:00),Willem II,1–0,Zwolle,9352,Koning Willem II Stadion,Gerard van Oostrom,Match Report,
3,Sun,2021-08-29,12:15 (13:15),Utrecht,3–1,Feyenoord,16000,Stadion Galgenwaard,Dennis Higler,Match Report,
3,Sun,2021-08-29,14:30 (15:30),Heracles Almelo,0–1,NEC Nijmegen,8053,Polman Stadion,Jochem Kamphuis,Match Report,
3,Sun,2021-08-29,14:30 (15:30),Ajax,5–0,Vitesse,8053,Johan Cruyff ArenA,Danny Makkelie,Match Report,
3,Sun,2021-08-29,16:45 (17:45),Heerenveen,1–3,AZ Alkmaar,16000,Abe Lenstra Stadion,Bas Nijhuis,Match Report,
4,Sat,2021-09-11,16:30 (17:30),Twente,1–0,Utrecht,20000,De Grolsch Veste,Serdar Gözübüyük,Match Report,
4,Sat,2021-09-11,18:45 (19:45),Cambuur,5–2,Go Ahead Eag,6682,Cambuurstadion,Danny Makkelie,Match Report,
4,Sat,2021-09-11,18:45 (19:45),Zwolle,0–2,Ajax,9000,MAC³PARK Stadion,Jeroen Manschot,Match Report,
4,Sat,2021-09-11,21:00 (22:00),AZ Alkmaar,0–3,PSV Eindhoven,13000,AFAS Stadion,Allard Lindhout,Match Report,
4,Sun,2021-09-12,12:15 (13:15),NEC Nijmegen,0–0,Willem II,8333,Goffertstadion,Pol van Boekel,Match Report,
4,Sun,2021-09-12,14:30 (15:30),Groningen,1–1,Heerenveen,15000,Hitachi Capital Mobility Stadion,Rob Dieperink,Match Report,
4,Sun,2021-09-12,14:30 (15:30),Sparta R'dam,3–1,Fortuna Sittard,6623,Sparta-Stadion Het Kasteel,Erwin Blank,Match Report,
4,Sun,2021-09-12,16:45 (17:45),RKC Waalwijk,1–2,Vitesse,4989,Mandemakers Stadion,Jochem Kamphuis,Match Report,
5,Fri,2021-09-17,20:00 (21:00),Sparta R'dam,1–1,NEC Nijmegen,7041,Sparta-Stadion Het Kasteel,Edwin van de Graaf,Match Report,
5,Sat,2021-09-18,16:30 (17:30),Heerenveen,1–0,Fortuna Sittard,16400,Abe Lenstra Stadion,Laurens Gerrets,Match Report,
5,Sat,2021-09-18,18:45 (19:45),Willem II,2–1,Groningen,9463,Koning Willem II Stadion,Jeroen Manschot,Match Report,
5,Sat,2021-09-18,20:00 (21:00),Ajax,9–0,Cambuur,36711,Johan Cruyff ArenA,Sander Van der Eijk,Match Report,
5,Sat,2021-09-18,21:00 (22:00),Utrecht,2–2,RKC Waalwijk,16000,Stadion Galgenwaard,Richard Martens,Match Report,
5,Sun,2021-09-19,12:15 (13:15),Go Ahead Eag,1–0,Zwolle,6600,De Adelaarshorst,Kevin Blom,Match Report,
5,Sun,2021-09-19,14:30 (15:30),PSV Eindhoven,0–4,Feyenoord,24356,Philips Stadion,Danny Makkelie,Match Report,
5,Sun,2021-09-19,16:45 (17:45),Vitesse,1–4,Twente,13808,GelreDome,Pol van Boekel,Match Report,
5,Sun,2021-09-19,16:45 (17:45),Heracles Almelo,3–2,AZ Alkmaar,8053,Polman Stadion,Serdar Gözübüyük,Match Report,
6,Tue,2021-09-21,18:45 (19:45),Fortuna Sittard,0–5,Ajax,8333,Fortuna Sittard Stadion,Jochem Kamphuis,Match Report,
6,Tue,2021-09-21,21:00 (22:00),RKC Waalwijk,1–2,Willem II,2000,Mandemakers Stadion,Dennis Higler,Match Report,
6,Wed,2021-09-22,18:45 (19:45),NEC Nijmegen,0–3,Utrecht,8333,Goffertstadion,Marc Nagtegaal,Match Report,
6,Wed,2021-09-22,18:45 (19:45),Go Ahead Eag,1–2,PSV Eindhoven,6650,De Adelaarshorst,Bas Nijhuis,Match Report,
6,Wed,2021-09-22,20:00 (21:00),Groningen,0–1,Vitesse,14963,Hitachi Capital Mobility Stadion,Allard Lindhout,Match Report,
6,Wed,2021-09-22,21:00 (22:00),Feyenoord,3–1,Heerenveen,32775,Stadion Feijenoord,Martin van den Kerkhof,Match Report,
6,Wed,2021-09-22,21:00 (22:00),Zwolle,1–1,Sparta R'dam,9000,MAC³PARK Stadion,Martin Perez,Match Report,
6,Thu,2021-09-23,18:45 (19:45),Cambuur,2–1,Heracles Almelo,6676,Cambuurstadion,Alex Bos,Match Report,
6,Thu,2021-09-23,21:00 (22:00),Twente,3–1,AZ Alkmaar,18000,De Grolsch Veste,Danny Makkelie,Match Report,
7,Sat,2021-09-25,16:30 (17:30),Willem II,2–1,PSV Eindhoven,14503,Koning Willem II Stadion,Kevin Blom,Match Report,
7,Sat,2021-09-25,18:45 (19:45),Ajax,3–0,Groningen,53148,Johan Cruyff ArenA,Pol van Boekel,Match Report,
7,Sat,2021-09-25,18:45 (19:45),Vitesse,1–1,Fortuna Sittard,11631,GelreDome,Ingmar Oostrom,Match Report,
7,Sat,2021-09-25,21:00 (22:00),Utrecht,5–1,Zwolle,19451,Stadion Galgenwaard,Allard Lindhout,Match Report,
7,Sat,2021-09-25,21:00 (22:00),Feyenoord,5–3,NEC Nijmegen,45495,Stadion Feijenoord,Joey Kooij,Match Report,
7,Sun,2021-09-26,12:15 (13:15),Sparta R'dam,0–4,Cambuur,8645,Sparta-Stadion Het Kasteel,Martin van den Kerkhof,Match Report,
7,Sun,2021-09-26,14:30 (15:30),Heerenveen,2–3,Twente,18500,Abe Lenstra Stadion,Jeroen Manschot,Match Report,
7,Sun,2021-09-26,14:30 (15:30),AZ Alkmaar,5–0,Go Ahead Eag,13612,AFAS Stadion,Dennis Higler,Match Report,
7,Sun,2021-09-26,16:45 (17:45),Heracles Almelo,1–0,RKC Waalwijk,10035,Polman Stadion,Bas Nijhuis,Match Report,
8,Fri,2021-10-01,20:00 (21:00),Groningen,1–1,Twente,16250,Hitachi Capital Mobility Stadion,Martin van den Kerkhof,Match Report,
8,Sat,2021-10-02,18:45 (19:45),RKC Waalwijk,1–1,Go Ahead Eag,6018,Mandemakers Stadion,Erwin Blank,Match Report,
8,Sat,2021-10-02,20:00 (21:00),Heracles Almelo,3–2,Willem II,9251,Polman Stadion,Rob Dieperink,Match Report,
8,Sat,2021-10-02,20:00 (21:00),Zwolle,0–1,Heerenveen,13655,MAC³PARK Stadion,Dennis Higler,Match Report,
8,Sat,2021-10-02,21:00 (22:00),Fortuna Sittard,1–3,NEC Nijmegen,7011,Fortuna Sittard Stadion,Jeroen Manschot,Match Report,
8,Sun,2021-10-03,14:30 (15:30),Ajax,0–1,Utrecht,52621,Johan Cruyff ArenA,Bas Nijhuis,Match Report,
8,Sun,2021-10-03,14:30 (15:30),Cambuur,1–3,AZ Alkmaar,10000,Cambuurstadion,Jochem Kamphuis,Match Report,
8,Sun,2021-10-03,16:45 (17:45),Vitesse,2–1,Feyenoord,14238,GelreDome,Serdar Gözübüyük,Match Report,
8,Sun,2021-10-03,20:00 (21:00),PSV Eindhoven,2–1,Sparta R'dam,30500,Philips Stadion,Sander Van der Eijk,Match Report,
9,Sat,2021-10-16,16:30 (17:30),Feyenoord,2–2,RKC Waalwijk,47183,Stadion Feijenoord,Pol van Boekel,Match Report,
9,Sat,2021-10-16,18:45 (19:45),Heerenveen,0–2,Ajax,25133,Abe Lenstra Stadion,Danny Makkelie,Match Report,
9,Sat,2021-10-16,18:45 (19:45),Go Ahead Eag,4–2,Heracles Almelo,9701,De Adelaarshorst,Richard Martens,Match Report,
9,Sat,2021-10-16,21:00 (22:00),Fortuna Sittard,1–0,Cambuur,6873,Fortuna Sittard Stadion,Dennis Higler,Match Report,
9,Sat,2021-10-16,21:00 (22:00),PSV Eindhoven,3–1,Zwolle,30500,Philips Stadion,Joey Kooij,Match Report,
9,Sun,2021-10-17,12:15 (13:15),AZ Alkmaar,5–1,Utrecht,17037,AFAS Stadion,Kevin Blom,Match Report,
9,Sun,2021-10-17,14:30 (15:30),NEC Nijmegen,0–1,Vitesse,12500,Goffertstadion,Allard Lindhout,Match Report,
9,Sun,2021-10-17,14:30 (15:30),Sparta R'dam,1–1,Groningen,9038,Sparta-Stadion Het Kasteel,Serdar Gözübüyük,Match Report,
9,Sun,2021-10-17,16:45 (17:45),Twente,1–1,Willem II,27000,De Grolsch Veste,Jochem Kamphuis,Match Report,
10,Fri,2021-10-22,20:00 (21:00),Willem II,1–1,Fortuna Sittard,14057,Koning Willem II Stadion,Jannick van der Laan,Match Report,
10,Sat,2021-10-23,18:45 (19:45),Utrecht,2–1,Heerenveen,21875,Stadion Galgenwaard,Jochem Kamphuis,Match Report,
10,Sat,2021-10-23,20:00 (21:00),Zwolle,1–0,Heracles Almelo,13026,MAC³PARK Stadion,Marc Nagtegaal,Match Report,
10,Sat,2021-10-23,21:00 (22:00),RKC Waalwijk,1–0,Sparta R'dam,5304,Mandemakers Stadion,Jeroen Manschot,Match Report,
10,Sun,2021-10-24,12:15 (13:15),Twente,1–2,NEC Nijmegen,26000,De Grolsch Veste,Kevin Blom,Match Report,
10,Sun,2021-10-24,14:30 (15:30),Vitesse,1–2,Go Ahead Eag,12783,GelreDome,Dennis Higler,Match Report,
10,Sun,2021-10-24,14:30 (15:30),Cambuur,2–3,Feyenoord,10000,Cambuurstadion,Bas Nijhuis,Match Report,
10,Sun,2021-10-24,16:45 (17:45),Ajax,5–0,PSV Eindhoven,53585,Johan Cruyff ArenA,Serdar Gözübüyük,Match Report,
10,Sun,2021-10-24,20:00 (21:00),Groningen,2–0,AZ Alkmaar,11300,Hitachi Capital Mobility Stadion,Danny Makkelie,Match Report,
11,Sat,2021-10-30,16:30 (17:30),PSV Eindhoven,5–2,Twente,32500,Philips Stadion,Danny Makkelie,Match Report,
11,Sat,2021-10-30,18:45 (19:45),Heracles Almelo,0–0,Ajax,12080,Polman Stadion,Jeroen Manschot,Match Report,
11,Sat,2021-10-30,20:00 (21:00),Heerenveen,1–2,Vitesse,17187,Abe Lenstra Stadion,Martin van den Kerkhof,Match Report,
11,Sat,2021-10-30,21:00 (22:00),AZ Alkmaar,3–2,Zwolle,15328,AFAS Stadion,Serdar Gözübüyük,Match Report,
11,Sun,2021-10-31,12:15 (14:15),Sparta R'dam,0–1,Feyenoord,10599,Sparta-Stadion Het Kasteel,Kevin Blom,Match Report,
11,Sun,2021-10-31,14:30 (16:30),NEC Nijmegen,3–0,Groningen,,Goffertstadion,Ingmar Oostrom,Match Report,
11,Sun,2021-10-31,16:45 (18:45),RKC Waalwijk,0–1,Cambuur,4754,Mandemakers Stadion,Edwin van de Graaf,Match Report,
11,Sun,2021-10-31,16:45 (18:45),Utrecht,5–1,Willem II,20469,Stadion Galgenwaard,Pol van Boekel,Match Report,
11,Sun,2021-10-31,20:00 (22:00),Go Ahead Eag,4–3,Fortuna Sittard,8807,De Adelaarshorst,Alex Bos,Match Report,
12,Fri,2021-11-05,20:00 (22:00),Twente,1–0,Heracles Almelo,30000,De Grolsch Veste,Dennis Higler,Match Report,
12,Sat,2021-11-06,18:45 (20:45),NEC Nijmegen,1–1,Heerenveen,,Goffertstadion,Bas Nijhuis,Match Report,
12,Sat,2021-11-06,20:00 (22:00),Willem II,0–3,Sparta R'dam,13028,Koning Willem II Stadion,Joey Kooij,Match Report,
12,Sat,2021-11-06,21:00 (23:00),Zwolle,1–2,Cambuur,13098,MAC³PARK Stadion,Sander Van der Eijk,Match Report,
12,Sun,2021-11-07,12:15 (14:15),Groningen,1–1,RKC Waalwijk,20313,Hitachi Capital Mobility Stadion,Kevin Blom,Match Report,
12,Sun,2021-11-07,14:30 (16:30),Fortuna Sittard,1–4,PSV Eindhoven,9527,Fortuna Sittard Stadion,Pol van Boekel,Match Report,
12,Sun,2021-11-07,16:45 (18:45),Vitesse,2–1,Utrecht,15867,GelreDome,Danny Makkelie,Match Report,
12,Sun,2021-11-07,16:45 (18:45),Feyenoord,1–0,AZ Alkmaar,47500,Stadion Feijenoord,Allard Lindhout,Match Report,
12,Sun,2021-11-07,20:00 (22:00),Ajax,0–0,Go Ahead Eag,53497,Johan Cruyff ArenA,Rob Dieperink,Match Report,
13,Sat,2021-11-20,16:30 (18:30),PSV Eindhoven,2–0,Vitesse,,Philips Stadion,Bas Nijhuis,Match Report,
13,Sat,2021-11-20,18:45 (20:45),Sparta R'dam,0–1,Twente,,Sparta-Stadion Het Kasteel,Edwin van de Graaf,Match Report,
13,Sat,2021-11-20,20:00 (22:00),AZ Alkmaar,1–1,NEC Nijmegen,,AFAS Stadion,Jeroen Manschot,Match Report,
13,Sat,2021-11-20,21:00 (23:00),Heracles Almelo,3–1,Fortuna Sittard,,Polman Stadion,Danny Makkelie,Match Report,
13,Sun,2021-11-21,12:15 (14:15),Go Ahead Eag,0–1,Groningen,,De Adelaarshorst,Sander Van der Eijk,Match Report,
13,Sun,2021-11-21,14:30 (16:30),Feyenoord,4–0,Zwolle,,Stadion Feijenoord,Martin van den Kerkhof,Match Report,
13,Sun,2021-11-21,14:30 (16:30),Heerenveen,2–1,Willem II,,Abe Lenstra Stadion,Serdar Gözübüyük,Match Report,
13,Sun,2021-11-21,16:45 (18:45),RKC Waalwijk,0–5,Ajax,,Mandemakers Stadion,Allard Lindhout,Match Report,
13,Sun,2021-11-21,20:00 (22:00),Cambuur,2–1,Utrecht,,Cambuurstadion,Dennis Higler,Match Report,
14,Fri,2021-11-26,20:00 (22:00),NEC Nijmegen,2–3,Cambuur,,Goffertstadion,Rob Dieperink,Match Report,
14,Sat,2021-11-27,18:45 (20:45),Fortuna Sittard,1–4,Groningen,,Fortuna Sittard Stadion,Jeroen Manschot,Match Report,
14,Sat,2021-11-27,20:00 (22:00),Zwolle,0–0,RKC Waalwijk,,MAC³PARK Stadion,Joey Kooij,Match Report,
14,Sat,2021-11-27,21:00 (23:00),Willem II,0–1,Go Ahead Eag,,Koning Willem II Stadion,Laurens Gerrets,Match Report,
14,Sun,2021-11-28,12:15 (14:15),Sparta R'dam,0–1,Ajax,,Sparta-Stadion Het Kasteel,Jochem Kamphuis,Match Report,
14,Sun,2021-11-28,14:30 (16:30),Twente,0–0,Feyenoord,,De Grolsch Veste,Serdar Gözübüyük,Match Report,
14,Sun,2021-11-28,14:30 (16:30),Utrecht,1–0,Heracles Almelo,,Stadion Galgenwaard,Martin van den Kerkhof,Match Report,
14,Sun,2021-11-28,16:45 (18:45),Heerenveen,1–1,PSV Eindhoven,,Abe Lenstra Stadion,Allard Lindhout,Match Report,
14,Sun,2021-11-28,20:00 (22:00),Vitesse,0–0,AZ Alkmaar,,GelreDome,Danny Makkelie,Match Report,
4,Wed,2021-12-01,20:00 (22:00),Feyenoord,2–1,Heracles Almelo,,Stadion Feijenoord,Bas Nijhuis,Match Report,
2,Thu,2021-12-02,18:45 (20:45),AZ Alkmaar,2–1,Fortuna Sittard,,AFAS Stadion,Dennis Higler,Match Report,
15,Thu,2021-12-02,21:00 (23:00),Ajax,5–0,Willem II,,Johan Cruyff ArenA,Edwin van de Graaf,Match Report,
15,Fri,2021-12-03,20:00 (22:00),Groningen,1–1,Zwolle,,Hitachi Capital Mobility Stadion,Richard Martens,Match Report,
15,Sat,2021-12-04,16:30 (18:30),PSV Eindhoven,4–1,Utrecht,,Philips Stadion,Danny Makkelie,Match Report,
15,Sat,2021-12-04,18:45 (20:45),Cambuur,1–6,Vitesse,,Cambuurstadion,Serdar Gözübüyük,Match Report,
15,Sat,2021-12-04,21:00 (23:00),Heracles Almelo,0–1,Heerenveen,,Polman Stadion,Pol van Boekel,Match Report,
15,Sun,2021-12-05,12:15 (14:15),RKC Waalwijk,2–1,NEC Nijmegen,,Mandemakers Stadion,Dennis Higler,Match Report,
15,Sun,2021-12-05,14:30 (16:30),Go Ahead Eag,1–2,Twente,,De Adelaarshorst,Allard Lindhout,Match Report,
15,Sun,2021-12-05,14:30 (16:30),AZ Alkmaar,3–1,Sparta R'dam,,AFAS Stadion,Sander Van der Eijk,Match Report,
15,Sun,2021-12-05,16:45 (18:45),Feyenoord,5–0,Fortuna Sittard,,Stadion Feijenoord,Rob Dieperink,Match Report,
16,Fri,2021-12-10,20:00 (22:00),Willem II,1–3,Cambuur,,Koning Willem II Stadion,Martin van den Kerkhof,Match Report,
16,Sat,2021-12-11,18:45 (20:45),Utrecht,0–0,Go Ahead Eag,,Stadion Galgenwaard,Joey Kooij,Match Report,
16,Sat,2021-12-11,20:00 (22:00),Heerenveen,0–0,Sparta R'dam,,Abe Lenstra Stadion,Jannick van der Laan,Match Report,
16,Sat,2021-12-11,21:00 (23:00),Zwolle,0–1,Fortuna Sittard,,MAC³PARK Stadion,Edwin van de Graaf,Match Report,
16,Sun,2021-12-12,12:15 (14:15),Twente,2–1,RKC Waalwijk,,De Grolsch Veste,Pol van Boekel,Match Report,
16,Sun,2021-12-12,14:30 (16:30),Vitesse,2–1,Heracles Almelo,,GelreDome,Jeroen Manschot,Match Report,
16,Sun,2021-12-12,14:30 (16:30),Groningen,1–1,Feyenoord,,Hitachi Capital Mobility Stadion,Danny Makkelie,Match Report,
16,Sun,2021-12-12,16:45 (18:45),Ajax,1–2,AZ Alkmaar,,Johan Cruyff ArenA,Bas Nijhuis,Match Report,
16,Sun,2021-12-12,20:00 (22:00),NEC Nijmegen,1–2,PSV Eindhoven,,Goffertstadion,Serdar Gözübüyük,Match Report,
17,Sat,2021-12-18,16:30 (18:30),Fortuna Sittard,2–2,Utrecht,,Fortuna Sittard Stadion,Martin Perez,Match Report,
17,Sat,2021-12-18,18:45 (20:45),Sparta R'dam,2–2,Vitesse,,Sparta-Stadion Het Kasteel,Bas Nijhuis,Match Report,
17,Sat,2021-12-18,20:00 (22:00),AZ Alkmaar,4–1,Willem II,,AFAS Stadion,Allard Lindhout,Match Report,
17,Sat,2021-12-18,20:00 (22:00),Heracles Almelo,4–2,Groningen,,Polman Stadion,Serdar Gözübüyük,Match Report,
17,Sat,2021-12-18,21:00 (23:00),Zwolle,1–3,Twente,,MAC³PARK Stadion,Alex Bos,Match Report,
17,Sun,2021-12-19,12:15 (14:15),Cambuur,1–2,Heerenveen,,Cambuurstadion,Danny Makkelie,Match Report,
17,Sun,2021-12-19,14:30 (16:30),Go Ahead Eag,0–2,NEC Nijmegen,,De Adelaarshorst,Erwin Blank,Match Report,
17,Sun,2021-12-19,14:30 (16:30),Feyenoord,0–2,Ajax,,Stadion Feijenoord,Dennis Higler,Match Report,
17,Sun,2021-12-19,16:45 (18:45),RKC Waalwijk,1–4,PSV Eindhoven,,Mandemakers Stadion,Jeroen Manschot,Match Report,
18,Tue,2021-12-21,18:45 (20:45),Vitesse,1–0,Zwolle,,GelreDome,Pol van Boekel,Match Report,
18,Tue,2021-12-21,21:00 (23:00),AZ Alkmaar,1–0,Groningen,,AFAS Stadion,Martin van den Kerkhof,Match Report,
18,Wed,2021-12-22,18:45 (20:45),Willem II,0–1,NEC Nijmegen,,Koning Willem II Stadion,Danny Makkelie,Match Report,
18,Wed,2021-12-22,18:45 (20:45),Heerenveen,0–3,Feyenoord,,Abe Lenstra Stadion,Jeroen Manschot,Match Report,
18,Wed,2021-12-22,20:00 (22:00),Heracles Almelo,1–1,Cambuur,,Polman Stadion,Allard Lindhout,Match Report,
18,Wed,2021-12-22,21:00 (23:00),Ajax,5–0,Fortuna Sittard,,Johan Cruyff ArenA,Marc Nagtegaal,Match Report,
18,Wed,2021-12-22,21:00 (23:00),Utrecht,1–1,Twente,,Stadion Galgenwaard,Richard Martens,Match Report,
18,Thu,2021-12-23,18:45 (20:45),PSV Eindhoven,2–0,Go Ahead Eag,,Philips Stadion,Dennis Higler,Match Report,
18,Thu,2021-12-23,21:00 (23:00),Sparta R'dam,1–1,RKC Waalwijk,,Sparta-Stadion Het Kasteel,Edwin van de Graaf,Match Report,
19,Fri,2022-01-14,20:00 (22:00),Zwolle,2–0,Willem II,,MAC³PARK Stadion,Jeroen Manschot,Match Report,
19,Sat,2022-01-15,18:45 (20:45),NEC Nijmegen,0–0,Heracles Almelo,,Goffertstadion,Joey Kooij,Match Report,
19,Sat,2022-01-15,20:00 (22:00),Feyenoord,0–1,Vitesse,,Stadion Feijenoord,Allard Lindhout,Match Report,
19,Sat,2022-01-15,20:00 (22:00),Twente,2–0,Heerenveen,,De Grolsch Veste,Pol van Boekel,Match Report,
19,Sat,2022-01-15,21:00 (23:00),Go Ahead Eag,0–2,RKC Waalwijk,,De Adelaarshorst,Sander Van der Eijk,Match Report,
19,Sun,2022-01-16,12:15 (14:15),Utrecht,0–3,Ajax,,Stadion Galgenwaard,Serdar Gözübüyük,Match Report,
19,Sun,2022-01-16,14:30 (16:30),Groningen,0–1,PSV Eindhoven,,Hitachi Capital Mobility Stadion,Bas Nijhuis,Match Report,
19,Sun,2022-01-16,14:30 (16:30),Cambuur,1–1,Sparta R'dam,,Cambuurstadion,Dennis Higler,Match Report,
19,Sun,2022-01-16,16:45 (18:45),Fortuna Sittard,1–2,AZ Alkmaar,,Fortuna Sittard Stadion,Rob Dieperink,Match Report,
20,Sat,2022-01-22,18:45 (20:45),Vitesse,1–3,Groningen,,GelreDome,Dennis Higler,Match Report,
20,Sat,2022-01-22,20:00 (22:00),Heerenveen,0–1,Zwolle,,Abe Lenstra Stadion,Martin van den Kerkhof,Match Report,
20,Sat,2022-01-22,20:00 (22:00),AZ Alkmaar,0–0,Cambuur,,AFAS Stadion,Bas Nijhuis,Match Report,
20,Sat,2022-01-22,21:00 (23:00),Willem II,0–1,Twente,,Koning Willem II Stadion,Edwin van de Graaf,Match Report,
20,Sun,2022-01-23,12:15 (14:15),NEC Nijmegen,1–4,Feyenoord,,Goffertstadion,Pol van Boekel,Match Report,
20,Sun,2022-01-23,14:30 (16:30),Heracles Almelo,1–1,Go Ahead Eag,,Polman Stadion,Jannick van der Laan,Match Report,
20,Sun,2022-01-23,14:30 (16:30),PSV Eindhoven,1–2,Ajax,,Philips Stadion,Danny Makkelie,Match Report,
20,Sun,2022-01-23,16:45 (18:45),Sparta R'dam,0–3,Utrecht,,Sparta-Stadion Het Kasteel,Erwin Blank,Match Report,
20,Sun,2022-01-23,20:00 (22:00),RKC Waalwijk,2–1,Fortuna Sittard,,Mandemakers Stadion,Serdar Gözübüyük,Match Report,
21,Sat,2022-02-05,16:30 (18:30),Utrecht,3–2,Cambuur,8000,Stadion Galgenwaard,Edwin van de Graaf,Match Report,
21,Sat,2022-02-05,18:45 (20:45),Fortuna Sittard,2–0,Heerenveen,,Fortuna Sittard Stadion,Joey Kooij,Match Report,
21,Sat,2022-02-05,20:00 (22:00),PSV Eindhoven,1–2,AZ Alkmaar,,Philips Stadion,Allard Lindhout,Match Report,
21,Sat,2022-02-05,20:00 (22:00),Zwolle,1–1,NEC Nijmegen,4500,MAC³PARK Stadion,Jannick van der Laan,Match Report,
21,Sat,2022-02-05,21:00 (23:00),Twente,3–0,Vitesse,,De Grolsch Veste,Danny Makkelie,Match Report,
21,Sun,2022-02-06,12:15 (14:15),Feyenoord,4–0,Sparta R'dam,17039,Stadion Feijenoord,Serdar Gözübüyük,Match Report,
21,Sun,2022-02-06,14:30 (16:30),Groningen,2–1,Go Ahead Eag,6900,Hitachi Capital Mobility Stadion,Alex Bos,Match Report,
21,Sun,2022-02-06,14:30 (16:30),Willem II,3–1,RKC Waalwijk,4686,Koning Willem II Stadion,Bas Nijhuis,Match Report,
21,Sun,2022-02-06,16:45 (18:45),Ajax,3–0,Heracles Almelo,,Johan Cruyff ArenA,Jeroen Manschot,Match Report,
22,Fri,2022-02-11,20:00 (22:00),Heracles Almelo,1–0,Utrecht,4058,Polman Stadion,Rob Dieperink,Match Report,
22,Sat,2022-02-12,18:45 (20:45),Cambuur,3–4,Zwolle,3300,Cambuurstadion,Ingmar Oostrom,Match Report,
22,Sat,2022-02-12,18:45 (20:45),Groningen,0–1,Fortuna Sittard,7200,Hitachi Capital Mobility Stadion,Edwin van de Graaf,Match Report,
22,Sat,2022-02-12,20:00 (22:00),Vitesse,0–5,PSV Eindhoven,9177,GelreDome,Serdar Gözübüyük,Match Report,
22,Sun,2022-02-13,12:15 (14:15),Go Ahead Eag,1–4,AZ Alkmaar,,De Adelaarshorst,Marc Nagtegaal,Match Report,
22,Sun,2022-02-13,12:15 (14:15),Sparta R'dam,1–0,Willem II,3500,Sparta-Stadion Het Kasteel,Danny Makkelie,Match Report,
22,Sun,2022-02-13,14:30 (16:30),Heerenveen,0–1,NEC Nijmegen,,Abe Lenstra Stadion,Richard Martens,Match Report,
22,Sun,2022-02-13,14:30 (16:30),RKC Waalwijk,0–2,Feyenoord,,Mandemakers Stadion,Jeroen Manschot,Match Report,
22,Sun,2022-02-13,16:45 (18:45),Ajax,5–0,Twente,17859,Johan Cruyff ArenA,Allard Lindhout,Match Report,
