Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
32,Sat,2014-04-12,,Cambuur,4–3,Vitesse,,Cambuurstadion,Kevin Blom,Match Report,
32,Sat,2014-04-12,,Twente,3–0,Roda JC,,De Grolsch Veste,Danny Makkelie,Match Report,
32,Sun,2014-04-13,,AZ Alkmaar,1–1,NEC Nijmegen,,AFAS Stadion,Dennis Higler,Match Report,
32,Sun,2014-04-13,,RKC Waalwijk,1–1,Zwolle,,Mandemakers Stadion,Pieter Vink,Match Report,
32,Sun,2014-04-13,,Utrecht,2–1,Heracles Almelo,,Galgenwaard,Tom van Sichem,Match Report,
32,Sun,2014-04-13,,PSV Eindhoven,0–2,Feyenoord,,Philips Stadion,Björn Kuipers,Match Report,
32,Sun,2014-04-13,,Ajax,3–2,ADO Den Haag,,Amsterdam ArenA,Richard Liesveld,Match Report,
33,Sun,2014-04-27,,Vitesse,2–2,Go Ahead Eag,,GelreDome,Tom van Sichem,Match Report,
33,Sun,2014-04-27,,Roda JC,1–2,Groningen,,Parkstad Limburg Stadion,Richard Liesveld,Match Report,
33,Sun,2014-04-27,,NAC Breda,1–1,RKC Waalwijk,,Rat Verlegh Stadion,Bas Nijhuis,Match Report,
33,Sun,2014-04-27,,Heerenveen,4–1,Utrecht,,Abe Lenstra stadion,Dennis Higler,Match Report,
33,Sun,2014-04-27,,Zwolle,1–2,PSV Eindhoven,,IJsseldelta Stadion,Danny Makkelie,Match Report,
33,Sun,2014-04-27,,Feyenoord,5–1,Cambuur,,De Kuip,Eric Braamhaar,Match Report,
33,Sun,2014-04-27,,NEC Nijmegen,2–5,Twente,,Goffertstadion,Pol van Boekel,Match Report,
33,Sun,2014-04-27,,Heracles Almelo,1–1,Ajax,,Polman Stadion,Pieter Vink,Match Report,
33,Sun,2014-04-27,,ADO Den Haag,2–1,AZ Alkmaar,,Kyocera Stadium,Jochem Kamphuis,Match Report,
34,Sat,2014-05-03,,Groningen,3–1,Heracles Almelo,,Euroborg,Ed Janssen,Match Report,
34,Sat,2014-05-03,,Go Ahead Eag,0–1,Roda JC,,De Adelaarshorst,Pieter Vink,Match Report,
34,Sat,2014-05-03,,Twente,2–2,Zwolle,,De Grolsch Veste,Jochem Kamphuis,Match Report,
34,Sat,2014-05-03,,RKC Waalwijk,0–3,Heerenveen,,Mandemakers Stadion,Björn Kuipers,Match Report,
34,Sat,2014-05-03,,AZ Alkmaar,1–1,Feyenoord,,AFAS Stadion,Tom van Sichem,Match Report,
34,Sat,2014-05-03,,Cambuur,1–2,ADO Den Haag,,Cambuurstadion,Edwin van de Graaf,Match Report,
34,Sat,2014-05-03,,Ajax,2–2,NEC Nijmegen,,Amsterdam ArenA,Kevin Blom,Match Report,
34,Sat,2014-05-03,,PSV Eindhoven,2–0,NAC Breda,,Philips Stadion,Reinold Wiedemeijer,Match Report,
34,Sat,2014-05-03,,Utrecht,2–1,Vitesse,,Galgenwaard,Richard Liesveld,Match Report,
