Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
35,Sun,2012-04-29,,Bologna,3–2,Genoa,,,Antonio Damato,Match Report,
35,Sun,2012-04-29,,Novara,0–4,Juventus,,,Domenico Celi,Match Report,
35,Sun,2012-04-29,,Inter,2–1,Cesena,,,Andrea Romeo,Match Report,
35,Sun,2012-04-29,,Siena,1–4,Milan,,,Christian Brighi,Match Report,
36,Tue,2012-05-01,,Chievo,0–0,Roma,,,Luca Banti,Match Report,
36,Tue,2012-05-01,,Napoli,2–0,Palermo,,,Andrea De Marco,Match Report,
36,Wed,2012-05-02,,Parma,3–1,Inter,,,Daniele Orsato,Match Report,
36,Wed,2012-05-02,,Catania,0–1,Bologna,,,Gennaro Palazzino,Match Report,
36,Wed,2012-05-02,,Cesena,0–1,Udinese,,,Antonio Damato,Match Report,
36,Wed,2012-05-02,,Genoa,2–1,Cagliari,,,Paolo Mazzoleni,Match Report,
36,Wed,2012-05-02,,Fiorentina,2–2,Novara,,,Antonio Giannoccaro,Match Report,
36,Wed,2012-05-02,,Lazio,1–1,Siena,,,Domenico Celi,Match Report,
36,Wed,2012-05-02,,Juventus,1–1,Lecce,,,Paolo Valeri,Match Report,
36,Wed,2012-05-02,,Milan,2–0,Atalanta,,,Marco Guida,Match Report,
37,Sat,2012-05-05,,Lecce,0–1,Fiorentina,,,Christian Brighi,Match Report,
37,Sat,2012-05-05,,Roma,2–2,Catania,,,Sebastiano Peruzzo,Match Report,
37,Sun,2012-05-06,,Novara,3–0,Cesena,,,Filippo Merchiori,Match Report,
37,Sun,2012-05-06,,Atalanta,0–2,Lazio,,,Gianluca Rocchi,Match Report,
37,Sun,2012-05-06,,Inter,4–2,Milan,,,Nicola Rizzoli,Match Report,
37,Sun,2012-05-06,,Siena,0–2,Parma,,,Silvio Baratta,Match Report,
37,Sun,2012-05-06,,Cagliari,0–2,Juventus,,,Daniele Orsato,Match Report,
37,Sun,2012-05-06,,Palermo,4–4,Chievo,,,Andrea Gervasoni,Match Report,
37,Sun,2012-05-06,,Udinese,2–0,Genoa,,,Paolo Tagliavento,Match Report,
37,Sun,2012-05-06,,Bologna,2–0,Napoli,,,Mauro Bergonzi,Match Report,
38,Sun,2012-05-13,,Cesena,2–3,Roma,,,Carmine Russo,Match Report,
38,Sun,2012-05-13,,Juventus,3–1,Atalanta,,,Gabriele Gava,Match Report,
38,Sun,2012-05-13,,Catania,0–2,Udinese,,,Andrea De Marco,Match Report,
38,Sun,2012-05-13,,Chievo,1–0,Lecce,,,Luca Banti,Match Report,
38,Sun,2012-05-13,,Fiorentina,0–0,Cagliari,,,Emiliano Gallione,Match Report,
38,Sun,2012-05-13,,Napoli,2–1,Siena,,,Domenico Celi,Match Report,
38,Sun,2012-05-13,,Parma,1–0,Bologna,,,Maurizio Ciampi,Match Report,
38,Sun,2012-05-13,,Lazio,3–1,Inter,,,Antonio Damato,Match Report,
38,Sun,2012-05-13,,Milan,2–1,Novara,,,Massimiliano Velotto,Match Report,
38,Sun,2012-05-13,,Genoa,2–0,Palermo,,,Paolo Valeri,Match Report,
