Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
4,Sun,2013-09-22,,Milan,1–2,Napoli,,,Luca Banti,Match Report,
4,Sun,2013-09-22,,Roma,2–0,Lazio,,,Gianluca Rocchi,Match Report,
5,Tue,2013-09-24,,Udinese,1–0,Genoa,,,Daniele Orsato,Match Report,
5,Wed,2013-09-25,,Chievo,1–2,Juventus,,,Andrea De Marco,Match Report,
5,Wed,2013-09-25,,Lazio,3–1,Catania,,,Massimiliano Irrati,Match Report,
5,Wed,2013-09-25,,Bologna,3–3,Milan,,,Paolo Tagliavento,Match Report,
5,Wed,2013-09-25,,Parma,4–3,Atalanta,,,Andrea Gervasoni,Match Report,
5,Wed,2013-09-25,,Torino,2–2,Hellas Verona,,,Nicola Rizzoli,Match Report,
5,Wed,2013-09-25,,Livorno,1–1,Cagliari,,,Luca Pairetto,Match Report,
5,Wed,2013-09-25,,Sampdoria,0–2,Roma,,,Gianpaolo Calvarese,Match Report,
5,Wed,2013-09-25,,Napoli,1–1,Sassuolo,,,Daniele Doveri,Match Report,
5,Thu,2013-09-26,,Inter,2–1,Fiorentina,,,Paolo Valeri,Match Report,
6,Sat,2013-09-28,,Genoa,0–2,Napoli,,,Antonio Damato,Match Report,
6,Sat,2013-09-28,,Milan,1–0,Sampdoria,,,Sebastiano Peruzzo,Match Report,
6,Sun,2013-09-29,,Sassuolo,2–2,Lazio,,,Luca Banti,Match Report,
6,Sun,2013-09-29,,Hellas Verona,2–1,Livorno,,,Dino Tommasi,Match Report,
6,Sun,2013-09-29,,Torino,0–1,Juventus,,,Paolo Mazzoleni,Match Report,
6,Sun,2013-09-29,,Roma,5–0,Bologna,,,Carmine Russo,Match Report,
6,Sun,2013-09-29,,Atalanta,2–0,Udinese,,,Piero Giacomelli,Match Report,
6,Sun,2013-09-29,,Catania,2–0,Chievo,,,Marco Guida,Match Report,
6,Sun,2013-09-29,,Cagliari,1–1,Inter,,,Gianluca Rocchi,Match Report,
6,Mon,2013-09-30,,Fiorentina,2–2,Parma,,,Davide Massa,Match Report,
7,Sat,2013-10-05,,Inter,0–3,Roma,,,Paolo Tagliavento,Match Report,
7,Sat,2013-10-05,,Chievo,0–1,Atalanta,,,Daniele Doveri,Match Report,
7,Sun,2013-10-06,,Parma,3–1,Sassuolo,,,Andrea De Marco,Match Report,
7,Sun,2013-10-06,,Lazio,0–0,Fiorentina,,,Daniele Orsato,Match Report,
7,Sun,2013-10-06,,Juventus,3–2,Milan,,,Gianluca Rocchi,Match Report,
7,Sun,2013-10-06,,Udinese,2–0,Cagliari,,,Sebastiano Peruzzo,Match Report,
7,Sun,2013-10-06,,Sampdoria,2–2,Torino,,,Andrea Gervasoni,Match Report,
7,Sun,2013-10-06,,Bologna,1–4,Hellas Verona,,,Paolo Valeri,Match Report,
7,Sun,2013-10-06,,Catania,1–1,Genoa,,,Gianpaolo Calvarese,Match Report,
7,Sun,2013-10-06,,Napoli,4–0,Livorno,,,Mauro Bergonzi,Match Report,
8,Fri,2013-10-18,,Roma,2–0,Napoli,,,Daniele Orsato,Match Report,
8,Sat,2013-10-19,,Cagliari,2–1,Catania,,,Piero Giacomelli,Match Report,
8,Sat,2013-10-19,,Milan,1–0,Udinese,,,Marco Guida,Match Report,
8,Sun,2013-10-20,,Livorno,1–2,Sampdoria,,,Domenico Celi,Match Report,
8,Sun,2013-10-20,,Torino,3–3,Inter,,,Daniele Doveri,Match Report,
8,Sun,2013-10-20,,Sassuolo,2–1,Bologna,,,Antonio Damato,Match Report,
8,Sun,2013-10-20,,Genoa,2–1,Chievo,,,Paolo Mazzoleni,Match Report,
8,Sun,2013-10-20,,Atalanta,2–1,Lazio,,,Carmine Russo,Match Report,
8,Sun,2013-10-20,,Hellas Verona,3–2,Parma,,,Maurizio Mariani,Match Report,
8,Sun,2013-10-20,,Fiorentina,4–2,Juventus,,,Nicola Rizzoli,Match Report,
9,Sat,2013-10-26,,Inter,4–2,Hellas Verona,,,Domenico Celi,Match Report,
9,Sat,2013-10-26,,Sampdoria,1–0,Atalanta,,,Massimiliano Irrati,Match Report,
9,Sun,2013-10-27,,Lazio,2–0,Cagliari,,,Davide Massa,Match Report,
9,Sun,2013-10-27,,Bologna,1–0,Livorno,,,Paolo Tagliavento,Match Report,
9,Sun,2013-10-27,,Catania,0–0,Sassuolo,,,Dino Tommasi,Match Report,
9,Sun,2013-10-27,,Juventus,2–0,Genoa,,,Daniele Doveri,Match Report,
9,Sun,2013-10-27,,Parma,3–2,Milan,,,Paolo Valeri,Match Report,
9,Sun,2013-10-27,,Chievo,1–2,Fiorentina,,,Luca Banti,Match Report,
9,Sun,2013-10-27,,Napoli,2–0,Torino,,,Andrea De Marco,Match Report,
9,Sun,2013-10-27,,Udinese,0–1,Roma,,,Mauro Bergonzi,Match Report,
10,Tue,2013-10-29,,Atalanta,1–1,Inter,,,Nicola Rizzoli,Match Report,
10,Wed,2013-10-30,,Fiorentina,1–2,Napoli,,,Gianpaolo Calvarese,Match Report,
10,Wed,2013-10-30,,Genoa,1–0,Parma,,,Carmine Russo,Match Report,
10,Wed,2013-10-30,,Sassuolo,1–2,Udinese,,,Riccardo Pinzani,Match Report,
10,Wed,2013-10-30,,Cagliari,0–3,Bologna,,,Daniele Orsato,Match Report,
10,Wed,2013-10-30,,Milan,1–1,Lazio,,,Antonio Damato,Match Report,
10,Wed,2013-10-30,,Livorno,3–3,Torino,,,Paolo Valeri,Match Report,
10,Wed,2013-10-30,,Hellas Verona,2–0,Sampdoria,,,Piero Giacomelli,Match Report,
10,Wed,2013-10-30,,Juventus,4–0,Catania,,,Marco Guida,Match Report,
10,Thu,2013-10-31,,Roma,1–0,Chievo,,,Sebastiano Peruzzo,Match Report,
11,Sat,2013-11-02,,Napoli,2–1,Catania,,,Massimiliano Irrati,Match Report,
11,Sat,2013-11-02,,Parma,0–1,Juventus,,,Domenico Celi,Match Report,
11,Sat,2013-11-02,,Milan,0–2,Fiorentina,,,Paolo Mazzoleni,Match Report,
11,Sun,2013-11-03,,Hellas Verona,2–1,Cagliari,,,Andrea Gervasoni,Match Report,
11,Sun,2013-11-03,,Lazio,0–2,Genoa,,,Dino Tommasi,Match Report,
11,Sun,2013-11-03,,Torino,1–1,Roma,,,Luca Banti,Match Report,
11,Sun,2013-11-03,,Livorno,1–0,Atalanta,,,Carmine Russo,Match Report,
11,Sun,2013-11-03,,Udinese,0–3,Inter,,,Davide Massa,Match Report,
11,Sun,2013-11-03,,Sampdoria,3–4,Sassuolo,,,Paolo Tagliavento,Match Report,
11,Mon,2013-11-04,,Bologna,0–0,Chievo,,,Mauro Bergonzi,Match Report,
12,Sat,2013-11-09,,Inter,2–0,Livorno,,,Sebastiano Peruzzo,Match Report,
12,Sat,2013-11-09,,Catania,1–0,Udinese,,,Andrea De Marco,Match Report,
12,Sun,2013-11-10,,Parma,1–1,Lazio,,,Nicola Rizzoli,Match Report,
12,Sun,2013-11-10,,Chievo,0–0,Milan,,,Daniele Orsato,Match Report,
12,Sun,2013-11-10,,Fiorentina,2–1,Sampdoria,,,Antonio Damato,Match Report,
12,Sun,2013-11-10,,Juventus,3–0,Napoli,,,Gianluca Rocchi,Match Report,
12,Sun,2013-11-10,,Cagliari,2–1,Torino,,,Gianpaolo Calvarese,Match Report,
12,Sun,2013-11-10,,Atalanta,2–1,Bologna,,,Daniele Doveri,Match Report,
12,Sun,2013-11-10,,Genoa,2–0,Hellas Verona,,,Angelo Cervellera,Match Report,
12,Sun,2013-11-10,,Roma,1–1,Sassuolo,,,Piero Giacomelli,Match Report,
13,Sat,2013-11-23,,Milan,1–1,Genoa,,,Andrea Gervasoni,Match Report,
13,Sat,2013-11-23,,Napoli,0–1,Parma,,,Paolo Mazzoleni,Match Report,
13,Sat,2013-11-23,,Hellas Verona,0–1,Chievo,,,Marco Guida,Match Report,
13,Sun,2013-11-24,,Sampdoria,1–1,Lazio,,,Daniele Orsato,Match Report,
13,Sun,2013-11-24,,Sassuolo,2–0,Atalanta,,,Paolo Valeri,Match Report,
13,Sun,2013-11-24,,Bologna,1–1,Inter,,,Luca Banti,Match Report,
13,Sun,2013-11-24,,Torino,4–1,Catania,,,Dino Tommasi,Match Report,
13,Sun,2013-11-24,,Udinese,1–0,Fiorentina,,,Paolo Tagliavento,Match Report,
13,Sun,2013-11-24,,Livorno,0–2,Juventus,,,Davide Massa,Match Report,
13,Mon,2013-11-25,,Roma,0–0,Cagliari,,,Domenico Celi,Match Report,
14,Sat,2013-11-30,,Parma,1–1,Bologna,,,Massimiliano Irrati,Match Report,
14,Sat,2013-11-30,,Genoa,1–1,Torino,,,Sebastiano Peruzzo,Match Report,
14,Sun,2013-12-01,,Cagliari,2–2,Sassuolo,,,Michael Fabbri,Match Report,
14,Sun,2013-12-01,,Inter,1–1,Sampdoria,,,Carmine Russo,Match Report,
14,Sun,2013-12-01,,Juventus,1–0,Udinese,,,Gianpaolo Calvarese,Match Report,
14,Sun,2013-12-01,,Catania,1–3,Milan,,,Nicola Rizzoli,Match Report,
14,Sun,2013-12-01,,Atalanta,1–1,Roma,,,Antonio Damato,Match Report,
14,Sun,2013-12-01,,Chievo,3–0,Livorno,,,Gianluca Rocchi,Match Report,
14,Mon,2013-12-02,,Lazio,2–4,Napoli,,,Mauro Bergonzi,Match Report,
14,Mon,2013-12-02,,Fiorentina,4–3,Hellas Verona,,,Daniele Doveri,Match Report,
15,Fri,2013-12-06,,Bologna,0–2,Juventus,,,Paolo Mazzoleni,Match Report,
15,Sat,2013-12-07,,Napoli,3–3,Udinese,,,Andrea Gervasoni,Match Report,
15,Sat,2013-12-07,,Livorno,2–2,Milan,,,Marco Guida,Match Report,
15,Sun,2013-12-08,,Hellas Verona,2–1,Atalanta,,,Andrea De Marco,Match Report,
15,Sun,2013-12-08,,Roma,2–1,Fiorentina,,,Daniele Orsato,Match Report,
15,Sun,2013-12-08,,Torino,1–0,Lazio,,,Paolo Tagliavento,Match Report,
15,Sun,2013-12-08,,Sassuolo,0–1,Chievo,,,Davide Massa,Match Report,
15,Sun,2013-12-08,,Inter,3–3,Parma,,,Paolo Valeri,Match Report,
15,Sun,2013-12-08,,Sampdoria,2–0,Catania,,,Domenico Celi,Match Report,
15,Sun,2013-12-08,,Cagliari,2–1,Genoa,,,Piero Giacomelli,Match Report,
16,Sat,2013-12-14,,Catania,0–0,Hellas Verona,,,Antonio Damato,Match Report,
16,Sun,2013-12-15,,Parma,0–0,Cagliari,,,Dino Tommasi,Match Report,
16,Sun,2013-12-15,,Juventus,4–0,Sassuolo,,,Mauro Bergonzi,Match Report,
16,Sun,2013-12-15,,Chievo,0–1,Sampdoria,,,Nicola Rizzoli,Match Report,
16,Sun,2013-12-15,,Lazio,2–0,Livorno,,,Sebastiano Peruzzo,Match Report,
16,Sun,2013-12-15,,Genoa,1–1,Atalanta,,,Luca Banti,Match Report,
16,Sun,2013-12-15,,Udinese,0–2,Torino,,,Massimiliano Irrati,Match Report,
16,Sun,2013-12-15,,Fiorentina,3–0,Bologna,,,Carmine Russo,Match Report,
16,Sun,2013-12-15,,Napoli,4–2,Inter,,,Paolo Tagliavento,Match Report,
16,Mon,2013-12-16,,Milan,2–2,Roma,,,Gianluca Rocchi,Match Report,
17,Sat,2013-12-21,,Livorno,1–2,Udinese,,,Daniele Doveri,Match Report,
17,Sat,2013-12-21,,Cagliari,1–1,Napoli,,,Paolo Valeri,Match Report,
17,Sun,2013-12-22,,Sassuolo,0–1,Fiorentina,,,Marco Guida,Match Report,
17,Sun,2013-12-22,,Roma,4–0,Catania,,,Andrea Gervasoni,Match Report,
17,Sun,2013-12-22,,Hellas Verona,4–1,Lazio,,,Gianpaolo Calvarese,Match Report,
17,Sun,2013-12-22,,Inter,1–0,Milan,,,Paolo Mazzoleni,Match Report,
17,Sun,2013-12-22,,Torino,4–1,Chievo,,,Andrea De Marco,Match Report,
17,Sun,2013-12-22,,Atalanta,1–4,Juventus,,,Domenico Celi,Match Report,
17,Sun,2013-12-22,,Bologna,1–0,Genoa,,,Davide Massa,Match Report,
17,Sun,2013-12-22,,Sampdoria,1–1,Parma,,,Marco Di Bello,Match Report,
18,Sun,2014-01-05,,Fiorentina,1–0,Livorno,,,Paolo Tagliavento,Match Report,
18,Sun,2014-01-05,,Juventus,3–0,Roma,,,Nicola Rizzoli,Match Report,
18,Sun,2014-01-05,,Chievo,0–0,Cagliari,,,Mauro Bergonzi,Match Report,
18,Mon,2014-01-06,,Milan,3–0,Atalanta,,,Sebastiano Peruzzo,Match Report,
18,Mon,2014-01-06,,Parma,3–1,Torino,,,Carmine Russo,Match Report,
18,Mon,2014-01-06,,Udinese,1–3,Hellas Verona,,,Angelo Cervellera,Match Report,
18,Mon,2014-01-06,,Napoli,2–0,Sampdoria,,,Luca Banti,Match Report,
18,Mon,2014-01-06,,Catania,2–0,Bologna,,,Daniele Orsato,Match Report,
18,Mon,2014-01-06,,Genoa,2–0,Sassuolo,,,Gianluca Rocchi,Match Report,
18,Mon,2014-01-06,,Lazio,1–0,Inter,,,Antonio Damato,Match Report,
19,Sat,2014-01-11,,Bologna,0–0,Lazio,,,Domenico Celi,Match Report,
19,Sat,2014-01-11,,Livorno,0–3,Parma,,,Massimiliano Irrati,Match Report,
19,Sun,2014-01-12,,Sassuolo,4–3,Milan,,,Andrea De Marco,Match Report,
19,Sun,2014-01-12,,Roma,4–0,Genoa,,,Gianpaolo Calvarese,Match Report,
19,Sun,2014-01-12,,Atalanta,2–1,Catania,,,Davide Massa,Match Report,
19,Sun,2014-01-12,,Cagliari,1–4,Juventus,,,Marco Guida,Match Report,
19,Sun,2014-01-12,,Hellas Verona,0–3,Napoli,,,Daniele Doveri,Match Report,
19,Sun,2014-01-12,,Torino,0–0,Fiorentina,,,Paolo Valeri,Match Report,
19,Mon,2014-01-13,,Sampdoria,3–0,Udinese,,,Paolo Mazzoleni,Match Report,
19,Mon,2014-01-13,,Inter,1–1,Chievo,,,Dino Tommasi,Match Report,
20,Sat,2014-01-18,,Juventus,4–2,Sampdoria,,,Andrea Gervasoni,Match Report,
20,Sat,2014-01-18,,Roma,3–0,Livorno,,,Carmine Russo,Match Report,
20,Sun,2014-01-19,,Atalanta,1–0,Cagliari,,,Maurizio Mariani,Match Report,
20,Sun,2014-01-19,,Genoa,1–0,Inter,,,Nicola Rizzoli,Match Report,
20,Sun,2014-01-19,,Milan,1–0,Hellas Verona,,,Mauro Bergonzi,Match Report,
20,Sun,2014-01-19,,Bologna,2–2,Napoli,,,Antonio Damato,Match Report,
20,Sun,2014-01-19,,Udinese,2–3,Lazio,,,Gianluca Rocchi,Match Report,
20,Sun,2014-01-19,,Catania,0–3,Fiorentina,,,Luca Banti,Match Report,
20,Sun,2014-01-19,,Sassuolo,0–2,Torino,,,Piero Giacomelli,Match Report,
20,Sun,2014-01-19,,Chievo,1–2,Parma,,,Daniele Orsato,Match Report,
21,Sat,2014-01-25,,Napoli,1–1,Chievo,,,Massimiliano Irrati,Match Report,
21,Sat,2014-01-25,,Lazio,1–1,Juventus,,,Davide Massa,Match Report,
21,Sun,2014-01-26,,Fiorentina,3–3,Genoa,,,Dino Tommasi,Match Report,
21,Sun,2014-01-26,,Parma,1–0,Udinese,,,Sebastiano Peruzzo,Match Report,
21,Sun,2014-01-26,,Inter,0–0,Catania,,,Andrea De Marco,Match Report,
21,Sun,2014-01-26,,Sampdoria,1–1,Bologna,,,Marco Guida,Match Report,
21,Sun,2014-01-26,,Livorno,3–1,Sassuolo,,,Domenico Celi,Match Report,
21,Sun,2014-01-26,,Hellas Verona,1–3,Roma,,,Paolo Mazzoleni,Match Report,
21,Sun,2014-01-26,,Torino,1–0,Atalanta,,,Paolo Tagliavento,Match Report,
21,Sun,2014-01-26,,Cagliari,1–2,Milan,,,Daniele Doveri,Match Report,
22,Sat,2014-02-01,,Bologna,0–2,Udinese,,,Gianpaolo Calvarese,Match Report,
22,Sat,2014-02-01,,Milan,1–1,Torino,,,Antonio Damato,Match Report,
22,Sat,2014-02-01,,Cagliari,1–0,Fiorentina,,,Paolo Mazzoleni,Match Report,
22,Sun,2014-02-02,,Juventus,3–1,Inter,,,Gianluca Rocchi,Match Report,
22,Sun,2014-02-02,,Sassuolo,1–2,Hellas Verona,,,Andrea Gervasoni,Match Report,
22,Sun,2014-02-02,,Atalanta,3–0,Napoli,,,Nicola Rizzoli,Match Report,
22,Sun,2014-02-02,,Catania,3–3,Livorno,,,Mauro Bergonzi,Match Report,
22,Sun,2014-02-02,,Chievo,0–2,Lazio,,,Carmine Russo,Match Report,
22,Mon,2014-02-03,,Genoa,0–1,Sampdoria,,,Paolo Valeri,Match Report,
23,Sat,2014-02-08,,Napoli,3–1,Milan,,,Davide Massa,Match Report,
23,Sat,2014-02-08,,Udinese,3–0,Chievo,,,Luca Banti,Match Report,
23,Sat,2014-02-08,,Fiorentina,2–0,Atalanta,,,Marco Guida,Match Report,
23,Sun,2014-02-09,,Sampdoria,1–0,Cagliari,,,Diego Roca,Match Report,
23,Sun,2014-02-09,,Parma,0–0,Catania,,,Piero Giacomelli,Match Report,
23,Sun,2014-02-09,,Livorno,0–1,Genoa,,,Andrea Gervasoni,Match Report,
23,Sun,2014-02-09,,Lazio,0–0,Roma,,,Daniele Orsato,Match Report,
23,Sun,2014-02-09,,Inter,1–0,Sassuolo,,,Sebastiano Peruzzo,Match Report,
23,Sun,2014-02-09,,Hellas Verona,2–2,Juventus,,,Daniele Doveri,Match Report,
23,Sun,2014-02-09,,Torino,1–2,Bologna,,,Massimiliano Irrati,Match Report,
24,Fri,2014-02-14,,Milan,1–0,Bologna,,,Mauro Bergonzi,Match Report,
24,Sat,2014-02-15,,Fiorentina,1–2,Inter,,,Antonio Damato,Match Report,
24,Sun,2014-02-16,,Cagliari,1–2,Livorno,,,Andrea De Marco,Match Report,
24,Sun,2014-02-16,,Genoa,3–3,Udinese,,,Paolo Tagliavento,Match Report,
24,Sun,2014-02-16,,Catania,3–1,Lazio,,,Paolo Mazzoleni,Match Report,
24,Sun,2014-02-16,,Sassuolo,0–2,Napoli,,,Gianpaolo Calvarese,Match Report,
24,Sun,2014-02-16,,Juventus,3–1,Chievo,,,Paolo Valeri,Match Report,
24,Sun,2014-02-16,,Roma,3–0,Sampdoria,,,Domenico Celi,Match Report,
24,Sun,2014-02-16,,Atalanta,0–4,Parma,,,Dino Tommasi,Match Report,
24,Mon,2014-02-17,,Hellas Verona,1–3,Torino,,,Gianluca Rocchi,Match Report,
25,Sat,2014-02-22,,Bologna,0–1,Roma,,,Davide Massa,Match Report,
25,Sun,2014-02-23,,Sampdoria,0–2,Milan,,,Daniele Doveri,Match Report,
25,Sun,2014-02-23,,Lazio,3–2,Sassuolo,,,Piero Giacomelli,Match Report,
25,Sun,2014-02-23,,Inter,1–1,Cagliari,,,Carmine Russo,Match Report,
25,Sun,2014-02-23,,Udinese,1–1,Atalanta,,,Marco Di Bello,Match Report,
25,Sun,2014-02-23,,Chievo,2–0,Catania,,,Daniele Orsato,Match Report,
25,Sun,2014-02-23,,Juventus,1–0,Torino,,,Nicola Rizzoli,Match Report,
25,Sun,2014-02-23,,Livorno,2–3,Hellas Verona,,,Sebastiano Peruzzo,Match Report,
25,Mon,2014-02-24,,Napoli,1–1,Genoa,,,Luca Banti,Match Report,
25,Mon,2014-02-24,,Parma,2–2,Fiorentina,,,Andrea Gervasoni,Match Report,
26,Sat,2014-03-01,,Roma,0–0,Inter,,,Mauro Bergonzi,Match Report,
26,Sun,2014-03-02,,Torino,0–2,Sampdoria,,,Antonio Damato,Match Report,
26,Sun,2014-03-02,,Genoa,2–0,Catania,,,Massimiliano Irrati,Match Report,
26,Sun,2014-03-02,,Sassuolo,0–1,Parma,,,Paolo Tagliavento,Match Report,
26,Sun,2014-03-02,,Fiorentina,0–1,Lazio,,,Luca Banti,Match Report,
26,Sun,2014-03-02,,Livorno,1–1,Napoli,,,Paolo Mazzoleni,Match Report,
26,Sun,2014-03-02,,Hellas Verona,0–0,Bologna,,,Dino Tommasi,Match Report,
26,Sun,2014-03-02,,Atalanta,2–1,Chievo,,,Domenico Celi,Match Report,
26,Sun,2014-03-02,,Cagliari,3–0,Udinese,,,Paolo Valeri,Match Report,
26,Sun,2014-03-02,,Milan,0–2,Juventus,,,Marco Guida,Match Report,
27,Sat,2014-03-08,,Udinese,1–0,Milan,,,Carmine Russo,Match Report,
27,Sat,2014-03-08,,Catania,1–1,Cagliari,,,Nicola Rizzoli,Match Report,
27,Sun,2014-03-09,,Sampdoria,4–2,Livorno,,,Piero Giacomelli,Match Report,
27,Sun,2014-03-09,,Juventus,1–0,Fiorentina,,,Daniele Orsato,Match Report,
27,Sun,2014-03-09,,Inter,1–0,Torino,,,Gianpaolo Calvarese,Match Report,
27,Sun,2014-03-09,,Bologna,0–0,Sassuolo,,,Marco Guida,Match Report,
27,Sun,2014-03-09,,Lazio,0–1,Atalanta,,,Sebastiano Peruzzo,Match Report,
27,Sun,2014-03-09,,Napoli,1–0,Roma,,,Gianluca Rocchi,Match Report,
27,Sun,2014-03-09,,Chievo,2–1,Genoa,,,Andrea Gervasoni,Match Report,
27,Sun,2014-03-09,,Parma,2–0,Hellas Verona,,,Andrea De Marco,Match Report,
28,Sat,2014-03-15,,Hellas Verona,0–2,Inter,,,Luca Banti,Match Report,
28,Sun,2014-03-16,,Sassuolo,3–1,Catania,,,Paolo Valeri,Match Report,
28,Sun,2014-03-16,,Cagliari,0–2,Lazio,,,Massimiliano Irrati,Match Report,
28,Sun,2014-03-16,,Milan,2–4,Parma,,,Domenico Celi,Match Report,
28,Sun,2014-03-16,,Genoa,0–1,Juventus,,,Paolo Mazzoleni,Match Report,
28,Sun,2014-03-16,,Fiorentina,3–1,Chievo,,,Davide Massa,Match Report,
28,Sun,2014-03-16,,Atalanta,3–0,Sampdoria,,,Angelo Cervellera,Match Report,
28,Sun,2014-03-16,,Livorno,2–1,Bologna,,,Mauro Bergonzi,Match Report,
28,Mon,2014-03-17,,Roma,3–2,Udinese,,,Paolo Tagliavento,Match Report,
28,Mon,2014-03-17,,Torino,0–1,Napoli,,,Daniele Doveri,Match Report,
29,Sat,2014-03-22,,Chievo,0–2,Roma,,,Paolo Mazzoleni,Match Report,
29,Sat,2014-03-22,,Torino,3–1,Livorno,,,Carmine Russo,Match Report,
29,Sun,2014-03-23,,Napoli,0–1,Fiorentina,,,Paolo Tagliavento,Match Report,
29,Sun,2014-03-23,,Bologna,1–0,Cagliari,,,Andrea Gervasoni,Match Report,
29,Sun,2014-03-23,,Inter,1–2,Atalanta,,,Piero Giacomelli,Match Report,
29,Sun,2014-03-23,,Sampdoria,5–0,Hellas Verona,,,Gianpaolo Calvarese,Match Report,
29,Sun,2014-03-23,,Lazio,1–1,Milan,,,Gianluca Rocchi,Match Report,
29,Sun,2014-03-23,,Udinese,1–0,Sassuolo,,,Sebastiano Peruzzo,Match Report,
29,Sun,2014-03-23,,Catania,0–1,Juventus,,,Antonio Damato,Match Report,
29,Sun,2014-03-23,,Parma,1–1,Genoa,,,Dino Tommasi,Match Report,
30,Tue,2014-03-25,,Roma,2–1,Torino,,,Mauro Bergonzi,Match Report,
30,Wed,2014-03-26,,Juventus,2–1,Parma,,,Luca Banti,Match Report,
30,Wed,2014-03-26,,Chievo,3–0,Bologna,,,Gianluca Rocchi,Match Report,
30,Wed,2014-03-26,,Sassuolo,1–2,Sampdoria,,,Massimiliano Irrati,Match Report,
30,Wed,2014-03-26,,Atalanta,2–0,Livorno,,,Andrea De Marco,Match Report,
30,Wed,2014-03-26,,Cagliari,1–0,Hellas Verona,,,Riccardo Pinzani,Match Report,
30,Wed,2014-03-26,,Catania,2–4,Napoli,,,Davide Massa,Match Report,
30,Wed,2014-03-26,,Genoa,2–0,Lazio,,,Sebastiano Peruzzo,Match Report,
30,Wed,2014-03-26,,Fiorentina,0–2,Milan,,,Daniele Orsato,Match Report,
30,Thu,2014-03-27,,Inter,0–0,Udinese,,,Andrea Gervasoni,Match Report,
31,Sat,2014-03-29,,Milan,3–0,Chievo,,,Piero Giacomelli,Match Report,
